task,pair,auc_base
loro_to_16-09-25,HPPrinter|PIX-STAR,0.9647196438004678
loro_to_16-09-25,HPPrinter|SamsungSmartCam,0.9706814098188294
loro_to_16-09-25,HPPrinter|SmartThings,0.9998381705623425
loro_to_16-09-25,HPPrinter|TPLinkCam,0.9980923742045837
loro_to_16-09-25,HPPrinter|TPLinkPlug,0.9871798249080197
loro_to_16-09-25,HPPrinter|TribySpeaker,0.9898621213191159
loro_to_16-09-25,HPPrinter|WithingsBabyMonitor,0.9990280425895849
loro_to_16-09-25,NetatmoWeather|NetatmoWelcome,0.9999921537242348
loro_to_16-09-25,NetatmoWeather|PIX-STAR,0.9958460404764125
loro_to_16-09-25,NetatmoWeather|SamsungSmartCam,0.9971645520953479
loro_to_16-09-25,NetatmoWeather|SmartThings,0.9998666133119914
loro_to_16-09-25,NetatmoWeather|TPLinkCam,0.9997601981969259
loro_to_16-09-25,NetatmoWeather|TPLinkPlug,0.9998836525205693
loro_to_16-09-25,NetatmoWeather|TribySpeaker,0.9995983687592684
loro_to_16-09-25,NetatmoWeather|WithingsBabyMonitor,0.9999926441164702
loro_to_16-09-25,NetatmoWelcome|PIX-STAR,0.9254928595844043
loro_to_16-09-25,NetatmoWelcome|SamsungSmartCam,0.9772122084127769
loro_to_16-09-25,NetatmoWelcome|SmartThings,0.9778313286098752
loro_to_16-09-25,NetatmoWelcome|TPLinkCam,0.9714594171001735
loro_to_16-09-25,NetatmoWelcome|TPLinkPlug,0.9362404836542766
loro_to_16-09-25,NetatmoWelcome|TribySpeaker,0.7387651138886927
loro_to_16-09-25,NetatmoWelcome|WithingsBabyMonitor,0.9853740515814169
loro_to_16-09-25,PIX-STAR|SamsungSmartCam,0.9640238028650446
loro_to_16-09-25,PIX-STAR|SmartThings,0.9733349758286833
loro_to_16-09-25,PIX-STAR|TPLinkCam,0.9777724877589704
loro_to_16-09-25,PIX-STAR|TPLinkPlug,0.9398538916681984
loro_to_16-09-25,PIX-STAR|TribySpeaker,0.9472992049434672
loro_to_16-09-25,PIX-STAR|WithingsBabyMonitor,0.9940859069459796
loro_to_16-09-25,SamsungSmartCam|SmartThings,0.9975799143186685
loro_to_16-09-25,SamsungSmartCam|TPLinkCam,0.9712654669711023
loro_to_16-09-25,SamsungSmartCam|TPLinkPlug,0.9558636934397583
loro_to_16-09-25,SamsungSmartCam|TribySpeaker,0.9736021859724281
loro_to_16-09-25,SamsungSmartCam|WithingsBabyMonitor,0.9990162731759371
loro_to_16-09-25,SmartThings|TPLinkCam,0.9998229684030475
loro_to_16-09-25,SmartThings|TPLinkPlug,0.9937271146703196
loro_to_16-09-25,SmartThings|TribySpeaker,0.9639365550141625
loro_to_16-09-25,SmartThings|WithingsBabyMonitor,0.9992305745827743
loro_to_16-09-25,TPLinkCam|TPLinkPlug,0.9733454510330778
loro_to_16-09-25,TPLinkCam|TribySpeaker,0.9368428744046637
loro_to_16-09-25,TPLinkCam|WithingsBabyMonitor,0.9993109989093677
loro_to_16-09-25,TPLinkPlug|TribySpeaker,0.9730688513649974
loro_to_16-09-25,TPLinkPlug|WithingsBabyMonitor,0.9993875293063934
loro_to_16-09-25,TribySpeaker|WithingsBabyMonitor,0.9858781747993315
loro_to_16-09-26,AmazonEcho|BelkinWemoMotion,0.9755782214846723
loro_to_16-09-26,AmazonEcho|BelkinWemoSwitch,0.9705347825404671
loro_to_16-09-26,AmazonEcho|Dropcam,0.9994833717800846
loro_to_16-09-26,AmazonEcho|HPPrinter,0.9838651146733204
loro_to_16-09-26,AmazonEcho|NetatmoWeather,0.9985342176086119
loro_to_16-09-26,AmazonEcho|NetatmoWelcome,0.9497735368657267
loro_to_16-09-26,AmazonEcho|PIX-STAR,0.9518831148094417
