unit,unit_type,config,model,seed,macro_f1,n_cols
loro_to_R2,loro,full94,rf::Camera,45,0.9644381223328592,94
loro_to_R2,loro,full94,rf::Light_T1,45,0.6657060518731989,94
loro_to_R2,loro,full94,rf::Light_XM,45,0.7856191744340879,94
loro_to_R2,loro,full94,rf::Sensor,45,0.6965699208443272,94
loro_to_R2,loro,full94,rf::Socket,45,1.0,94
loro_to_R2,loro,full94,xgboost::Camera,45,0.9466089466089466,94
loro_to_R2,loro,full94,xgboost::Light_T1,45,0.5235772357723577,94
loro_to_R2,loro,full94,xgboost::Light_XM,45,0.7464968152866241,94
loro_to_R2,loro,full94,xgboost::Sensor,45,0.6666666666666666,94
loro_to_R2,loro,full94,xgboost::Socket,45,1.0,94
loro_to_R2,loro,full94,lightgbm::Camera,45,0.9572649572649573,94
loro_to_R2,loro,full94,lightgbm::Light_T1,45,0.5414012738853503,94
loro_to_R2,loro,full94,lightgbm::Light_XM,45,0.7630208333333334,94
loro_to_R2,loro,full94,lightgbm::Sensor,45,0.7054455445544554,94
loro_to_R2,loro,full94,lightgbm::Socket,45,1.0,94
loro_to_R2,loro,full94,stacking::Camera,45,0.9848275862068966,94
loro_to_R2,loro,full94,stacking::Light_T1,45,0.4251207729468599,94
loro_to_R2,loro,full94,stacking::Light_XM,45,0.05273833671399594,94
loro_to_R2,loro,full94,stacking::Sensor,45,0.7197549770290965,94
loro_to_R2,loro,full94,stacking::Socket,45,1.0,94
joint_tb,ceiling,full94,rf,45,0.8991620563049135,94
joint_tb,ceiling,full94,xgboost,45,0.908976257527798,94
joint_tb,ceiling,full94,lightgbm,45,0.9073859758902374,94
joint_tb,ceiling,full94,stacking,45,0.8754882435836399,94
pos_R5,main,drop_rssi,rf,45,0.6737062636053655,86
pos_R5,main,drop_rssi,xgboost,45,0.7318408180885126,86
pos_R5,main,drop_rssi,lightgbm,45,0.7334187064794107,86
pos_R5,main,drop_rssi,stacking,45,0.7222588020413394,86
pos_R5,main,drop_rssi,rf::Camera,45,0.5195729537366548,86
pos_R5,main,drop_rssi,rf::Light_T1,45,0.45714285714285713,86
pos_R5,main,drop_rssi,rf::Light_XM,45,0.7350649350649351,86
pos_R5,main,drop_rssi,rf::Sensor,45,0.6567505720823799,86
pos_R5,main,drop_rssi,rf::Socket,45,1.0,86
pos_R5,main,drop_rssi,xgboost::Camera,45,0.6215277777777778,86
pos_R5,main,drop_rssi,xgboost::Light_T1,45,0.5418439716312057,86
pos_R5,main,drop_rssi,xgboost::Light_XM,45,0.7854251012145749,86
pos_R5,main,drop_rssi,xgboost::Sensor,45,0.7104072398190046,86
pos_R5,main,drop_rssi,xgboost::Socket,45,1.0,86
pos_R5,main,drop_rssi,lightgbm::Camera,45,0.624561403508772,86
pos_R5,main,drop_rssi,lightgbm::Light_T1,45,0.5521126760563381,86
pos_R5,main,drop_rssi,lightgbm::Light_XM,45,0.7860026917900403,86
pos_R5,main,drop_rssi,lightgbm::Sensor,45,0.7044167610419027,86
pos_R5,main,drop_rssi,lightgbm::Socket,45,1.0,86
pos_R5,main,drop_rssi,stacking::Camera,45,0.6286644951140065,86
pos_R5,main,drop_rssi,stacking::Light_T1,45,0.5175438596491229,86
pos_R5,main,drop_rssi,stacking::Light_XM,45,0.7726027397260274,86
pos_R5,main,drop_rssi,stacking::Sensor,45,0.6924829157175398,86
pos_R5,main,drop_rssi,stacking::Socket,45,1.0,86
jit_R6,main,drop_rssi,rf,45,0.7014115771919103,86
jit_R6,main,drop_rssi,xgboost,45,0.7409352777000138,86
jit_R6,main,drop_rssi,lightgbm,45,0.7434294873428366,86
jit_R6,main,drop_rssi,stacking,45,0.7454177790945292,86
jit_R6,main,drop_rssi,rf::Camera,45,0.5862068965517241,86
jit_R6,main,drop_rssi,rf::Light_T1,45,0.5937834941050375,86
jit_R6,main,drop_rssi,rf::Light_XM,45,0.5962566844919787,86
jit_R6,main,drop_rssi,rf::Sensor,45,0.7308108108108108,86
jit_R6,main,drop_rssi,rf::Socket,45,1.0,86
jit_R6,main,drop_rssi,xgboost::Camera,45,0.6644628099173554,86
jit_R6,main,drop_rssi,xgboost::Light_T1,45,0.625,86
jit_R6,main,drop_rssi,xgboost::Light_XM,45,0.6392572944297082,86
jit_R6,main,drop_rssi,xgboost::Sensor,45,0.7759562841530054,86
jit_R6,main,drop_rssi,xgboost::Socket,45,1.0,86
jit_R6,main,drop_rssi,lightgbm::Camera,45,0.6710526315789473,86
jit_R6,main,drop_rssi,lightgbm::Light_T1,45,0.621380846325167,86
jit_R6,main,drop_rssi,lightgbm::Light_XM,45,0.6421052631578947,86
jit_R6,main,drop_rssi,lightgbm::Sensor,45,0.782608695652174,86
jit_R6,main,drop_rssi,lightgbm::Socket,45,1.0,86
jit_R6,main,drop_rssi,stacking::Camera,45,0.694136291600634,86
jit_R6,main,drop_rssi,stacking::Light_T1,45,0.6282485875706215,86
jit_R6,main,drop_rssi,stacking::Light_XM,45,0.6322751322751323,86
jit_R6,main,drop_rssi,stacking::Sensor,45,0.7724288840262582,86
jit_R6,main,drop_rssi,stacking::Socket,45,1.0,86
jit_R7,main,drop_rssi,rf,45,0.7934060804005566,86
jit_R7,main,drop_rssi,xgboost,45,0.835485324310865,86
jit_R7,main,drop_rssi,lightgbm,45,0.8358327659297284,86
jit_R7,main,drop_rssi,stacking,45,0.8274954333542169,86
jit_R7,main,drop_rssi,rf::Camera,45,0.8064952638700947,86
jit_R7,main,drop_rssi,rf::Light_T1,45,0.6724137931034483,86
jit_R7,main,drop_rssi,rf::Light_XM,45,0.7395833333333334,86
jit_R7,main,drop_rssi,rf::Sensor,45,0.7485380116959064,86
jit_R7,main,drop_rssi,rf::Socket,45,1.0,86
jit_R7,main,drop_rssi,xgboost::Camera,45,0.8708388814913449,86
jit_R7,main,drop_rssi,xgboost::Light_T1,45,0.7283950617283951,86
jit_R7,main,drop_rssi,xgboost::Light_XM,45,0.7791164658634538,86
jit_R7,main,drop_rssi,xgboost::Sensor,45,0.7990762124711316,86
jit_R7,main,drop_rssi,xgboost::Socket,45,1.0,86
jit_R7,main,drop_rssi,lightgbm::Camera,45,0.870026525198939,86
jit_R7,main,drop_rssi,lightgbm::Light_T1,45,0.7326732673267327,86
jit_R7,main,drop_rssi,lightgbm::Light_XM,45,0.776,86
jit_R7,main,drop_rssi,lightgbm::Sensor,45,0.8004640371229699,86
jit_R7,main,drop_rssi,lightgbm::Socket,45,1.0,86
jit_R7,main,drop_rssi,stacking::Camera,45,0.8710089399744572,86
jit_R7,main,drop_rssi,stacking::Light_T1,45,0.7115628970775095,86
jit_R7,main,drop_rssi,stacking::Light_XM,45,0.7675962815405046,86
jit_R7,main,drop_rssi,stacking::Sensor,45,0.7873090481786134,86
jit_R7,main,drop_rssi,stacking::Socket,45,1.0,86
jit_R6_R7,main,drop_rssi,rf,45,0.7496384554667564,86
jit_R6_R7,main,drop_rssi,xgboost,45,0.7896910664957641,86
jit_R6_R7,main,drop_rssi,lightgbm,45,0.7910301232678153,86
jit_R6_R7,main,drop_rssi,stacking,45,0.7877895830059396,86
jit_R6_R7,main,drop_rssi,rf::Camera,45,0.709628506444276,86
jit_R6_R7,main,drop_rssi,rf::Light_T1,45,0.6303724928366762,86
jit_R6_R7,main,drop_rssi,rf::Light_XM,45,0.6688654353562006,86
jit_R6_R7,main,drop_rssi,rf::Sensor,45,0.7393258426966293,86
jit_R6_R7,main,drop_rssi,rf::Socket,45,1.0,86
jit_R6_R7,main,drop_rssi,xgboost::Camera,45,0.7787610619469026,86
jit_R6_R7,main,drop_rssi,xgboost::Light_T1,45,0.6736353077816493,86
jit_R6_R7,main,drop_rssi,xgboost::Light_XM,45,0.7088607594936709,86
jit_R6_R7,main,drop_rssi,xgboost::Sensor,45,0.7871982032565974,86
jit_R6_R7,main,drop_rssi,xgboost::Socket,45,1.0,86
jit_R6_R7,main,drop_rssi,lightgbm::Camera,45,0.7812041116005873,86
jit_R6_R7,main,drop_rssi,lightgbm::Light_T1,45,0.6740914419695193,86
jit_R6_R7,main,drop_rssi,lightgbm::Light_XM,45,0.7086092715231788,86
jit_R6_R7,main,drop_rssi,lightgbm::Sensor,45,0.7912457912457912,86
jit_R6_R7,main,drop_rssi,lightgbm::Socket,45,1.0,86
jit_R6_R7,main,drop_rssi,stacking::Camera,45,0.7920792079207921,86
jit_R6_R7,main,drop_rssi,stacking::Light_T1,45,0.6674641148325359,86
jit_R6_R7,main,drop_rssi,stacking::Light_XM,45,0.6998011928429424,86
jit_R6_R7,main,drop_rssi,stacking::Sensor,45,0.7796033994334277,86
jit_R6_R7,main,drop_rssi,stacking::Socket,45,1.0,86
loro_to_R4,loro,drop_rssi,rf,45,0.7191389739692482,86
loro_to_R4,loro,drop_rssi,xgboost,45,0.7633349246757811,86
loro_to_R4,loro,drop_rssi,lightgbm,45,0.7644700953224918,86
loro_to_R4,loro,drop_rssi,stacking,45,0.755563338605105,86
loro_to_R4,loro,drop_rssi,rf::Camera,45,0.625,86
loro_to_R4,loro,drop_rssi,rf::Light_T1,45,0.584971098265896,86
loro_to_R4,loro,drop_rssi,rf::Light_XM,45,0.65,86
loro_to_R4,loro,drop_rssi,rf::Sensor,45,0.7357237715803453,86
loro_to_R4,loro,drop_rssi,rf::Socket,45,1.0,86
loro_to_R4,loro,drop_rssi,xgboost::Camera,45,0.7446153846153846,86
loro_to_R4,loro,drop_rssi,xgboost::Light_T1,45,0.6276346604215457,86
loro_to_R4,loro,drop_rssi,xgboost::Light_XM,45,0.7021276595744681,86
loro_to_R4,loro,drop_rssi,xgboost::Sensor,45,0.742296918767507,86
loro_to_R4,loro,drop_rssi,xgboost::Socket,45,1.0,86
loro_to_R4,loro,drop_rssi,lightgbm::Camera,45,0.7630769230769231,86
loro_to_R4,loro,drop_rssi,lightgbm::Light_T1,45,0.6258823529411764,86
loro_to_R4,loro,drop_rssi,lightgbm::Light_XM,45,0.6816380449141347,86
loro_to_R4,loro,drop_rssi,lightgbm::Sensor,45,0.7517531556802244,86
loro_to_R4,loro,drop_rssi,lightgbm::Socket,45,1.0,86
loro_to_R4,loro,drop_rssi,stacking::Camera,45,0.7309782608695652,86
loro_to_R4,loro,drop_rssi,stacking::Light_T1,45,0.6209476309226932,86
loro_to_R4,loro,drop_rssi,stacking::Light_XM,45,0.6794520547945205,86
loro_to_R4,loro,drop_rssi,stacking::Sensor,45,0.7464387464387464,86
loro_to_R4,loro,drop_rssi,stacking::Socket,45,1.0,86
loro_to_R3,loro,drop_rssi,rf,45,0.8205595863479018,86
loro_to_R3,loro,drop_rssi,xgboost,45,0.8458503745873671,86
loro_to_R3,loro,drop_rssi,lightgbm,45,0.8460666794811063,86
loro_to_R3,loro,drop_rssi,stacking,45,0.8349370157508123,86
loro_to_R3,loro,drop_rssi,rf::Camera,45,0.9247027741083224,86
loro_to_R3,loro,drop_rssi,rf::Light_T1,45,0.7163323782234957,86
loro_to_R3,loro,drop_rssi,rf::Light_XM,45,0.6657223796033994,86
loro_to_R3,loro,drop_rssi,rf::Sensor,45,0.7973684210526316,86
loro_to_R3,loro,drop_rssi,rf::Socket,45,0.99867197875166,86
loro_to_R3,loro,drop_rssi,xgboost::Camera,45,0.9366754617414248,86
loro_to_R3,loro,drop_rssi,xgboost::Light_T1,45,0.7324749642346209,86
loro_to_R3,loro,drop_rssi,xgboost::Light_XM,45,0.7175141242937854,86
loro_to_R3,loro,drop_rssi,xgboost::Sensor,45,0.843915343915344,86
loro_to_R3,loro,drop_rssi,xgboost::Socket,45,0.99867197875166,86
loro_to_R3,loro,drop_rssi,lightgbm::Camera,45,0.9424083769633508,86
loro_to_R3,loro,drop_rssi,lightgbm::Light_T1,45,0.7212643678160919,86
loro_to_R3,loro,drop_rssi,lightgbm::Light_XM,45,0.7134670487106017,86
loro_to_R3,loro,drop_rssi,lightgbm::Sensor,45,0.854521625163827,86
loro_to_R3,loro,drop_rssi,lightgbm::Socket,45,0.99867197875166,86
loro_to_R3,loro,drop_rssi,stacking::Camera,45,0.9102402022756005,86
loro_to_R3,loro,drop_rssi,stacking::Light_T1,45,0.7188405797101449,86
loro_to_R3,loro,drop_rssi,stacking::Light_XM,45,0.6955266955266955,86
loro_to_R3,loro,drop_rssi,stacking::Sensor,45,0.8514056224899599,86
loro_to_R3,loro,drop_rssi,stacking::Socket,45,0.99867197875166,86
loro_to_R2,loro,drop_rssi,rf,45,0.7285892352468624,86
loro_to_R2,loro,drop_rssi,xgboost,45,0.7713514240804746,86
loro_to_R2,loro,drop_rssi,lightgbm,45,0.7695565272276548,86
loro_to_R2,loro,drop_rssi,stacking,45,0.7776449306934691,86
loro_to_R2,loro,drop_rssi,rf::Camera,45,0.527306967984934,86
loro_to_R2,loro,drop_rssi,rf::Light_T1,45,0.704,86
loro_to_R2,loro,drop_rssi,rf::Light_XM,45,0.6293706293706294,86
loro_to_R2,loro,drop_rssi,rf::Sensor,45,0.7822685788787483,86
loro_to_R2,loro,drop_rssi,rf::Socket,45,1.0,86
loro_to_R2,loro,drop_rssi,xgboost::Camera,45,0.6091549295774648,86
loro_to_R2,loro,drop_rssi,xgboost::Light_T1,45,0.7465940054495913,86
loro_to_R2,loro,drop_rssi,xgboost::Light_XM,45,0.6890756302521008,86
loro_to_R2,loro,drop_rssi,xgboost::Sensor,45,0.8119325551232166,86
loro_to_R2,loro,drop_rssi,xgboost::Socket,45,1.0,86
loro_to_R2,loro,drop_rssi,lightgbm::Camera,45,0.6116838487972509,86
loro_to_R2,loro,drop_rssi,lightgbm::Light_T1,45,0.7319727891156462,86
loro_to_R2,loro,drop_rssi,lightgbm::Light_XM,45,0.7031055900621118,86
loro_to_R2,loro,drop_rssi,lightgbm::Sensor,45,0.8010204081632653,86
loro_to_R2,loro,drop_rssi,lightgbm::Socket,45,1.0,86
loro_to_R2,loro,drop_rssi,stacking::Camera,45,0.632279534109817,86
loro_to_R2,loro,drop_rssi,stacking::Light_T1,45,0.7524475524475525,86
loro_to_R2,loro,drop_rssi,stacking::Light_XM,45,0.6909975669099757,86
loro_to_R2,loro,drop_rssi,stacking::Sensor,45,0.8125,86
loro_to_R2,loro,drop_rssi,stacking::Socket,45,1.0,86
joint_tb,ceiling,drop_rssi,rf,45,0.8480595718448241,86
joint_tb,ceiling,drop_rssi,xgboost,45,0.8680265029544202,86
joint_tb,ceiling,drop_rssi,lightgbm,45,0.8694361668229084,86
joint_tb,ceiling,drop_rssi,stacking,45,0.8581042354869697,86
pos_R5,main,full94,rf,46,0.6977284530738025,94
pos_R5,main,full94,xgboost,46,0.660445173525362,94
pos_R5,main,full94,lightgbm,46,0.6583908067353137,94
pos_R5,main,full94,stacking,46,0.7154562934178051,94
pos_R5,main,full94,rf::Camera,46,0.8703427719821163,94
pos_R5,main,full94,rf::Light_T1,46,0.2871452420701169,94
pos_R5,main,full94,rf::Light_XM,46,0.6884875846501128,94
pos_R5,main,full94,rf::Sensor,46,0.6426666666666667,94
pos_R5,main,full94,rf::Socket,46,1.0,94
pos_R5,main,full94,xgboost::Camera,46,0.9152542372881356,94
pos_R5,main,full94,xgboost::Light_T1,46,0.10782608695652174,94
pos_R5,main,full94,xgboost::Light_XM,46,0.6969353007945517,94
pos_R5,main,full94,xgboost::Sensor,46,0.5822102425876011,94
pos_R5,main,full94,xgboost::Socket,46,1.0,94
pos_R5,main,full94,lightgbm::Camera,46,0.8625730994152047,94
pos_R5,main,full94,lightgbm::Light_T1,46,0.14965986394557823,94
pos_R5,main,full94,lightgbm::Light_XM,46,0.7060158910329172,94
pos_R5,main,full94,lightgbm::Sensor,46,0.5737051792828686,94
pos_R5,main,full94,lightgbm::Socket,46,1.0,94
pos_R5,main,full94,stacking::Camera,46,0.9035087719298246,94
pos_R5,main,full94,stacking::Light_T1,46,0.3622641509433962,94
pos_R5,main,full94,stacking::Light_XM,46,0.6702470461868958,94
pos_R5,main,full94,stacking::Sensor,46,0.6412614980289093,94
pos_R5,main,full94,stacking::Socket,46,1.0,94
jit_R6,main,full94,rf,46,0.7482805249725685,94
jit_R6,main,full94,xgboost,46,0.7793861555088145,94
jit_R6,main,full94,lightgbm,46,0.7640759809256255,94
jit_R6,main,full94,stacking,46,0.6975870362457721,94
jit_R6,main,full94,rf::Camera,46,0.8108882521489972,94
jit_R6,main,full94,rf::Light_T1,46,0.6093023255813953,94
jit_R6,main,full94,rf::Light_XM,46,0.6243093922651933,94
jit_R6,main,full94,rf::Sensor,46,0.6969026548672567,94
jit_R6,main,full94,rf::Socket,46,1.0,94
jit_R6,main,full94,xgboost::Camera,46,0.9031413612565445,94
jit_R6,main,full94,xgboost::Light_T1,46,0.6177215189873417,94
jit_R6,main,full94,xgboost::Light_XM,46,0.6546681664791901,94
jit_R6,main,full94,xgboost::Sensor,46,0.721399730820996,94
jit_R6,main,full94,xgboost::Socket,46,1.0,94
jit_R6,main,full94,lightgbm::Camera,46,0.9057104913678619,94
jit_R6,main,full94,lightgbm::Light_T1,46,0.5947441217150761,94
jit_R6,main,full94,lightgbm::Light_XM,46,0.640625,94
jit_R6,main,full94,lightgbm::Sensor,46,0.6793002915451894,94
jit_R6,main,full94,lightgbm::Socket,46,1.0,94
jit_R6,main,full94,stacking::Camera,46,0.8942436412315931,94
jit_R6,main,full94,stacking::Light_T1,46,0.380449141347424,94
jit_R6,main,full94,stacking::Light_XM,46,0.5481997677119629,94
jit_R6,main,full94,stacking::Sensor,46,0.6650426309378806,94
jit_R6,main,full94,stacking::Socket,46,1.0,94
jit_R7,main,full94,rf,46,0.8224775367311377,94
jit_R7,main,full94,xgboost,46,0.8174573878405453,94
jit_R7,main,full94,lightgbm,46,0.8088477748505276,94
jit_R7,main,full94,stacking,46,0.7312335025885333,94
jit_R7,main,full94,rf::Camera,46,0.9379128137384413,94
jit_R7,main,full94,rf::Light_T1,46,0.6890756302521008,94
jit_R7,main,full94,rf::Light_XM,46,0.7174770039421814,94
jit_R7,main,full94,rf::Sensor,46,0.7679222357229648,94
jit_R7,main,full94,rf::Socket,46,1.0,94
jit_R7,main,full94,xgboost::Camera,46,0.9609375,94
jit_R7,main,full94,xgboost::Light_T1,46,0.6982248520710059,94
jit_R7,main,full94,xgboost::Light_XM,46,0.7086801426872771,94
jit_R7,main,full94,xgboost::Sensor,46,0.7194444444444444,94
jit_R7,main,full94,xgboost::Socket,46,1.0,94
jit_R7,main,full94,lightgbm::Camera,46,0.9703989703989704,94
jit_R7,main,full94,lightgbm::Light_T1,46,0.7016645326504481,94
jit_R7,main,full94,lightgbm::Light_XM,46,0.6986155484558041,94
jit_R7,main,full94,lightgbm::Sensor,46,0.6735598227474151,94
jit_R7,main,full94,lightgbm::Socket,46,1.0,94
jit_R7,main,full94,stacking::Camera,46,0.9651612903225807,94
jit_R7,main,full94,stacking::Light_T1,46,0.3436123348017621,94
jit_R7,main,full94,stacking::Light_XM,46,0.6192017259978425,94
jit_R7,main,full94,stacking::Sensor,46,0.7281921618204804,94
jit_R7,main,full94,stacking::Socket,46,1.0,94
jit_R6_R7,main,full94,rf,46,0.785665928370906,94
jit_R6_R7,main,full94,xgboost,46,0.7985608824805603,94
jit_R6_R7,main,full94,lightgbm,46,0.7867283612645614,94
jit_R6_R7,main,full94,stacking,46,0.7148799862279296,94
jit_R6_R7,main,full94,rf::Camera,46,0.8769759450171821,94
jit_R6_R7,main,full94,rf::Light_T1,46,0.648552864737153,94
jit_R6_R7,main,full94,rf::Light_XM,46,0.672053872053872,94
jit_R6_R7,main,full94,rf::Sensor,46,0.7307469600463231,94
jit_R6_R7,main,full94,rf::Socket,46,1.0,94
jit_R6_R7,main,full94,xgboost::Camera,46,0.9321148825065274,94
jit_R6_R7,main,full94,xgboost::Light_T1,46,0.6593272171253822,94
jit_R6_R7,main,full94,xgboost::Light_XM,46,0.6809248554913295,94
jit_R6_R7,main,full94,xgboost::Sensor,46,0.7204374572795625,94
jit_R6_R7,main,full94,xgboost::Socket,46,1.0,94
jit_R6_R7,main,full94,lightgbm::Camera,46,0.938562091503268,94
jit_R6_R7,main,full94,lightgbm::Light_T1,46,0.6502659574468085,94
jit_R6_R7,main,full94,lightgbm::Light_XM,46,0.6683647478349465,94
jit_R6_R7,main,full94,lightgbm::Sensor,46,0.6764490095377843,94
jit_R6_R7,main,full94,lightgbm::Socket,46,1.0,94
jit_R6_R7,main,full94,stacking::Camera,46,0.9303547963206308,94
jit_R6_R7,main,full94,stacking::Light_T1,46,0.36300417246175243,94
jit_R6_R7,main,full94,stacking::Light_XM,46,0.5850111856823266,94
jit_R6_R7,main,full94,stacking::Sensor,46,0.6960297766749379,94
jit_R6_R7,main,full94,stacking::Socket,46,1.0,94
loro_to_R4,loro,full94,rf,46,0.6580600178979088,94
loro_to_R4,loro,full94,xgboost,46,0.6638971224640832,94
loro_to_R4,loro,full94,lightgbm,46,0.6661799166983895,94
loro_to_R4,loro,full94,stacking,46,0.44304933968211574,94
loro_to_R4,loro,full94,rf::Camera,46,0.9213793103448276,94
loro_to_R4,loro,full94,rf::Light_T1,46,0.5400372439478585,94
loro_to_R4,loro,full94,rf::Light_XM,46,0.05181347150259067,94
loro_to_R4,loro,full94,rf::Sensor,46,0.7770700636942676,94
loro_to_R4,loro,full94,rf::Socket,46,1.0,94
loro_to_R4,loro,full94,xgboost::Camera,46,0.9365721997300944,94
loro_to_R4,loro,full94,xgboost::Light_T1,46,0.5244267198404786,94
loro_to_R4,loro,full94,xgboost::Light_XM,46,0.06965174129353234,94
loro_to_R4,loro,full94,xgboost::Sensor,46,0.7888349514563107,94
loro_to_R4,loro,full94,xgboost::Socket,46,1.0,94
loro_to_R4,loro,full94,lightgbm::Camera,46,0.9378378378378378,94
loro_to_R4,loro,full94,lightgbm::Light_T1,46,0.5449160908193484,94
loro_to_R4,loro,full94,lightgbm::Light_XM,46,0.055,94
loro_to_R4,loro,full94,lightgbm::Sensor,46,0.7931456548347613,94
loro_to_R4,loro,full94,lightgbm::Socket,46,1.0,94
loro_to_R4,loro,full94,stacking::Camera,46,0.9306122448979591,94
loro_to_R4,loro,full94,stacking::Light_T1,46,0.17852834740651388,94
loro_to_R4,loro,full94,stacking::Light_XM,46,0.05405405405405406,94
loro_to_R4,loro,full94,stacking::Sensor,46,0.05205205205205205,94
loro_to_R4,loro,full94,stacking::Socket,46,1.0,94
loro_to_R3,loro,full94,rf,46,0.6096824184182065,94
loro_to_R3,loro,full94,xgboost,46,0.5327453476863594,94
loro_to_R3,loro,full94,lightgbm,46,0.552736123006713,94
loro_to_R3,loro,full94,stacking,46,0.5255200601328427,94
loro_to_R3,loro,full94,rf::Camera,46,0.968,94
loro_to_R3,loro,full94,rf::Light_T1,46,0.22531645569620254,94
loro_to_R3,loro,full94,rf::Light_XM,46,0.629500580720093,94
loro_to_R3,loro,full94,rf::Sensor,46,0.22692307692307692,94
loro_to_R3,loro,full94,rf::Socket,46,0.99867197875166,94
loro_to_R3,loro,full94,xgboost::Camera,46,0.9307692307692308,94
loro_to_R3,loro,full94,xgboost::Light_T1,46,0.10684931506849316,94
loro_to_R3,loro,full94,xgboost::Light_XM,46,0.597457627118644,94
loro_to_R3,loro,full94,xgboost::Sensor,46,0.029978586723768737,94
loro_to_R3,loro,full94,xgboost::Socket,46,0.99867197875166,94
loro_to_R3,loro,full94,lightgbm::Camera,46,0.9391979301423027,94
loro_to_R3,loro,full94,lightgbm::Light_T1,46,0.14225941422594143,94
loro_to_R3,loro,full94,lightgbm::Light_XM,46,0.6081632653061224,94
loro_to_R3,loro,full94,lightgbm::Sensor,46,0.07538802660753881,94
loro_to_R3,loro,full94,lightgbm::Socket,46,0.99867197875166,94
loro_to_R3,loro,full94,stacking::Camera,46,0.9193954659949622,94
loro_to_R3,loro,full94,stacking::Light_T1,46,0.22255192878338279,94
loro_to_R3,loro,full94,stacking::Light_XM,46,0.44940867279894875,94
loro_to_R3,loro,full94,stacking::Sensor,46,0.03757225433526012,94
loro_to_R3,loro,full94,stacking::Socket,46,0.99867197875166,94
loro_to_R2,loro,full94,rf,46,0.8251053213099541,94
loro_to_R2,loro,full94,xgboost,46,0.779396077276564,94
loro_to_R2,loro,full94,lightgbm,46,0.7934265218076193,94
loro_to_R2,loro,full94,stacking,46,0.6379688009274638,94
loro_to_R2,loro,full94,rf::Camera,46,0.9540229885057471,94
loro_to_R2,loro,full94,rf::Light_T1,46,0.6810344827586207,94
loro_to_R2,loro,full94,rf::Light_XM,46,0.7808764940239044,94
loro_to_R2,loro,full94,rf::Sensor,46,0.709592641261498,94
loro_to_R2,loro,full94,rf::Socket,46,1.0,94
loro_to_R2,loro,full94,xgboost::Camera,46,0.9466089466089466,94
loro_to_R2,loro,full94,xgboost::Light_T1,46,0.5242718446601942,94
loro_to_R2,loro,full94,xgboost::Light_XM,46,0.7528809218950064,94
loro_to_R2,loro,full94,xgboost::Sensor,46,0.6732186732186732,94
loro_to_R2,loro,full94,xgboost::Socket,46,1.0,94
loro_to_R2,loro,full94,lightgbm::Camera,46,0.9572649572649573,94
loro_to_R2,loro,full94,lightgbm::Light_T1,46,0.5414012738853503,94
loro_to_R2,loro,full94,lightgbm::Light_XM,46,0.7630208333333334,94
loro_to_R2,loro,full94,lightgbm::Sensor,46,0.7054455445544554,94
loro_to_R2,loro,full94,lightgbm::Socket,46,1.0,94
loro_to_R2,loro,full94,stacking::Camera,46,0.9861878453038674,94
loro_to_R2,loro,full94,stacking::Light_T1,46,0.43201542912246865,94
loro_to_R2,loro,full94,stacking::Light_XM,46,0.049079754601226995,94
loro_to_R2,loro,full94,stacking::Sensor,46,0.7225609756097561,94
loro_to_R2,loro,full94,stacking::Socket,46,1.0,94
joint_tb,ceiling,full94,rf,46,0.8943649512580233,94
joint_tb,ceiling,full94,xgboost,46,0.9080956162739708,94
joint_tb,ceiling,full94,lightgbm,46,0.9073859758902374,94
joint_tb,ceiling,full94,stacking,46,0.878363479108749,94
pos_R5,main,drop_rssi,rf,46,0.676989905037001,86
pos_R5,main,drop_rssi,xgboost,46,0.7316424188202135,86
pos_R5,main,drop_rssi,lightgbm,46,0.7334187064794107,86
pos_R5,main,drop_rssi,stacking,46,0.7252008868736755,86
pos_R5,main,drop_rssi,rf::Camera,46,0.522202486678508,86
pos_R5,main,drop_rssi,rf::Light_T1,46,0.4648493543758967,86
pos_R5,main,drop_rssi,rf::Light_XM,46,0.7395833333333334,86
pos_R5,main,drop_rssi,rf::Sensor,46,0.6583143507972665,86
pos_R5,main,drop_rssi,rf::Socket,46,1.0,86
pos_R5,main,drop_rssi,xgboost::Camera,46,0.6167247386759582,86
pos_R5,main,drop_rssi,xgboost::Light_T1,46,0.5441595441595442,86
pos_R5,main,drop_rssi,xgboost::Light_XM,46,0.790257104194858,86
pos_R5,main,drop_rssi,xgboost::Sensor,46,0.7070707070707071,86
pos_R5,main,drop_rssi,xgboost::Socket,46,1.0,86
pos_R5,main,drop_rssi,lightgbm::Camera,46,0.624561403508772,86
pos_R5,main,drop_rssi,lightgbm::Light_T1,46,0.5521126760563381,86
pos_R5,main,drop_rssi,lightgbm::Light_XM,46,0.7860026917900403,86
pos_R5,main,drop_rssi,lightgbm::Sensor,46,0.7044167610419027,86
pos_R5,main,drop_rssi,lightgbm::Socket,46,1.0,86
pos_R5,main,drop_rssi,stacking::Camera,46,0.6324237560192616,86
pos_R5,main,drop_rssi,stacking::Light_T1,46,0.5208333333333334,86
pos_R5,main,drop_rssi,stacking::Light_XM,46,0.7780821917808219,86
pos_R5,main,drop_rssi,stacking::Sensor,46,0.6946651532349603,86
pos_R5,main,drop_rssi,stacking::Socket,46,1.0,86
jit_R6,main,drop_rssi,rf,46,0.6922424596146672,86
jit_R6,main,drop_rssi,xgboost,46,0.7427752990465581,86
jit_R6,main,drop_rssi,lightgbm,46,0.7434294873428366,86
