inner_task,pair,family,auc_base,auc_drop,d_auc,pool
g0_R2_R3_to_R4,Sensor|Socket,down,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Sensor|Socket,unique,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Camera|Light_T1,subtype,0.9997207441790257,0.999683006905921,-3.773727310463215e-05,94
g0_R2_R4_to_R3,Camera|Light_T1,len,0.9997207441790257,0.9994867730857768,-0.00023397109324885257,94
g0_R2_R4_to_R3,Camera|Light_T1,singletons,0.9997207441790257,0.9997131967244047,-7.547454620948635e-06,94
g0_R2_R4_to_R3,Camera|Light_T1,interarrival,0.9997207441790257,0.9997056492697838,-1.509490924189727e-05,94
g0_R2_R4_to_R3,Camera|Light_T1,subwin,0.9997207441790257,0.9997509339975094,3.0189818483683517e-05,94
g0_R2_R4_to_R3,Camera|Light_T1,rssi,0.9997207441790257,0.9821351749122608,-0.01758556926676491,94
g0_R2_R4_to_R3,Camera|Light_T1,burst,0.9997207441790257,0.9997282916336466,7.547454620948635e-06,94
g0_R2_R4_to_R3,Camera|Light_T1,up,0.9997207441790257,0.9997207441790257,0.0,94
g0_R2_R4_to_R3,Camera|Light_T1,down,0.9997207441790257,0.9996981018151628,-2.2642363862845905e-05,94
g0_R2_R4_to_R3,Camera|Light_T1,unique,0.9997207441790257,0.9997433865428884,2.2642363862734882e-05,94
g0_R2_R4_to_R3,Camera|Light_XM,subtype,0.9847347514571037,0.9813639232282734,-0.0033708282288302804,94
g0_R2_R4_to_R3,Camera|Light_XM,len,0.9847347514571037,0.9867765526970338,0.002041801239930141,94
g0_R2_R4_to_R3,Camera|Light_XM,singletons,0.9847347514571037,0.9878011656828897,0.0030664142257860183,94
g0_R2_R4_to_R3,Camera|Light_XM,interarrival,0.9847347514571037,0.9856479934662361,0.0009132420091324533,94
g0_R2_R4_to_R3,Camera|Light_XM,subwin,0.9847347514571037,0.985410402049226,0.0006756505921223788,94
g0_R2_R4_to_R3,Camera|Light_XM,rssi,0.9847347514571037,0.9334966774325277,-0.05123807402457592,94
g0_R2_R4_to_R3,Camera|Light_XM,burst,0.9847347514571037,0.9853287299996288,0.0005939785425251864,94
g0_R2_R4_to_R3,Camera|Light_XM,up,0.9847347514571037,0.9847347514571037,0.0,94
g0_R2_R4_to_R3,Camera|Light_XM,down,0.9847347514571037,0.9849203697516427,0.0001856182945390028,94
g0_R2_R4_to_R3,Camera|Light_XM,unique,0.9847347514571037,0.9856554181980176,0.0009206667409139557,94
g0_R2_R4_to_R3,Camera|Sensor,subtype,0.9932033719704952,0.9912765316874905,-0.001926840283004716,94
g0_R2_R4_to_R3,Camera|Sensor,len,0.9932033719704952,0.9860228812283607,-0.00718049074213456,94
g0_R2_R4_to_R3,Camera|Sensor,singletons,0.9932033719704952,0.9838401324702695,-0.009363239500225773,94
g0_R2_R4_to_R3,Camera|Sensor,interarrival,0.9932033719704952,0.9926012343820563,-0.0006021375884389668,94
g0_R2_R4_to_R3,Camera|Sensor,subwin,0.9932033719704952,0.9931958452506398,-7.526719855488473e-06,94
g0_R2_R4_to_R3,Camera|Sensor,rssi,0.9932033719704952,0.9847734457323498,-0.008429926238145424,94
g0_R2_R4_to_R3,Camera|Sensor,burst,0.9932033719704952,0.9923980129459581,-0.0008053590245371556,94
g0_R2_R4_to_R3,Camera|Sensor,up,0.9932033719704952,0.9932033719704952,0.0,94
g0_R2_R4_to_R3,Camera|Sensor,down,0.9932033719704952,0.9922775854282704,-0.0009257865422248601,94
g0_R2_R4_to_R3,Camera|Sensor,unique,0.9932033719704952,0.9923227457474032,-0.0008806262230920403,94
g0_R2_R4_to_R3,Camera|Socket,subtype,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Camera|Socket,len,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Camera|Socket,singletons,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Camera|Socket,interarrival,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Camera|Socket,subwin,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Camera|Socket,rssi,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Camera|Socket,burst,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Camera|Socket,up,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Camera|Socket,down,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Camera|Socket,unique,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_T1|Light_XM,subtype,0.24034132903312502,0.23756411117830184,-0.002777217854823183,94
g0_R2_R4_to_R3,Light_T1|Light_XM,len,0.24034132903312502,0.10095037589494354,-0.13939095313818148,94
g0_R2_R4_to_R3,Light_T1|Light_XM,singletons,0.24034132903312502,0.2649854046749834,0.02464407564185836,94
