filter_mode,task,task_type,train_rounds,test_rounds,train_samples,test_samples,feature_set,model,feature_count,accuracy,precision,recall,macro_f1,per_class_f1,confusion_matrix,n_sources,target_env,grid_kind,split_mode
raw_all,g0_R2_R6_to_R7,fixed_split,"['R2', 'R6']",['R7'],3804,1993,all_features,lightgbm,94,0.8650275965880582,0.870725003882229,0.8639865818419554,0.8633932848383881,"{'Camera': 0.9782330345710627, 'Light_T1': 0.7939698492462312, 'Light_XM': 0.7375886524822695, 'Sensor': 0.8071748878923767, 'Socket': 1.0}","[[382, 1, 1, 14, 0], [0, 316, 35, 45, 0], [1, 59, 260, 74, 0], [0, 24, 15, 360, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R2_R6_to_R7,fixed_split,"['R2', 'R6']",['R7'],3804,1993,all_features,stacking,94,0.7586552935273457,0.8156096034162701,0.758023178165031,0.7372920854705429,"{'Camera': 0.9682337992376112, 'Light_T1': 0.6370370370370371, 'Light_XM': 0.7211895910780669, 'Sensor': 0.36, 'Socket': 1.0}","[[381, 14, 1, 2, 0], [0, 344, 47, 5, 0], [0, 99, 291, 4, 0], [8, 227, 74, 90, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R3_R4_to_R7,fixed_split,"['R3', 'R4']",['R7'],3690,1993,all_features,rf,94,0.7797290516808831,0.8023978339294702,0.7788402686341486,0.7800326479531493,"{'Camera': 0.9476439790575916, 'Light_T1': 0.6382978723404256, 'Light_XM': 0.6926829268292682, 'Sensor': 0.6215384615384615, 'Socket': 1.0}","[[362, 23, 5, 8, 0], [3, 300, 71, 22, 0], [0, 91, 284, 19, 0], [1, 130, 66, 202, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R3_R4_to_R7,fixed_split,"['R3', 'R4']",['R7'],3690,1993,all_features,xgboost,94,0.7180130456598093,0.7566206085889908,0.7173463109562925,0.6833938052761592,"{'Camera': 0.9548387096774194, 'Light_T1': 0.596039603960396, 'Light_XM': 0.6630669546436285, 'Sensor': 0.20302375809935205, 'Socket': 1.0}","[[370, 12, 7, 9, 0], [4, 301, 87, 4, 0], [1, 82, 307, 4, 0], [2, 219, 131, 47, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R3_R4_to_R7,fixed_split,"['R3', 'R4']",['R7'],3690,1993,all_features,lightgbm,94,0.7355745107877572,0.7719430803276017,0.7349894939304047,0.705227819650415,"{'Camera': 0.967989756722151, 'Light_T1': 0.6211312700106724, 'Light_XM': 0.6714579055441479, 'Sensor': 0.26556016597510373, 'Socket': 1.0}","[[378, 6, 2, 12, 0], [2, 291, 98, 5, 0], [2, 63, 327, 2, 0], [1, 181, 153, 64, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R3_R4_to_R7,fixed_split,"['R3', 'R4']",['R7'],3690,1993,all_features,stacking,94,0.5474159558454591,0.628409103257031,0.5446006302291468,0.5621753693540898,"{'Camera': 0.9656050955414013, 'Light_T1': 0.2140221402214022, 'Light_XM': 0.13746630727762804, 'Sensor': 0.4937833037300178, 'Socket': 1.0}","[[379, 12, 4, 3, 0], [7, 116, 256, 17, 0], [1, 337, 51, 5, 0], [0, 223, 37, 139, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R3_R5_to_R7,fixed_split,"['R3', 'R5']",['R7'],3653,1993,all_features,rf,94,0.4154540893125941,0.636420319090409,0.4130300435113977,0.3062182529834999,"{'Camera': 0.005012531328320802, 'Light_T1': 0.40429887410440124, 'Light_XM': 0.0, 'Sensor': 0.12177985948477751, 'Socket': 1.0}","[[1, 396, 0, 1, 0], [0, 395, 0, 1, 0], [0, 394, 0, 0, 0], [0, 373, 0, 26, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R3_R5_to_R7,fixed_split,"['R3', 'R5']",['R7'],3653,1993,all_features,xgboost,94,0.4525840441545409,0.45326160053799597,0.45025125628140705,0.3644423685181512,"{'Camera': 0.40160642570281124, 'Light_T1': 0.4206054168879448, 'Light_XM': 0.0, 'Sensor': 0.0, 'Socket': 1.0}","[[100, 298, 0, 0, 0], [0, 396, 0, 0, 0], [0, 394, 0, 0, 0], [0, 399, 0, 0, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R3_R5_to_R7,fixed_split,"['R3', 'R5']",['R7'],3653,1993,all_features,lightgbm,94,0.4320120421475163,0.45183246073298433,0.4296482412060302,0.3339696201840622,"{'Camera': 0.25820568927789933, 'Light_T1': 0.41164241164241167, 'Light_XM': 0.0, 'Sensor': 0.0, 'Socket': 1.0}","[[59, 339, 0, 0, 0], [0, 396, 0, 0, 0], [0, 394, 0, 0, 0], [0, 399, 0, 0, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R3_R5_to_R7,fixed_split,"['R3', 'R5']",['R7'],3653,1993,all_features,stacking,94,0.5173105870546915,0.5641359061861875,0.5155693547313683,0.41322639687399254,"{'Camera': 0.01, 'Light_T1': 0.0, 'Light_XM': 0.5067043048694425, 'Sensor': 0.5494276795005203, 'Socket': 1.0}","[[2, 0, 195, 201, 0], [0, 0, 334, 62, 0], [0, 0, 359, 35, 0], [0, 0, 135, 264, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R3_R6_to_R7,fixed_split,"['R3', 'R6']",['R7'],3825,1993,all_features,rf,94,0.8304064224786754,0.8450190305418189,0.8292739092073729,0.829844878776893,"{'Camera': 0.9756722151088348, 'Light_T1': 0.7104413347685683, 'Light_XM': 0.6884272997032641, 'Sensor': 0.7746835443037975, 'Socket': 1.0}","[[381, 11, 0, 6, 0], [1, 330, 30, 35, 0], [0, 118, 232, 44, 0], [1, 74, 18, 306, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R3_R6_to_R7,fixed_split,"['R3', 'R6']",['R7'],3825,1993,all_features,xgboost,94,0.843452082288008,0.8488820583850275,0.8423244041684896,0.841591989444165,"{'Camera': 0.9690721649484536, 'Light_T1': 0.7471526195899773, 'Light_XM': 0.6790830945558739, 'Sensor': 0.8126520681265207, 'Socket': 1.0}","[[376, 19, 0, 3, 0], [1, 328, 39, 28, 0], [0, 99, 237, 58, 0], [1, 36, 28, 334, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R3_R6_to_R7,fixed_split,"['R3', 'R6']",['R7'],3825,1993,all_features,lightgbm,94,0.8529854490717511,0.8536414276645404,0.8519348597047403,0.8511800660948132,"{'Camera': 0.9720101781170484, 'Light_T1': 0.7657004830917874, 'Light_XM': 0.7042640990371389, 'Sensor': 0.8139255702280912, 'Socket': 1.0}","[[382, 13, 0, 3, 0], [2, 317, 47, 30, 0], [1, 75, 256, 62, 0], [3, 27, 30, 339, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R3_R6_to_R7,fixed_split,"['R3', 'R6']",['R7'],3825,1993,all_features,stacking,94,0.711490215755143,0.7054688890710461,0.7098346649727654,0.6967682100007302,"{'Camera': 0.9503916449086162, 'Light_T1': 0.21674876847290642, 'Light_XM': 0.5731108930323847, 'Sensor': 0.7435897435897436, 'Socket': 1.0}","[[364, 2, 26, 6, 0], [3, 66, 271, 56, 0], [0, 73, 292, 29, 0], [1, 72, 36, 290, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R4_R5_to_R7,fixed_split,"['R4', 'R5']",['R7'],3669,1993,all_features,rf,94,0.7155042649272454,0.7870925035641997,0.7140467219967715,0.663964425555622,"{'Camera': 0.9532467532467532, 'Light_T1': 0.05365853658536585, 'Light_XM': 0.5943238731218697, 'Sensor': 0.7185929648241206, 'Socket': 1.0}","[[367, 0, 14, 17, 0], [5, 11, 322, 58, 0], [0, 2, 356, 36, 0], [0, 1, 112, 286, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R4_R5_to_R7,fixed_split,"['R4', 'R5']",['R7'],3669,1993,all_features,xgboost,94,0.6904164576016056,0.6482257567192559,0.6891051634903139,0.6387408526395332,"{'Camera': 0.9554973821989529, 'Light_T1': 0.0, 'Light_XM': 0.5655070318282753, 'Sensor': 0.6726998491704375, 'Socket': 1.0}","[[365, 0, 23, 10, 0], [1, 0, 376, 19, 0], [0, 0, 382, 12, 0], [0, 0, 176, 223, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R4_R5_to_R7,fixed_split,"['R4', 'R5']",['R7'],3669,1993,all_features,lightgbm,94,0.6628198695434019,0.6550505023251048,0.6616048897081364,0.6090865756114259,"{'Camera': 0.9596879063719116, 'Light_T1': 0.0, 'Light_XM': 0.5444444444444444, 'Sensor': 0.5413005272407733, 'Socket': 1.0}","[[369, 0, 22, 7, 0], [1, 0, 388, 7, 0], [0, 0, 392, 2, 0], [1, 0, 244, 154, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R4_R5_to_R7,fixed_split,"['R4', 'R5']",['R7'],3669,1993,all_features,stacking,94,0.6904164576016056,0.7126552335260147,0.6891586815154024,0.658690623003126,"{'Camera': 0.9192399049881235, 'Light_T1': 0.17216117216117216, 'Light_XM': 0.5986622073578596, 'Sensor': 0.6033898305084746, 'Socket': 1.0}","[[387, 6, 4, 1, 0], [18, 47, 323, 8, 0], [6, 26, 358, 4, 0], [33, 71, 117, 178, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R4_R6_to_R7,fixed_split,"['R4', 'R6']",['R7'],3841,1993,all_features,rf,94,0.843452082288008,0.8511243706579,0.8425219452090381,0.8414375924608383,"{'Camera': 0.9783989834815756, 'Light_T1': 0.6979472140762464, 'Light_XM': 0.735632183908046, 'Sensor': 0.7952095808383234, 'Socket': 1.0}","[[385, 3, 2, 8, 0], [3, 238, 106, 49, 0], [0, 27, 320, 47, 0], [1, 18, 48, 332, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R4_R6_to_R7,fixed_split,"['R4', 'R6']",['R7'],3841,1993,all_features,xgboost,94,0.8600100351229303,0.8615934340347987,0.8590536542957612,0.858674549620876,"{'Camera': 0.979746835443038, 'Light_T1': 0.7523939808481532, 'Light_XM': 0.7308641975308642, 'Sensor': 0.830367734282325, 'Socket': 1.0}","[[387, 0, 4, 7, 0], [4, 275, 83, 34, 0], [1, 44, 296, 53, 0], [0, 16, 33, 350, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R4_R6_to_R7,fixed_split,"['R4', 'R6']",['R7'],3841,1993,all_features,lightgbm,94,0.8600100351229303,0.8617705670270228,0.8590562695357307,0.8586139188796598,"{'Camera': 0.9848101265822785, 'Light_T1': 0.7427785419532325, 'Light_XM': 0.7301587301587301, 'Sensor': 0.8353221957040573, 'Socket': 1.0}","[[389, 0, 4, 5, 0], [2, 270, 88, 36, 0], [1, 46, 299, 48, 0], [0, 15, 34, 350, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R4_R6_to_R7,fixed_split,"['R4', 'R6']",['R7'],3841,1993,all_features,stacking,94,0.8098344204716508,0.8402728179766065,0.8085645255738978,0.809301025128903,"{'Camera': 0.9820971867007673, 'Light_T1': 0.6725838264299803, 'Light_XM': 0.6269592476489029, 'Sensor': 0.7648648648648648, 'Socket': 1.0}","[[384, 6, 0, 8, 0], [0, 341, 31, 24, 0], [0, 168, 200, 26, 0], [0, 103, 13, 283, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R5_R6_to_R7,fixed_split,"['R5', 'R6']",['R7'],3804,1993,all_features,rf,94,0.8384345208228801,0.84428232828166,0.8373262210623611,0.835640258588737,"{'Camera': 0.9720812182741116, 'Light_T1': 0.6947674418604651, 'Light_XM': 0.7238805970149254, 'Sensor': 0.7874720357941835, 'Socket': 1.0}","[[383, 2, 1, 12, 0], [3, 239, 90, 64, 0], [1, 35, 291, 67, 0], [3, 16, 28, 352, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R5_R6_to_R7,fixed_split,"['R5', 'R6']",['R7'],3804,1993,all_features,xgboost,94,0.8605117912694431,0.8608474116855774,0.8594884180108592,0.8587809115216256,"{'Camera': 0.9796954314720813, 'Light_T1': 0.7630208333333334, 'Light_XM': 0.7284768211920529, 'Sensor': 0.8227114716106605, 'Socket': 1.0}","[[386, 1, 2, 9, 0], [1, 293, 64, 38, 0], [1, 56, 275, 62, 0], [2, 22, 20, 355, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R5_R6_to_R7,fixed_split,"['R5', 'R6']",['R7'],3804,1993,all_features,lightgbm,94,0.8685398896136478,0.8685685160927289,0.8675503680601302,0.8664754365432039,"{'Camera': 0.9836477987421384, 'Light_T1': 0.7726675427069645, 'Light_XM': 0.7436918990703851, 'Sensor': 0.8323699421965318, 'Socket': 1.0}","[[391, 0, 1, 6, 0], [2, 294, 59, 41, 0], [2, 53, 280, 59, 0], [2, 18, 19, 360, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R5_R6_to_R7,fixed_split,"['R5', 'R6']",['R7'],3804,1993,all_features,stacking,94,0.7300551931761164,0.683172830473672,0.7286033358745302,0.6748998238982298,"{'Camera': 0.9576059850374065, 'Light_T1': 0.01909307875894988, 'Light_XM': 0.6015037593984962, 'Sensor': 0.7962962962962963, 'Socket': 1.0}","[[384, 8, 1, 5, 0], [1, 4, 369, 22, 0], [1, 4, 360, 29, 0], [18, 7, 73, 301, 0], [0, 0, 0, 0, 406]]",2,R7,ood,fixed
raw_all,g0_R2_R3_R4_to_R7,fixed_split,"['R2', 'R3', 'R4']",['R7'],5506,1993,all_features,rf,94,0.8208730556949323,0.8262179328651195,0.8198198646653854,0.8219721259799911,"{'Camera': 0.94750656167979, 'Light_T1': 0.6873508353221957, 'Light_XM': 0.7157894736842105, 'Sensor': 0.7592137592137592, 'Socket': 1.0}","[[361, 13, 4, 20, 0], [3, 288, 57, 48, 0], [0, 84, 272, 38, 0], [0, 57, 33, 309, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R3_R4_to_R7,fixed_split,"['R2', 'R3', 'R4']",['R7'],5506,1993,all_features,xgboost,94,0.814350225790266,0.8227743370366788,0.8134815047960793,0.8154367714214587,"{'Camera': 0.9609375, 'Light_T1': 0.6994011976047905, 'Light_XM': 0.7005917159763314, 'Sensor': 0.7162534435261708, 'Socket': 1.0}","[[369, 8, 3, 18, 0], [1, 292, 79, 24, 0], [0, 73, 296, 25, 0], [0, 66, 73, 260, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R3_R4_to_R7,fixed_split,"['R2', 'R3', 'R4']",['R7'],5506,1993,all_features,lightgbm,94,0.809332664325138,0.8256780028221676,0.8086142507793912,0.8088477748505276,"{'Camera': 0.9703989703989704, 'Light_T1': 0.7016645326504481, 'Light_XM': 0.6986155484558041, 'Sensor': 0.6735598227474151, 'Socket': 1.0}","[[377, 6, 2, 13, 0], [1, 274, 103, 18, 0], [0, 47, 328, 19, 0], [1, 58, 112, 228, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R3_R4_to_R7,fixed_split,"['R2', 'R3', 'R4']",['R7'],5506,1993,all_features,stacking,94,0.7325639739086803,0.7324549941206098,0.7309889267006539,0.7291714113522227,"{'Camera': 0.9664082687338501, 'Light_T1': 0.36893203883495146, 'Light_XM': 0.5964125560538116, 'Sensor': 0.7141041931385006, 'Socket': 1.0}","[[374, 2, 3, 19, 0], [2, 133, 203, 58, 0], [0, 98, 266, 30, 0], [0, 92, 26, 281, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R3_R5_to_R7,fixed_split,"['R2', 'R3', 'R5']",['R7'],5469,1993,all_features,rf,94,0.6638233818364275,0.7847477505097546,0.661331470384349,0.617621595139765,"{'Camera': 0.7464566929133858, 'Light_T1': 0.5518341307814992, 'Light_XM': 0.05405405405405406, 'Sensor': 0.7357630979498861, 'Socket': 1.0}","[[237, 106, 0, 55, 0], [0, 346, 1, 49, 0], [0, 331, 11, 52, 0], [0, 75, 1, 323, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R3_R5_to_R7,fixed_split,"['R2', 'R3', 'R5']",['R7'],5469,1993,all_features,xgboost,94,0.7270446562970396,0.8300118380433859,0.7246039675345568,0.6720028619758585,"{'Camera': 0.9186991869918699, 'Light_T1': 0.6097122302158273, 'Light_XM': 0.06388206388206388, 'Sensor': 0.7677208287895311, 'Socket': 1.0}","[[339, 36, 0, 23, 0], [0, 339, 0, 57, 0], [1, 294, 13, 86, 0], [0, 47, 0, 352, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R3_R5_to_R7,fixed_split,"['R2', 'R3', 'R5']",['R7'],5469,1993,all_features,lightgbm,94,0.7245358755644756,0.819860695272111,0.7221284396336118,0.6745160152740837,"{'Camera': 0.8959778085991679, 'Light_T1': 0.6130198915009042, 'Light_XM': 0.10096153846153846, 'Sensor': 0.7626208378088077, 'Socket': 1.0}","[[323, 47, 0, 28, 0], [0, 339, 1, 56, 0], [0, 280, 21, 93, 0], [0, 44, 0, 355, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R3_R5_to_R7,fixed_split,"['R2', 'R3', 'R5']",['R7'],5469,1993,all_features,stacking,94,0.44957350727546413,0.6044735280151947,0.44631022138281917,0.45480975286319403,"{'Camera': 0.8913649025069638, 'Light_T1': 0.09238451935081149, 'Light_XM': 0.11320754716981132, 'Sensor': 0.17709179528838342, 'Socket': 1.0}","[[320, 14, 0, 64, 0], [0, 37, 5, 354, 0], [0, 65, 24, 305, 0], [0, 289, 1, 109, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R3_R6_to_R7,fixed_split,"['R2', 'R3', 'R6']",['R7'],5641,1993,all_features,rf,94,0.8344204716507777,0.8497375019988553,0.8332319274253095,0.8331060188718364,"{'Camera': 0.9692307692307692, 'Light_T1': 0.7152317880794702, 'Light_XM': 0.6940639269406392, 'Sensor': 0.7870036101083032, 'Socket': 1.0}","[[378, 10, 0, 10, 0], [2, 324, 24, 46, 0], [1, 116, 228, 49, 0], [1, 60, 11, 327, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R3_R6_to_R7,fixed_split,"['R2', 'R3', 'R6']",['R7'],5641,1993,all_features,xgboost,94,0.8635223281485198,0.8746173431214267,0.8624428182512485,0.8607166921404563,"{'Camera': 0.9781771501925546, 'Light_T1': 0.7792792792792793, 'Light_XM': 0.7129909365558912, 'Sensor': 0.8331360946745562, 'Socket': 1.0}","[[381, 5, 0, 12, 0], [0, 346, 20, 30, 0], [0, 106, 236, 52, 0], [0, 35, 12, 352, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R3_R6_to_R7,fixed_split,"['R2', 'R3', 'R6']",['R7'],5641,1993,all_features,lightgbm,94,0.8650275965880582,0.8722804207901398,0.8639873212073648,0.8624908905784953,"{'Camera': 0.9860583016476553, 'Light_T1': 0.7802071346375143, 'Light_XM': 0.723781388478582, 'Sensor': 0.8224076281287247, 'Socket': 1.0}","[[389, 4, 0, 5, 0], [1, 339, 24, 32, 0], [0, 91, 245, 58, 0], [1, 39, 14, 345, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R3_R6_to_R7,fixed_split,"['R2', 'R3', 'R6']",['R7'],5641,1993,all_features,stacking,94,0.7170095333667837,0.7182156189954904,0.7156676033466478,0.7121324921415534,"{'Camera': 0.9782330345710627, 'Light_T1': 0.3444592790387183, 'Light_XM': 0.6494066882416397, 'Sensor': 0.5885634588563459, 'Socket': 1.0}","[[382, 1, 4, 11, 0], [0, 129, 211, 56, 0], [0, 53, 301, 40, 0], [1, 170, 17, 211, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R4_R5_to_R7,fixed_split,"['R2', 'R4', 'R5']",['R7'],5485,1993,all_features,rf,94,0.7235323632714501,0.793894273971486,0.7219626801662683,0.670764367595287,"{'Camera': 0.9245283018867925, 'Light_T1': 0.07246376811594203, 'Light_XM': 0.6151079136690647, 'Sensor': 0.7417218543046358, 'Socket': 1.0}","[[343, 0, 13, 42, 0], [1, 15, 301, 79, 0], [0, 2, 342, 50, 0], [0, 1, 62, 336, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R4_R5_to_R7,fixed_split,"['R2', 'R4', 'R5']",['R7'],5485,1993,all_features,xgboost,94,0.7345709984947315,0.6391102773647913,0.7330652921107197,0.6711579401445669,"{'Camera': 0.9544863459037711, 'Light_T1': 0.0, 'Light_XM': 0.6177739430543572, 'Sensor': 0.7835294117647059, 'Socket': 1.0}","[[367, 0, 9, 22, 0], [4, 0, 332, 60, 0], [0, 0, 358, 36, 0], [0, 0, 66, 333, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R4_R5_to_R7,fixed_split,"['R2', 'R4', 'R5']",['R7'],5485,1993,all_features,lightgbm,94,0.7345709984947315,0.640812572713173,0.7330766909110135,0.6718183121776737,"{'Camera': 0.961139896373057, 'Light_T1': 0.0, 'Light_XM': 0.6142001710863987, 'Sensor': 0.7837514934289128, 'Socket': 1.0}","[[371, 0, 7, 20, 0], [3, 0, 338, 55, 0], [0, 0, 359, 35, 0], [0, 0, 71, 328, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R4_R5_to_R7,fixed_split,"['R2', 'R4', 'R5']",['R7'],5485,1993,all_features,stacking,94,0.7350727546412443,0.8002350011449508,0.7339288117247511,0.7177476211373202,"{'Camera': 0.9540078843626807, 'Light_T1': 0.3359683794466403, 'Light_XM': 0.6144781144781145, 'Sensor': 0.6842837273991655, 'Socket': 1.0}","[[363, 17, 5, 13, 0], [0, 85, 272, 39, 0], [0, 7, 365, 22, 0], [0, 1, 152, 246, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R4_R6_to_R7,fixed_split,"['R2', 'R4', 'R6']",['R7'],5657,1993,all_features,rf,94,0.8559959859508279,0.8625416367271124,0.8550353466550803,0.8534222782940016,"{'Camera': 0.9732484076433121, 'Light_T1': 0.7182481751824817, 'Light_XM': 0.7606318347509113, 'Sensor': 0.8149829738933031, 'Socket': 1.0}","[[382, 3, 2, 11, 0], [3, 246, 89, 58, 0], [1, 26, 313, 54, 0], [1, 14, 25, 359, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R4_R6_to_R7,fixed_split,"['R2', 'R4', 'R6']",['R7'],5657,1993,all_features,xgboost,94,0.8780732563973909,0.8799402159936607,0.8772143522765454,0.8767660031836009,"{'Camera': 0.9808917197452229, 'Light_T1': 0.7782312925170068, 'Light_XM': 0.7728983688833124, 'Sensor': 0.851808634772462, 'Socket': 1.0}","[[385, 0, 3, 10, 0], [1, 286, 71, 38, 0], [1, 40, 308, 45, 0], [0, 13, 21, 365, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R4_R6_to_R7,fixed_split,"['R2', 'R4', 'R6']",['R7'],5657,1993,all_features,lightgbm,94,0.8700451580531862,0.8716964869492575,0.8691115632582921,0.8687845022127683,"{'Camera': 0.9859872611464968, 'Light_T1': 0.7735849056603774, 'Light_XM': 0.747141041931385, 'Sensor': 0.8372093023255814, 'Socket': 1.0}","[[387, 0, 3, 8, 0], [0, 287, 71, 38, 0], [0, 45, 294, 55, 0], [0, 14, 25, 360, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R4_R6_to_R7,fixed_split,"['R2', 'R4', 'R6']",['R7'],5657,1993,all_features,stacking,94,0.8304064224786754,0.8335578192523185,0.8293086191829172,0.829884566836349,"{'Camera': 0.9821882951653944, 'Light_T1': 0.6549391069012178, 'Light_XM': 0.6760233918128655, 'Sensor': 0.836272040302267, 'Socket': 1.0}","[[386, 3, 1, 8, 0], [1, 242, 126, 27, 0], [1, 76, 289, 28, 0], [0, 22, 45, 332, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R5_R6_to_R7,fixed_split,"['R2', 'R5', 'R6']",['R7'],5620,1993,all_features,rf,94,0.8509784244856999,0.8557660974661546,0.8498875361572497,0.8492038703077757,"{'Camera': 0.970550576184379, 'Light_T1': 0.7307171853856563, 'Light_XM': 0.7443105756358769, 'Sensor': 0.8004410143329658, 'Socket': 1.0}","[[379, 5, 2, 12, 0], [2, 270, 56, 68, 0], [1, 50, 278, 65, 0], [1, 18, 17, 363, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R5_R6_to_R7,fixed_split,"['R2', 'R5', 'R6']",['R7'],5620,1993,all_features,xgboost,94,0.8740592072252885,0.8791326897640129,0.8730701404802609,0.8724053334989836,"{'Camera': 0.9808429118773946, 'Light_T1': 0.7890818858560794, 'Light_XM': 0.7602836879432624, 'Sensor': 0.8318181818181818, 'Socket': 1.0}","[[384, 3, 0, 11, 0], [0, 318, 36, 42, 0], [1, 63, 268, 62, 0], [0, 26, 7, 366, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R5_R6_to_R7,fixed_split,"['R2', 'R5', 'R6']",['R7'],5620,1993,all_features,lightgbm,94,0.8665328650275966,0.8709717452739444,0.8654750362893001,0.8641590807240555,"{'Camera': 0.9771573604060914, 'Light_T1': 0.7841191066997518, 'Light_XM': 0.7363896848137536, 'Sensor': 0.8231292517006803, 'Socket': 1.0}","[[385, 1, 1, 11, 0], [1, 316, 35, 44, 0], [2, 70, 257, 65, 0], [2, 23, 11, 363, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R2_R5_R6_to_R7,fixed_split,"['R2', 'R5', 'R6']",['R7'],5620,1993,all_features,stacking,94,0.7190165579528349,0.6905125064138208,0.7174476139944008,0.6926024784367819,"{'Camera': 0.9664596273291925, 'Light_T1': 0.17406749555950266, 'Light_XM': 0.7600487210718636, 'Sensor': 0.5624365482233502, 'Socket': 1.0}","[[389, 4, 0, 5, 0], [1, 49, 85, 261, 0], [2, 37, 312, 43, 0], [15, 77, 30, 277, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
raw_all,g0_R3_R4_R5_to_R7,fixed_split,"['R3', 'R4', 'R5']",['R7'],5506,1993,all_features,rf,94,0.8033115905669844,0.8113541177834158,0.8023589242705798,0.8048099592689717,"{'Camera': 0.9568627450980393, 'Light_T1': 0.6586248492159228, 'Light_XM': 0.6967895362663495, 'Sensor': 0.7117726657645467, 'Socket': 1.0}","[[366, 14, 5, 13, 0], [1, 273, 84, 38, 0], [0, 75, 293, 26, 0], [0, 71, 65, 263, 0], [0, 0, 0, 0, 406]]",3,R7,ood,fixed
