task,task_type,grid_kind,split_mode,n_sources,target_env,train_rounds,test_rounds,n_train,n_test,n_oof,method,method_kind,selected_base_model,macro_f1_5class,macro_f1_4class,worst_class_f1,worst_class_f1_4class,accuracy,f1_Camera,f1_Light_T1,f1_Light_XM,f1_Sensor,f1_Socket,gain_vs_best_base
g0_R5_to_R7,fixed_split,ood,fixed,1,R7,['R5'],['R7'],1816,1993,1816,lightgbm,base_model,,0.4199970012174483,0.2749962515218104,0.0,0.0,0.532865027596588,0.0,0.0,0.5398655139289145,0.5601194921583271,1.0,0.0
g0_R5_to_R7,fixed_split,ood,fixed,1,R7,['R5'],['R7'],1816,1993,1816,stacking,stacking,,0.42066628143281026,0.2758328517910128,0.0,0.0,0.5333667837431009,0.0,0.0,0.5486725663716814,0.5546588407923698,1.0,0.0006692802153619448
g0_R5_to_R7,fixed_split,ood,fixed,1,R7,['R5'],['R7'],1816,1993,1816,best_base_posthoc,reference,lightgbm,0.4199970012174483,0.2749962515218104,0.0,0.0,0.532865027596588,0.0,0.0,0.5398655139289145,0.5601194921583271,1.0,0.0
g0_R5_to_R7,fixed_split,ood,fixed,1,R7,['R5'],['R7'],1816,1993,1816,hard_voting,voting,,0.4196305744007237,0.27453821800090455,0.0,0.0,0.5313597591570497,0.0,0.0,0.5512437810945273,0.5469090909090909,1.0,-0.00036642681672460764
g0_R5_to_R7,fixed_split,ood,fixed,1,R7,['R5'],['R7'],1816,1993,1816,soft_voting_equal,voting,,0.4193659503388349,0.27420743792354363,0.0,0.0,0.5313597591570497,0.0,0.0,0.5461689587426326,0.5506607929515418,1.0,-0.0006310508786134261
g0_R5_to_R7,fixed_split,ood,fixed,1,R7,['R5'],['R7'],1816,1993,1816,soft_voting_calibrated,voting,,0.4192796093767517,0.2740995117209396,0.0,0.0,0.5308580030105369,0.0,0.0,0.5501489572989077,0.5462490895848507,1.0,-0.0007173918406966351
g0_R6_R7_to_R2,fixed_split,ood,fixed,2,R2,"['R6', 'R7']",['R2'],3981,1816,3981,rf,base_model,,0.7820875826325645,0.7276094782907057,0.644808743169399,0.644808743169399,0.7846916299559471,0.7237903225806451,0.644808743169399,0.781437125748503,0.7604017216642754,1.0,0.0
g0_R6_R7_to_R2,fixed_split,ood,fixed,2,R2,"['R6', 'R7']",['R2'],3981,1816,3981,xgboost,base_model,,0.6190752769431634,0.5238440961789543,0.4067796610169492,0.4067796610169492,0.6321585903083701,0.5424492862509391,0.4067796610169492,0.42462845010615713,0.7215189873417721,1.0,-0.16301230568940106
g0_R6_R7_to_R2,fixed_split,ood,fixed,2,R2,"['R6', 'R7']",['R2'],3981,1816,3981,lightgbm,base_model,,0.6153869685376326,0.5192337106720408,0.3273542600896861,0.3273542600896861,0.6376651982378855,0.5511450381679389,0.3273542600896861,0.4425531914893617,0.7558823529411764,1.0,-0.16670061409493186
g0_R6_R7_to_R2,fixed_split,ood,fixed,2,R2,"['R6', 'R7']",['R2'],3981,1816,3981,stacking,stacking,,0.6062043498294558,0.5077554372868198,0.3747276688453159,0.3747276688453159,0.61068281938326,0.5153024911032028,0.3747276688453159,0.5298804780876494,0.6111111111111112,1.0,-0.1758832328031087
g0_R6_R7_to_R2,fixed_split,ood,fixed,2,R2,"['R6', 'R7']",['R2'],3981,1816,3981,best_base_posthoc,reference,rf,0.7820875826325645,0.7276094782907057,0.644808743169399,0.644808743169399,0.7846916299559471,0.7237903225806451,0.644808743169399,0.781437125748503,0.7604017216642754,1.0,0.0
g0_R6_R7_to_R2,fixed_split,ood,fixed,2,R2,"['R6', 'R7']",['R2'],3981,1816,3981,hard_voting,voting,,0.6799445597902041,0.5999306997377551,0.44813278008298757,0.44813278008298757,0.6850220264317181,0.5846153846153846,0.44813278008298757,0.6007604562737643,0.7662141779788839,1.0,-0.10214302284236043
g0_R6_R7_to_R2,fixed_split,ood,fixed,2,R2,"['R6', 'R7']",['R2'],3981,1816,3981,soft_voting_equal,voting,,0.6373234562946342,0.5466543203682928,0.37199124726477023,0.37199124726477023,0.6536343612334802,0.5583913379737045,0.37199124726477023,0.47401247401247404,0.7822222222222223,1.0,-0.14476412633793034
g0_R6_R7_to_R2,fixed_split,ood,fixed,2,R2,"['R6', 'R7']",['R2'],3981,1816,3981,soft_voting_calibrated,voting,,0.6976024191295659,0.6220030239119574,0.46153846153846156,0.46153846153846156,0.7037444933920705,0.603836530442035,0.46153846153846156,0.6261510128913443,0.7964860907759883,1.0,-0.08448516350299862
g0_R6_R7_to_R3,fixed_split,ood,fixed,2,R3,"['R6', 'R7']",['R3'],3981,1837,3981,rf,base_model,,0.7419949386364052,0.6778256786075915,0.6454849498327759,0.6454849498327759,0.7430593358737071,0.6691109074243813,0.6832740213523132,0.6454849498327759,0.7134328358208956,0.99867197875166,0.0
g0_R6_R7_to_R3,fixed_split,ood,fixed,2,R3,"['R6', 'R7']",['R3'],3981,1837,3981,xgboost,base_model,,0.5597205384234974,0.4499826783414568,0.15233415233415235,0.15233415233415235,0.5868263473053892,0.5055401662049861,0.6335174953959485,0.15233415233415235,0.50853889943074,0.99867197875166,-0.18227440021290775
g0_R6_R7_to_R3,fixed_split,ood,fixed,2,R3,"['R6', 'R7']",['R3'],3981,1837,3981,lightgbm,base_model,,0.6204807939784249,0.5259329977851162,0.3907563025210084,0.3907563025210084,0.6314643440391944,0.5490196078431373,0.5551181102362205,0.3907563025210084,0.6088379705400983,0.99867197875166,-0.12151414465798027
g0_R6_R7_to_R3,fixed_split,ood,fixed,2,R3,"['R6', 'R7']",['R3'],3981,1837,3981,stacking,stacking,,0.5129223440880152,0.39148493542210394,0.24,0.24,0.5449101796407185,0.4743339831059129,0.5658914728682171,0.24,0.2857142857142857,0.99867197875166,-0.22907259454839002
g0_R6_R7_to_R3,fixed_split,ood,fixed,2,R3,"['R6', 'R7']",['R3'],3981,1837,3981,best_base_posthoc,reference,rf,0.7419949386364052,0.6778256786075915,0.6454849498327759,0.6454849498327759,0.7430593358737071,0.6691109074243813,0.6832740213523132,0.6454849498327759,0.7134328358208956,0.99867197875166,0.0
g0_R6_R7_to_R3,fixed_split,ood,fixed,2,R3,"['R6', 'R7']",['R3'],3981,1837,3981,hard_voting,voting,,0.6355695348812243,0.5447939239136153,0.3898305084745763,0.3898305084745763,0.6428960261295591,0.5517762660619804,0.6358595194085028,0.3898305084745763,0.6017094017094017,0.99867197875166,-0.10642540375518095
g0_R6_R7_to_R3,fixed_split,ood,fixed,2,R3,"['R6', 'R7']",['R3'],3981,1837,3981,soft_voting_equal,voting,,0.6241337106943081,0.5304991436799702,0.3392070484581498,0.3392070484581498,0.6352749047359826,0.5443698732289336,0.6075471698113207,0.3392070484581498,0.6308724832214765,0.99867197875166,-0.11786122794209708
g0_R6_R7_to_R3,fixed_split,ood,fixed,2,R3,"['R6', 'R7']",['R3'],3981,1837,3981,soft_voting_calibrated,voting,,0.6498481138002543,0.5626421475624028,0.3983050847457627,0.3983050847457627,0.6554164398475776,0.5576776165011459,0.6457564575645757,0.3983050847457627,0.6488294314381271,0.99867197875166,-0.09214682483615089
g0_R6_R7_to_R4,fixed_split,ood,fixed,2,R4,"['R6', 'R7']",['R4'],3981,1853,3981,rf,base_model,,0.7636689552979733,0.7045861941224666,0.6111111111111112,0.6111111111111112,0.7679438747976255,0.7183748845798708,0.6111111111111112,0.7626339969372129,0.7262247838616714,1.0,0.0
g0_R6_R7_to_R4,fixed_split,ood,fixed,2,R4,"['R6', 'R7']",['R4'],3981,1853,3981,xgboost,base_model,,0.654203252659246,0.5677540658240574,0.32967032967032966,0.32967032967032966,0.6664867781975176,0.587792012057272,0.32967032967032966,0.6770833333333334,0.6764705882352942,1.0,-0.10946570263872735
g0_R6_R7_to_R4,fixed_split,ood,fixed,2,R4,"['R6', 'R7']",['R4'],3981,1853,3981,lightgbm,base_model,,0.6303183285792556,0.5378979107240696,0.16990291262135923,0.16990291262135923,0.6654074473826228,0.6112852664576802,0.16990291262135923,0.6736474694589878,0.6967559943582511,1.0,-0.13335062671871767
g0_R6_R7_to_R4,fixed_split,ood,fixed,2,R4,"['R6', 'R7']",['R4'],3981,1853,3981,stacking,stacking,,0.620652465693712,0.52581558211714,0.29910714285714285,0.29910714285714285,0.6324878575283325,0.5473684210526316,0.29910714285714285,0.7046632124352331,0.5521235521235521,1.0,-0.14301648960426128
g0_R6_R7_to_R4,fixed_split,ood,fixed,2,R4,"['R6', 'R7']",['R4'],3981,1853,3981,best_base_posthoc,reference,rf,0.7636689552979733,0.7045861941224666,0.6111111111111112,0.6111111111111112,0.7679438747976255,0.7183748845798708,0.6111111111111112,0.7626339969372129,0.7262247838616714,1.0,0.0
g0_R6_R7_to_R4,fixed_split,ood,fixed,2,R4,"['R6', 'R7']",['R4'],3981,1853,3981,hard_voting,voting,,0.683560963932293,0.6044512049153663,0.3572984749455338,0.3572984749455338,0.696708041014571,0.6200317965023847,0.3572984749455338,0.7272727272727273,0.7132018209408194,1.0,-0.08010799136568025
g0_R6_R7_to_R4,fixed_split,ood,fixed,2,R4,"['R6', 'R7']",['R4'],3981,1853,3981,soft_voting_equal,voting,,0.6605808005081699,0.5757260006352124,0.2632794457274827,0.2632794457274827,0.6832164058283864,0.6132075471698113,0.2632794457274827,0.7155025553662692,0.7109144542772862,1.0,-0.10308815478980338
g0_R6_R7_to_R4,fixed_split,ood,fixed,2,R4,"['R6', 'R7']",['R4'],3981,1853,3981,soft_voting_calibrated,voting,,0.6855661897971188,0.6069577372463986,0.3377777777777778,0.3377777777777778,0.7021046950890448,0.6280193236714976,0.3377777777777778,0.7347611202635914,0.7272727272727273,1.0,-0.07810276550085449
g0_R6_R7_to_R5,fixed_split,ood,fixed,2,R5,"['R6', 'R7']",['R5'],3981,1816,3981,rf,base_model,,0.7076008932441107,0.6345011165551383,0.29711751662971175,0.29711751662971175,0.7362334801762115,0.6946484784889821,0.29711751662971175,0.8179012345679012,0.7283372365339579,1.0,0.0
g0_R6_R7_to_R5,fixed_split,ood,fixed,2,R5,"['R6', 'R7']",['R5'],3981,1816,3981,xgboost,base_model,,0.6165110723806535,0.5206388404758169,0.09433962264150944,0.09433962264150944,0.6569383259911894,0.5941908713692946,0.09433962264150944,0.62708719851577,0.7669376693766937,1.0,-0.09108982086345718
g0_R6_R7_to_R5,fixed_split,ood,fixed,2,R5,"['R6', 'R7']",['R5'],3981,1816,3981,lightgbm,base_model,,0.628053081654179,0.5350663520677237,0.1346153846153846,0.1346153846153846,0.6679515418502202,0.602510460251046,0.1346153846153846,0.6296296296296297,0.7735099337748345,1.0,-0.07954781158993174
g0_R6_R7_to_R5,fixed_split,ood,fixed,2,R5,"['R6', 'R7']",['R5'],3981,1816,3981,stacking,stacking,,0.5942019934598642,0.4927524918248302,0.010178117048346057,0.010178117048346057,0.6321585903083701,0.5468277945619335,0.010178117048346057,0.6881720430107527,0.7258320126782885,1.0,-0.11339889978424644
g0_R6_R7_to_R5,fixed_split,ood,fixed,2,R5,"['R6', 'R7']",['R5'],3981,1816,3981,best_base_posthoc,reference,rf,0.7076008932441107,0.6345011165551383,0.29711751662971175,0.29711751662971175,0.7362334801762115,0.6946484784889821,0.29711751662971175,0.8179012345679012,0.7283372365339579,1.0,0.0
g0_R6_R7_to_R5,fixed_split,ood,fixed,2,R5,"['R6', 'R7']",['R5'],3981,1816,3981,hard_voting,voting,,0.6434435821568549,0.5543044776960686,0.09732360097323602,0.09732360097323602,0.6866740088105727,0.6189655172413793,0.09732360097323602,0.7087719298245614,0.792156862745098,1.0,-0.06415731108725575
g0_R6_R7_to_R5,fixed_split,ood,fixed,2,R5,"['R6', 'R7']",['R5'],3981,1816,3981,soft_voting_equal,voting,,0.6420077903450659,0.5525097379313324,0.13744075829383887,0.13744075829383887,0.6811674008810573,0.6180257510729614,0.13744075829383887,0.6750448833034112,0.7795275590551181,1.0,-0.06559310289904474
g0_R6_R7_to_R5,fixed_split,ood,fixed,2,R5,"['R6', 'R7']",['R5'],3981,1816,3981,soft_voting_calibrated,voting,,0.651682827520562,0.5646035344007024,0.11138014527845036,0.11138014527845036,0.6943832599118943,0.6310254163014899,0.11138014527845036,0.7310344827586207,0.7849740932642487,1.0,-0.05591806572354874
g0_R6_to_R2,fixed_split,ood,fixed,1,R2,['R6'],['R2'],1988,1816,1988,rf,base_model,,0.714596553965434,0.6432456924567925,0.452431289640592,0.452431289640592,0.7296255506607929,0.8250289687137891,0.452431289640592,0.697986577181208,0.5975359342915811,1.0,0.0
g0_R6_to_R2,fixed_split,ood,fixed,1,R2,['R6'],['R2'],1988,1816,1988,xgboost,base_model,,0.5648223412087962,0.45602792651099516,0.15577889447236182,0.15577889447236182,0.6123348017621145,0.5627980922098569,0.15577889447236182,0.42677824267782427,0.6787564766839378,1.0,-0.14977421275663783
g0_R6_to_R2,fixed_split,ood,fixed,1,R2,['R6'],['R2'],1988,1816,1988,lightgbm,base_model,,0.6328523751429024,0.541065468928628,0.21897810218978103,0.21897810218978103,0.6701541850220264,0.6341030195381883,0.21897810218978103,0.626970227670753,0.6842105263157895,1.0,-0.0817441788225316
g0_R6_to_R2,fixed_split,ood,fixed,1,R2,['R6'],['R2'],1988,1816,1988,stacking,stacking,,0.6398995084605067,0.5498743855756334,0.27294117647058824,0.27294117647058824,0.6723568281938326,0.6349206349206349,0.27294117647058824,0.6039783001808319,0.6876574307304786,1.0,-0.07469704550492728
g0_R6_to_R2,fixed_split,ood,fixed,1,R2,['R6'],['R2'],1988,1816,1988,best_base_posthoc,reference,rf,0.714596553965434,0.6432456924567925,0.452431289640592,0.452431289640592,0.7296255506607929,0.8250289687137891,0.452431289640592,0.697986577181208,0.5975359342915811,1.0,0.0
g0_R6_to_R2,fixed_split,ood,fixed,1,R2,['R6'],['R2'],1988,1816,1988,hard_voting,voting,,0.6329080733219621,0.5411350916524525,0.22384428223844283,0.22384428223844283,0.6701541850220264,0.6392857142857142,0.22384428223844283,0.6289752650176679,0.6724351050679852,1.0,-0.0816884806434719
g0_R6_to_R2,fixed_split,ood,fixed,1,R2,['R6'],['R2'],1988,1816,1988,soft_voting_equal,voting,,0.6267243645840834,0.5334054557301043,0.21951219512195122,0.21951219512195122,0.664647577092511,0.6287215411558669,0.21951219512195122,0.6028880866425993,0.6825,1.0,-0.08787218938135055
g0_R6_to_R2,fixed_split,ood,fixed,1,R2,['R6'],['R2'],1988,1816,1988,soft_voting_calibrated,voting,,0.6505477652729622,0.5631847065912028,0.3037383177570093,0.3037383177570093,0.6811674008810573,0.6575091575091575,0.3037383177570093,0.6272401433691757,0.6642512077294686,1.0,-0.06404878869247177
g0_R6_to_R3,fixed_split,ood,fixed,1,R3,['R6'],['R3'],1988,1837,1988,rf,base_model,,0.7111009983885002,0.6392082532977101,0.5891472868217055,0.5891472868217055,0.7245508982035929,0.7101167315175098,0.5891472868217055,0.5940959409594095,0.6634730538922156,0.99867197875166,0.0
g0_R6_to_R3,fixed_split,ood,fixed,1,R3,['R6'],['R3'],1988,1837,1988,xgboost,base_model,,0.5120169031130251,0.39475085862101106,0.17603911980440098,0.17603911980440098,0.568317909635275,0.5055555555555555,0.185,0.17603911980440098,0.7124087591240876,0.981081081081081,-0.1990840952754751
g0_R6_to_R3,fixed_split,ood,fixed,1,R3,['R6'],['R3'],1988,1837,1988,lightgbm,base_model,,0.5761986739072285,0.4705803476961205,0.25060240963855424,0.25060240963855424,0.6162221012520414,0.5723270440251572,0.25060240963855424,0.3992248062015504,0.6601671309192201,0.99867197875166,-0.1349023244812717
g0_R6_to_R3,fixed_split,ood,fixed,1,R3,['R6'],['R3'],1988,1837,1988,stacking,stacking,,0.5854843198041717,0.4821874050672996,0.3271889400921659,0.3271889400921659,0.6194882961350027,0.5617283950617284,0.3271889400921659,0.3731656184486373,0.6666666666666666,0.99867197875166,-0.12561667858432846
g0_R6_to_R3,fixed_split,ood,fixed,1,R3,['R6'],['R3'],1988,1837,1988,best_base_posthoc,reference,rf,0.7111009983885002,0.6392082532977101,0.5891472868217055,0.5891472868217055,0.7245508982035929,0.7101167315175098,0.5891472868217055,0.5940959409594095,0.6634730538922156,0.99867197875166,0.0
g0_R6_to_R3,fixed_split,ood,fixed,1,R3,['R6'],['R3'],1988,1837,1988,hard_voting,voting,,0.5924188698220427,0.4908555925896384,0.2755344418052256,0.2755344418052256,0.6309199782253675,0.5750394944707741,0.2755344418052256,0.41379310344827586,0.699055330634278,0.99867197875166,-0.11868212856645743
g0_R6_to_R3,fixed_split,ood,fixed,1,R3,['R6'],['R3'],1988,1837,1988,soft_voting_equal,voting,,0.573388582296013,0.46706773318210115,0.23357664233576642,0.23357664233576642,0.6167664670658682,0.5621621621621622,0.23357664233576642,0.37938144329896906,0.6931506849315069,0.99867197875166,-0.1377124160924872
g0_R6_to_R3,fixed_split,ood,fixed,1,R3,['R6'],['R3'],1988,1837,1988,soft_voting_calibrated,voting,,0.6157734832085631,0.5200488593227888,0.38413361169102295,0.38413361169102295,0.6467065868263473,0.5875706214689266,0.4008810572687225,0.38413361169102295,0.7076101468624834,0.99867197875166,-0.0953275151799371
g0_R6_to_R4,fixed_split,ood,fixed,1,R4,['R6'],['R4'],1988,1853,1988,rf,base_model,,0.7047265706649399,0.6309082133311749,0.4336842105263158,0.4336842105263158,0.726389638424177,0.7917098445595855,0.4336842105263158,0.67003367003367,0.6282051282051282,1.0,0.0
g0_R6_to_R4,fixed_split,ood,fixed,1,R4,['R6'],['R4'],1988,1853,1988,xgboost,base_model,,0.5909315116092595,0.49037437583168386,0.042105263157894736,0.042105263157894736,0.6465191581219644,0.6078588612670409,0.042105263157894736,0.6072727272727273,0.7042606516290727,0.9931600547195623,-0.11379505905568044
g0_R6_to_R4,fixed_split,ood,fixed,1,R4,['R6'],['R4'],1988,1853,1988,lightgbm,base_model,,0.6458066002604217,0.5572582503255271,0.13670886075949368,0.13670886075949368,0.6956287101996762,0.6833631484794276,0.13670886075949368,0.7165605095541401,0.6924004825090471,1.0,-0.05891997040451824
g0_R6_to_R4,fixed_split,ood,fixed,1,R4,['R6'],['R4'],1988,1853,1988,stacking,stacking,,0.636685310001421,0.5458566375017763,0.13,0.13,0.6853750674581759,0.6690017513134852,0.13,0.6943521594684385,0.6900726392251816,1.0,-0.0680412606635189
g0_R6_to_R4,fixed_split,ood,fixed,1,R4,['R6'],['R4'],1988,1853,1988,best_base_posthoc,reference,rf,0.7047265706649399,0.6309082133311749,0.4336842105263158,0.4336842105263158,0.726389638424177,0.7917098445595855,0.4336842105263158,0.67003367003367,0.6282051282051282,1.0,0.0
g0_R6_to_R4,fixed_split,ood,fixed,1,R4,['R6'],['R4'],1988,1853,1988,hard_voting,voting,,0.637357377645192,0.5466967220564899,0.1218274111675127,0.1218274111675127,0.6880733944954128,0.6737400530503979,0.1218274111675127,0.7006578947368421,0.6905615292712067,1.0,-0.06736919301974797
g0_R6_to_R4,fixed_split,ood,fixed,1,R4,['R6'],['R4'],1988,1853,1988,soft_voting_equal,voting,,0.6327266618042269,0.5409083272552836,0.10256410256410256,0.10256410256410256,0.6848354020507286,0.6643417611159547,0.10256410256410256,0.7018121911037891,0.6949152542372882,1.0,-0.07199990886071306
g0_R6_to_R4,fixed_split,ood,fixed,1,R4,['R6'],['R4'],1988,1853,1988,soft_voting_calibrated,voting,,0.6442299586038599,0.5552874482548249,0.1588089330024814,0.1588089330024814,0.6913113869400972,0.6809651474530831,0.1588089330024814,0.6911519198664441,0.690223792697291,1.0,-0.060496612061080035
g0_R6_to_R5,fixed_split,ood,fixed,1,R5,['R6'],['R5'],1988,1816,1988,rf,base_model,,0.6481077483187285,0.5601346853984107,0.18225419664268586,0.18225419664268586,0.6850220264317181,0.7313432835820896,0.18225419664268586,0.702054794520548,0.6248864668483197,1.0,0.0
g0_R6_to_R5,fixed_split,ood,fixed,1,R5,['R6'],['R5'],1988,1816,1988,xgboost,base_model,,0.6145943318340348,0.5182429147925435,0.02544529262086514,0.02544529262086514,0.6696035242290749,0.6359360301034808,0.02544529262086514,0.717948717948718,0.6936416184971098,1.0,-0.03351341648469375
g0_R6_to_R5,fixed_split,ood,fixed,1,R5,['R6'],['R5'],1988,1816,1988,lightgbm,base_model,,0.6371043081512324,0.5463803851890405,0.041237113402061855,0.041237113402061855,0.6965859030837004,0.6805970149253732,0.041237113402061855,0.744408945686901,0.7192784667418264,1.0,-0.011003440167496104
g0_R6_to_R5,fixed_split,ood,fixed,1,R5,['R6'],['R5'],1988,1816,1988,stacking,stacking,,0.6335048666578336,0.541881083322292,0.04534005037783375,0.04534005037783375,0.6905286343612335,0.6752475247524753,0.04534005037783375,0.7315436241610739,0.7153931339977851,1.0,-0.014602881660894962
g0_R6_to_R5,fixed_split,ood,fixed,1,R5,['R6'],['R5'],1988,1816,1988,best_base_posthoc,reference,rf,0.6481077483187285,0.5601346853984107,0.18225419664268586,0.18225419664268586,0.6850220264317181,0.7313432835820896,0.18225419664268586,0.702054794520548,0.6248864668483197,1.0,0.0
g0_R6_to_R5,fixed_split,ood,fixed,1,R5,['R6'],['R5'],1988,1816,1988,hard_voting,voting,,0.6356212397638037,0.5445265497047546,0.046632124352331605,0.046632124352331605,0.6938325991189427,0.6800804828973843,0.046632124352331605,0.7504078303425775,0.7009857612267251,1.0,-0.012486508554924836
g0_R6_to_R5,fixed_split,ood,fixed,1,R5,['R6'],['R5'],1988,1816,1988,soft_voting_equal,voting,,0.6368192721535755,0.5460240901919694,0.04639175257731959,0.04639175257731959,0.6949339207048458,0.6772591857000994,0.04639175257731959,0.749185667752443,0.7112597547380156,1.0,-0.01128847616515305
g0_R6_to_R5,fixed_split,ood,fixed,1,R5,['R6'],['R5'],1988,1816,1988,soft_voting_calibrated,voting,,0.6335695932930255,0.5419619916162819,0.046511627906976744,0.046511627906976744,0.6921806167400881,0.6885245901639344,0.046511627906976744,0.7378964941569283,0.6949152542372882,1.0,-0.014538155025702992
g0_R6_to_R7,fixed_split,ood,fixed,1,R7,['R6'],['R7'],1988,1993,1988,rf,base_model,,0.8352353485635643,0.7940441857044552,0.6913229018492176,0.6913229018492176,0.8384345208228801,0.9725,0.7364341085271318,0.6913229018492176,0.7759197324414716,1.0,-0.014603899504805562
g0_R6_to_R7,fixed_split,ood,fixed,1,R7,['R6'],['R7'],1988,1993,1988,xgboost,base_model,,0.8491328746171419,0.8114160932714274,0.6968085106382979,0.6968085106382979,0.8514801806322128,0.985,0.7610389610389611,0.6968085106382979,0.8028169014084507,1.0,-0.0007063734512279263
g0_R6_to_R7,fixed_split,ood,fixed,1,R7,['R6'],['R7'],1988,1993,1988,lightgbm,base_model,,0.8498392480683699,0.8122990600854622,0.7077326343381389,0.7077326343381389,0.8519819367787256,0.9800498753117207,0.759526938239159,0.7077326343381389,0.8018867924528302,1.0,0.0
g0_R6_to_R7,fixed_split,ood,fixed,1,R7,['R6'],['R7'],1988,1993,1988,stacking,stacking,,0.852144006509489,0.8151800081368612,0.6994535519125683,0.6994535519125683,0.8549924736578023,0.9825436408977556,0.7708066581306018,0.6994535519125683,0.8079161816065192,1.0,0.0023047584411191036
g0_R6_to_R7,fixed_split,ood,fixed,1,R7,['R6'],['R7'],1988,1993,1988,best_base_posthoc,reference,lightgbm,0.8498392480683699,0.8122990600854622,0.7077326343381389,0.7077326343381389,0.8519819367787256,0.9800498753117207,0.759526938239159,0.7077326343381389,0.8018867924528302,1.0,0.0
g0_R6_to_R7,fixed_split,ood,fixed,1,R7,['R6'],['R7'],1988,1993,1988,hard_voting,voting,,0.8500904602234565,0.8126130752793206,0.7006711409395974,0.7006711409395974,0.8524836929252383,0.9812734082397003,0.7708333333333334,0.7006711409395974,0.7976744186046512,1.0,0.0002512121550866109
g0_R6_to_R7,fixed_split,ood,fixed,1,R7,['R6'],['R7'],1988,1993,1988,soft_voting_equal,voting,,0.8533269568390296,0.816658696048787,0.7072847682119205,0.7072847682119205,0.8554942298043151,0.9812734082397003,0.7738562091503268,0.7072847682119205,0.8042203985932005,1.0,0.0034877087706597365
g0_R6_to_R7,fixed_split,ood,fixed,1,R7,['R6'],['R7'],1988,1993,1988,soft_voting_calibrated,voting,,0.85389210337093,0.8173651292136627,0.7046070460704607,0.7046070460704607,0.8564977420973406,0.9825,0.7754569190600522,0.7046070460704607,0.8068965517241379,1.0,0.0040528553025601655
g0_R7_to_R2,fixed_split,ood,fixed,1,R2,['R7'],['R2'],1993,1816,1993,rf,base_model,,0.7257204170122593,0.6571505212653241,0.5531914893617021,0.5531914893617021,0.7241189427312775,0.6262975778546713,0.5531914893617021,0.7515923566878981,0.6975206611570248,1.0,0.0
g0_R7_to_R2,fixed_split,ood,fixed,1,R2,['R7'],['R2'],1993,1816,1993,xgboost,base_model,,0.37303244028646726,0.2162905503580841,0.01639344262295082,0.01639344262295082,0.44933920704845814,0.4201973302379571,0.01639344262295082,0.16541353383458646,0.2631578947368421,1.0,-0.35268797672579205
g0_R7_to_R2,fixed_split,ood,fixed,1,R2,['R7'],['R2'],1993,1816,1993,lightgbm,base_model,,0.3088497549999999,0.13606219374999984,0.03225806451612903,0.03225806451612903,0.41354625550660795,0.4053751399776036,0.03234501347708895,0.03225806451612903,0.07427055702917772,1.0,-0.4168706620122594
g0_R7_to_R2,fixed_split,ood,fixed,1,R2,['R7'],['R2'],1993,1816,1993,stacking,stacking,,0.37258669269168,0.21573336586460004,0.14213197969543148,0.14213197969543148,0.44768722466960353,0.42764323685764916,0.1451990632318501,0.14213197969543148,0.14795918367346939,1.0,-0.3531337243205793
g0_R7_to_R2,fixed_split,ood,fixed,1,R2,['R7'],['R2'],1993,1816,1993,best_base_posthoc,reference,rf,0.7257204170122593,0.6571505212653241,0.5531914893617021,0.5531914893617021,0.7241189427312775,0.6262975778546713,0.5531914893617021,0.7515923566878981,0.6975206611570248,1.0,0.0
g0_R7_to_R2,fixed_split,ood,fixed,1,R2,['R7'],['R2'],1993,1816,1993,hard_voting,voting,,0.38034798892126265,0.2254349861515783,0.03234501347708895,0.03234501347708895,0.45319383259911894,0.4221574344023324,0.03234501347708895,0.18407960199004975,0.2631578947368421,1.0,-0.34537242809099666
g0_R7_to_R2,fixed_split,ood,fixed,1,R2,['R7'],['R2'],1993,1816,1993,soft_voting_equal,voting,,0.3318790404250455,0.16484880053130693,0.02702702702702703,0.02702702702702703,0.42566079295154186,0.41019830028328613,0.02702702702702703,0.07894736842105263,0.1432225063938619,1.0,-0.3938413765872138
g0_R7_to_R2,fixed_split,ood,fixed,1,R2,['R7'],['R2'],1993,1816,1993,soft_voting_calibrated,voting,,0.410177345664337,0.2627216820804213,0.04289544235924933,0.04289544235924933,0.4713656387665198,0.43069601427721593,0.04289544235924933,0.29767441860465116,0.2796208530805687,1.0,-0.3155430713479223
g0_R7_to_R3,fixed_split,ood,fixed,1,R3,['R7'],['R3'],1993,1837,1993,rf,base_model,,0.6655966061537787,0.5823277630043083,0.5400372439478585,0.5400372439478585,0.6641262928688079,0.5645784996133024,0.6171003717472119,0.5400372439478585,0.6075949367088608,0.99867197875166,0.0
g0_R7_to_R3,fixed_split,ood,fixed,1,R3,['R7'],['R3'],1993,1837,1993,xgboost,base_model,,0.3356449806544883,0.18099866687220187,0.021447721179624665,0.021447721179624665,0.42133913990201416,0.408505875769446,0.26730310262529833,0.021447721179624665,0.026737967914438502,0.9542302357836339,-0.3299516254992904
g0_R7_to_R3,fixed_split,ood,fixed,1,R3,['R7'],['R3'],1993,1837,1993,lightgbm,base_model,,0.34325394555475713,0.17939943725553142,0.005376344086021506,0.005376344086021506,0.437125748502994,0.4161915621436716,0.2589928057553957,0.005376344086021506,0.037037037037037035,0.99867197875166,-0.32234266059902156
