unit,unit_type,config,model,seed,n_cols,win_macro_f1,dev_N6_macro_f1,dev_N6_n_blocks,dev_N30_macro_f1,dev_N30_n_blocks
jit_R6,outer,full94,lightgbm,45,94,0.7640759809256255,0.8988112877184232,333.0,0.9690476190476189,66.0
jit_R6,outer,full94,stacking,45,94,0.698584351792109,0.7973651121877098,333.0,0.9025000000000001,66.0
jit_R6,outer,full94,rf::Camera,45,94,0.7994186046511628,,,,
jit_R6,outer,full94,rf::Light_T1,45,94,0.611764705882353,,,,
jit_R6,outer,full94,rf::Light_XM,45,94,0.6224066390041494,,,,
jit_R6,outer,full94,rf::Sensor,45,94,0.6875675675675675,,,,
jit_R6,outer,full94,rf::Socket,45,94,1.0,,,,
jit_R6,outer,full94,xgboost::Camera,45,94,0.9033942558746736,,,,
jit_R6,outer,full94,xgboost::Light_T1,45,94,0.6306306306306306,,,,
jit_R6,outer,full94,xgboost::Light_XM,45,94,0.6502793296089385,,,,
jit_R6,outer,full94,xgboost::Sensor,45,94,0.7219251336898396,,,,
jit_R6,outer,full94,xgboost::Socket,45,94,1.0,,,,
jit_R6,outer,full94,lightgbm::Camera,45,94,0.9057104913678619,,,,
jit_R6,outer,full94,lightgbm::Light_T1,45,94,0.5947441217150761,,,,
jit_R6,outer,full94,lightgbm::Light_XM,45,94,0.640625,,,,
jit_R6,outer,full94,lightgbm::Sensor,45,94,0.6793002915451894,,,,
jit_R6,outer,full94,lightgbm::Socket,45,94,1.0,,,,
jit_R6,outer,full94,stacking::Camera,45,94,0.8897849462365591,,,,
jit_R6,outer,full94,stacking::Light_T1,45,94,0.38786279683377306,,,,
jit_R6,outer,full94,stacking::Light_XM,45,94,0.5446009389671361,,,,
jit_R6,outer,full94,stacking::Sensor,45,94,0.6706730769230769,,,,
jit_R6,outer,full94,stacking::Socket,45,94,1.0,,,,
jit_R7,outer,full94,rf,45,94,0.8258894059214619,0.9698090430201931,333.0,1.0,66.0
jit_R7,outer,full94,xgboost,45,94,0.8216756028209227,0.9575708824904435,333.0,1.0,66.0
jit_R7,outer,full94,lightgbm,45,94,0.8088477748505276,0.9367889416390183,333.0,1.0,66.0
jit_R7,outer,full94,stacking,45,94,0.7364842309390303,0.8221435097336425,333.0,0.8426890756302521,66.0
jit_R7,outer,full94,rf::Camera,45,94,0.9389920424403183,,,,
jit_R7,outer,full94,rf::Light_T1,45,94,0.6972255729794934,,,,
jit_R7,outer,full94,rf::Light_XM,45,94,0.7195767195767195,,,,
jit_R7,outer,full94,rf::Sensor,45,94,0.7736526946107785,,,,
jit_R7,outer,full94,rf::Socket,45,94,1.0,,,,
jit_R7,outer,full94,xgboost::Camera,45,94,0.9622886866059818,,,,
jit_R7,outer,full94,xgboost::Light_T1,45,94,0.713422007255139,,,,
jit_R7,outer,full94,xgboost::Light_XM,45,94,0.7131050767414404,,,,
jit_R7,outer,full94,xgboost::Sensor,45,94,0.719562243502052,,,,
jit_R7,outer,full94,xgboost::Socket,45,94,1.0,,,,
jit_R7,outer,full94,lightgbm::Camera,45,94,0.9703989703989704,,,,
jit_R7,outer,full94,lightgbm::Light_T1,45,94,0.7016645326504481,,,,
jit_R7,outer,full94,lightgbm::Light_XM,45,94,0.6986155484558041,,,,
jit_R7,outer,full94,lightgbm::Sensor,45,94,0.6735598227474151,,,,
jit_R7,outer,full94,lightgbm::Socket,45,94,1.0,,,,
jit_R7,outer,full94,stacking::Camera,45,94,0.9623865110246433,,,,
jit_R7,outer,full94,stacking::Light_T1,45,94,0.39330543933054396,,,,
jit_R7,outer,full94,stacking::Light_XM,45,94,0.6026785714285714,,,,
jit_R7,outer,full94,stacking::Sensor,45,94,0.7240506329113924,,,,
jit_R7,outer,full94,stacking::Socket,45,94,1.0,,,,
inner_to_R2,inner,drop_rssi,rf,45,86,0.7285892352468624,0.8659568001260791,304.0,0.8933333333333333,60.0
inner_to_R2,inner,drop_rssi,xgboost,45,86,0.7713514240804746,0.9245580152714965,304.0,0.9492063492063492,60.0
inner_to_R2,inner,drop_rssi,lightgbm,45,86,0.7695565272276548,0.9193759091061775,304.0,0.9833043478260869,60.0
inner_to_R2,inner,drop_rssi,stacking,45,86,0.7776449306934691,0.935140174166117,304.0,0.9664335664335665,60.0
inner_to_R2,inner,drop_rssi,rf::Camera,45,86,0.527306967984934,,,,
inner_to_R2,inner,drop_rssi,rf::Light_T1,45,86,0.704,,,,
inner_to_R2,inner,drop_rssi,rf::Light_XM,45,86,0.6293706293706294,,,,
inner_to_R2,inner,drop_rssi,rf::Sensor,45,86,0.7822685788787483,,,,
inner_to_R2,inner,drop_rssi,rf::Socket,45,86,1.0,,,,
inner_to_R2,inner,drop_rssi,xgboost::Camera,45,86,0.6091549295774648,,,,
inner_to_R2,inner,drop_rssi,xgboost::Light_T1,45,86,0.7465940054495913,,,,
inner_to_R2,inner,drop_rssi,xgboost::Light_XM,45,86,0.6890756302521008,,,,
inner_to_R2,inner,drop_rssi,xgboost::Sensor,45,86,0.8119325551232166,,,,
inner_to_R2,inner,drop_rssi,xgboost::Socket,45,86,1.0,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Camera,45,86,0.6116838487972509,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Light_T1,45,86,0.7319727891156462,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Light_XM,45,86,0.7031055900621118,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Sensor,45,86,0.8010204081632653,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Socket,45,86,1.0,,,,
inner_to_R2,inner,drop_rssi,stacking::Camera,45,86,0.632279534109817,,,,
inner_to_R2,inner,drop_rssi,stacking::Light_T1,45,86,0.7524475524475525,,,,
inner_to_R2,inner,drop_rssi,stacking::Light_XM,45,86,0.6909975669099757,,,,
inner_to_R2,inner,drop_rssi,stacking::Sensor,45,86,0.8125,,,,
inner_to_R2,inner,drop_rssi,stacking::Socket,45,86,1.0,,,,
inner_to_R3,inner,drop_rssi,rf,45,86,0.8205595863479018,0.954,308.0,1.0,61.0
inner_to_R3,inner,drop_rssi,xgboost,45,86,0.8458503745873671,0.9704799498044242,308.0,1.0,61.0
inner_to_R3,inner,drop_rssi,lightgbm,45,86,0.8460666794811063,0.9671277027481018,308.0,1.0,61.0
inner_to_R3,inner,drop_rssi,stacking,45,86,0.8349370157508123,0.9671890310054245,308.0,1.0,61.0
inner_to_R3,inner,drop_rssi,rf::Camera,45,86,0.9247027741083224,,,,
inner_to_R3,inner,drop_rssi,rf::Light_T1,45,86,0.7163323782234957,,,,
inner_to_R3,inner,drop_rssi,rf::Light_XM,45,86,0.6657223796033994,,,,
inner_to_R3,inner,drop_rssi,rf::Sensor,45,86,0.7973684210526316,,,,
inner_to_R3,inner,drop_rssi,rf::Socket,45,86,0.99867197875166,,,,
inner_to_R3,inner,drop_rssi,xgboost::Camera,45,86,0.9366754617414248,,,,
inner_to_R3,inner,drop_rssi,xgboost::Light_T1,45,86,0.7324749642346209,,,,
inner_to_R3,inner,drop_rssi,xgboost::Light_XM,45,86,0.7175141242937854,,,,
inner_to_R3,inner,drop_rssi,xgboost::Sensor,45,86,0.843915343915344,,,,
inner_to_R3,inner,drop_rssi,xgboost::Socket,45,86,0.99867197875166,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Camera,45,86,0.9424083769633508,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Light_T1,45,86,0.7212643678160919,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Light_XM,45,86,0.7134670487106017,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Sensor,45,86,0.854521625163827,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Socket,45,86,0.99867197875166,,,,
inner_to_R3,inner,drop_rssi,stacking::Camera,45,86,0.9102402022756005,,,,
inner_to_R3,inner,drop_rssi,stacking::Light_T1,45,86,0.7188405797101449,,,,
inner_to_R3,inner,drop_rssi,stacking::Light_XM,45,86,0.6955266955266955,,,,
inner_to_R3,inner,drop_rssi,stacking::Sensor,45,86,0.8514056224899599,,,,
inner_to_R3,inner,drop_rssi,stacking::Socket,45,86,0.99867197875166,,,,
inner_to_R4,inner,drop_rssi,rf,45,86,0.7191389739692482,0.8556422064875008,308.0,0.9673333333333332,61.0
inner_to_R4,inner,drop_rssi,xgboost,45,86,0.7633349246757811,0.9021377913824488,308.0,0.984,61.0
inner_to_R4,inner,drop_rssi,lightgbm,45,86,0.7644700953224918,0.915108461685192,308.0,0.984,61.0
inner_to_R4,inner,drop_rssi,stacking,45,86,0.755563338605105,0.9166560205163148,308.0,0.984,61.0
inner_to_R4,inner,drop_rssi,rf::Camera,45,86,0.625,,,,
inner_to_R4,inner,drop_rssi,rf::Light_T1,45,86,0.584971098265896,,,,
inner_to_R4,inner,drop_rssi,rf::Light_XM,45,86,0.65,,,,
inner_to_R4,inner,drop_rssi,rf::Sensor,45,86,0.7357237715803453,,,,
inner_to_R4,inner,drop_rssi,rf::Socket,45,86,1.0,,,,
inner_to_R4,inner,drop_rssi,xgboost::Camera,45,86,0.7446153846153846,,,,
inner_to_R4,inner,drop_rssi,xgboost::Light_T1,45,86,0.6276346604215457,,,,
inner_to_R4,inner,drop_rssi,xgboost::Light_XM,45,86,0.7021276595744681,,,,
inner_to_R4,inner,drop_rssi,xgboost::Sensor,45,86,0.742296918767507,,,,
inner_to_R4,inner,drop_rssi,xgboost::Socket,45,86,1.0,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Camera,45,86,0.7630769230769231,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Light_T1,45,86,0.6258823529411764,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Light_XM,45,86,0.6816380449141347,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Sensor,45,86,0.7517531556802244,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Socket,45,86,1.0,,,,
inner_to_R4,inner,drop_rssi,stacking::Camera,45,86,0.7309782608695652,,,,
inner_to_R4,inner,drop_rssi,stacking::Light_T1,45,86,0.6209476309226932,,,,
inner_to_R4,inner,drop_rssi,stacking::Light_XM,45,86,0.6794520547945205,,,,
inner_to_R4,inner,drop_rssi,stacking::Sensor,45,86,0.7464387464387464,,,,
inner_to_R4,inner,drop_rssi,stacking::Socket,45,86,1.0,,,,
pos_R5,outer,drop_rssi,rf,45,86,0.6737062636053655,0.798771331560225,304.0,0.8820389805097453,60.0
pos_R5,outer,drop_rssi,xgboost,45,86,0.7318408180885126,0.8423840070970801,304.0,0.9327184892402283,60.0
pos_R5,outer,drop_rssi,lightgbm,45,86,0.7334187064794107,0.8629451839961465,304.0,0.9327184892402283,60.0
pos_R5,outer,drop_rssi,stacking,45,86,0.7222588020413394,0.8502076674796714,304.0,0.9327184892402283,60.0
pos_R5,outer,drop_rssi,rf::Camera,45,86,0.5195729537366548,,,,
pos_R5,outer,drop_rssi,rf::Light_T1,45,86,0.45714285714285713,,,,
pos_R5,outer,drop_rssi,rf::Light_XM,45,86,0.7350649350649351,,,,
pos_R5,outer,drop_rssi,rf::Sensor,45,86,0.6567505720823799,,,,
pos_R5,outer,drop_rssi,rf::Socket,45,86,1.0,,,,
pos_R5,outer,drop_rssi,xgboost::Camera,45,86,0.6215277777777778,,,,
pos_R5,outer,drop_rssi,xgboost::Light_T1,45,86,0.5418439716312057,,,,
pos_R5,outer,drop_rssi,xgboost::Light_XM,45,86,0.7854251012145749,,,,
pos_R5,outer,drop_rssi,xgboost::Sensor,45,86,0.7104072398190046,,,,
pos_R5,outer,drop_rssi,xgboost::Socket,45,86,1.0,,,,
pos_R5,outer,drop_rssi,lightgbm::Camera,45,86,0.624561403508772,,,,
pos_R5,outer,drop_rssi,lightgbm::Light_T1,45,86,0.5521126760563381,,,,
pos_R5,outer,drop_rssi,lightgbm::Light_XM,45,86,0.7860026917900403,,,,
pos_R5,outer,drop_rssi,lightgbm::Sensor,45,86,0.7044167610419027,,,,
pos_R5,outer,drop_rssi,lightgbm::Socket,45,86,1.0,,,,
pos_R5,outer,drop_rssi,stacking::Camera,45,86,0.6286644951140065,,,,
pos_R5,outer,drop_rssi,stacking::Light_T1,45,86,0.5175438596491229,,,,
pos_R5,outer,drop_rssi,stacking::Light_XM,45,86,0.7726027397260274,,,,
pos_R5,outer,drop_rssi,stacking::Sensor,45,86,0.6924829157175398,,,,
pos_R5,outer,drop_rssi,stacking::Socket,45,86,1.0,,,,
jit_R6,outer,drop_rssi,rf,45,86,0.7014115771919103,0.8572239926093544,333.0,0.9232463768115942,66.0
jit_R6,outer,drop_rssi,xgboost,45,86,0.7409352777000138,0.893872228725272,333.0,1.0,66.0
jit_R6,outer,drop_rssi,lightgbm,45,86,0.7434294873428366,0.8998623817343029,333.0,1.0,66.0
jit_R6,outer,drop_rssi,stacking,45,86,0.7454177790945292,0.90945197597241,333.0,0.9845925925925926,66.0
jit_R6,outer,drop_rssi,rf::Camera,45,86,0.5862068965517241,,,,
jit_R6,outer,drop_rssi,rf::Light_T1,45,86,0.5937834941050375,,,,
jit_R6,outer,drop_rssi,rf::Light_XM,45,86,0.5962566844919787,,,,
jit_R6,outer,drop_rssi,rf::Sensor,45,86,0.7308108108108108,,,,
jit_R6,outer,drop_rssi,rf::Socket,45,86,1.0,,,,
jit_R6,outer,drop_rssi,xgboost::Camera,45,86,0.6644628099173554,,,,
jit_R6,outer,drop_rssi,xgboost::Light_T1,45,86,0.625,,,,
jit_R6,outer,drop_rssi,xgboost::Light_XM,45,86,0.6392572944297082,,,,
jit_R6,outer,drop_rssi,xgboost::Sensor,45,86,0.7759562841530054,,,,
jit_R6,outer,drop_rssi,xgboost::Socket,45,86,1.0,,,,
jit_R6,outer,drop_rssi,lightgbm::Camera,45,86,0.6710526315789473,,,,
jit_R6,outer,drop_rssi,lightgbm::Light_T1,45,86,0.621380846325167,,,,
jit_R6,outer,drop_rssi,lightgbm::Light_XM,45,86,0.6421052631578947,,,,
jit_R6,outer,drop_rssi,lightgbm::Sensor,45,86,0.782608695652174,,,,
jit_R6,outer,drop_rssi,lightgbm::Socket,45,86,1.0,,,,
jit_R6,outer,drop_rssi,stacking::Camera,45,86,0.694136291600634,,,,
jit_R6,outer,drop_rssi,stacking::Light_T1,45,86,0.6282485875706215,,,,
jit_R6,outer,drop_rssi,stacking::Light_XM,45,86,0.6322751322751323,,,,
jit_R6,outer,drop_rssi,stacking::Sensor,45,86,0.7724288840262582,,,,
jit_R6,outer,drop_rssi,stacking::Socket,45,86,1.0,,,,
jit_R7,outer,drop_rssi,rf,45,86,0.7934060804005566,0.9757290662553821,333.0,1.0,66.0
jit_R7,outer,drop_rssi,xgboost,45,86,0.835485324310865,0.9878746743452627,333.0,1.0,66.0
jit_R7,outer,drop_rssi,lightgbm,45,86,0.8358327659297284,0.9848450830713965,333.0,1.0,66.0
jit_R7,outer,drop_rssi,stacking,45,86,0.8274954333542169,0.9847515429400374,333.0,1.0,66.0
jit_R7,outer,drop_rssi,rf::Camera,45,86,0.8064952638700947,,,,
jit_R7,outer,drop_rssi,rf::Light_T1,45,86,0.6724137931034483,,,,
jit_R7,outer,drop_rssi,rf::Light_XM,45,86,0.7395833333333334,,,,
jit_R7,outer,drop_rssi,rf::Sensor,45,86,0.7485380116959064,,,,
jit_R7,outer,drop_rssi,rf::Socket,45,86,1.0,,,,
jit_R7,outer,drop_rssi,xgboost::Camera,45,86,0.8708388814913449,,,,
jit_R7,outer,drop_rssi,xgboost::Light_T1,45,86,0.7283950617283951,,,,
jit_R7,outer,drop_rssi,xgboost::Light_XM,45,86,0.7791164658634538,,,,
jit_R7,outer,drop_rssi,xgboost::Sensor,45,86,0.7990762124711316,,,,
jit_R7,outer,drop_rssi,xgboost::Socket,45,86,1.0,,,,
jit_R7,outer,drop_rssi,lightgbm::Camera,45,86,0.870026525198939,,,,
jit_R7,outer,drop_rssi,lightgbm::Light_T1,45,86,0.7326732673267327,,,,
jit_R7,outer,drop_rssi,lightgbm::Light_XM,45,86,0.776,,,,
jit_R7,outer,drop_rssi,lightgbm::Sensor,45,86,0.8004640371229699,,,,
jit_R7,outer,drop_rssi,lightgbm::Socket,45,86,1.0,,,,
jit_R7,outer,drop_rssi,stacking::Camera,45,86,0.8710089399744572,,,,
jit_R7,outer,drop_rssi,stacking::Light_T1,45,86,0.7115628970775095,,,,
jit_R7,outer,drop_rssi,stacking::Light_XM,45,86,0.7675962815405046,,,,
jit_R7,outer,drop_rssi,stacking::Sensor,45,86,0.7873090481786134,,,,
jit_R7,outer,drop_rssi,stacking::Socket,45,86,1.0,,,,
inner_to_R2,inner,full94,rf,46,94,0.8251053213099541,0.963754499104313,304.0,1.0,60.0
inner_to_R2,inner,full94,xgboost,46,94,0.779396077276564,0.8798579225504636,304.0,0.8938461538461538,60.0
inner_to_R2,inner,full94,lightgbm,46,94,0.7934265218076193,0.9011306042884991,304.0,0.909761583445794,60.0
inner_to_R2,inner,full94,stacking,46,94,0.6379688009274638,0.6912331969608416,304.0,0.7090909090909091,60.0
inner_to_R2,inner,full94,rf::Camera,46,94,0.9540229885057471,,,,
inner_to_R2,inner,full94,rf::Light_T1,46,94,0.6810344827586207,,,,
inner_to_R2,inner,full94,rf::Light_XM,46,94,0.7808764940239044,,,,
inner_to_R2,inner,full94,rf::Sensor,46,94,0.709592641261498,,,,
inner_to_R2,inner,full94,rf::Socket,46,94,1.0,,,,
inner_to_R2,inner,full94,xgboost::Camera,46,94,0.9466089466089466,,,,
inner_to_R2,inner,full94,xgboost::Light_T1,46,94,0.5242718446601942,,,,
inner_to_R2,inner,full94,xgboost::Light_XM,46,94,0.7528809218950064,,,,
inner_to_R2,inner,full94,xgboost::Sensor,46,94,0.6732186732186732,,,,
inner_to_R2,inner,full94,xgboost::Socket,46,94,1.0,,,,
inner_to_R2,inner,full94,lightgbm::Camera,46,94,0.9572649572649573,,,,
inner_to_R2,inner,full94,lightgbm::Light_T1,46,94,0.5414012738853503,,,,
inner_to_R2,inner,full94,lightgbm::Light_XM,46,94,0.7630208333333334,,,,
inner_to_R2,inner,full94,lightgbm::Sensor,46,94,0.7054455445544554,,,,
inner_to_R2,inner,full94,lightgbm::Socket,46,94,1.0,,,,
inner_to_R2,inner,full94,stacking::Camera,46,94,0.9861878453038674,,,,
inner_to_R2,inner,full94,stacking::Light_T1,46,94,0.43201542912246865,,,,
inner_to_R2,inner,full94,stacking::Light_XM,46,94,0.049079754601226995,,,,
inner_to_R2,inner,full94,stacking::Sensor,46,94,0.7225609756097561,,,,
inner_to_R2,inner,full94,stacking::Socket,46,94,1.0,,,,
inner_to_R3,inner,full94,rf,46,94,0.6096824184182065,0.5911002012998162,308.0,0.567843137254902,61.0
inner_to_R3,inner,full94,xgboost,46,94,0.5327453476863594,0.5371250707413695,308.0,0.5333333333333333,61.0
inner_to_R3,inner,full94,lightgbm,46,94,0.552736123006713,0.5286423254165189,308.0,0.5333333333333333,61.0
inner_to_R3,inner,full94,stacking,46,94,0.5255200601328427,0.5291592329270083,308.0,0.5692307692307692,61.0
inner_to_R3,inner,full94,rf::Camera,46,94,0.968,,,,
inner_to_R3,inner,full94,rf::Light_T1,46,94,0.22531645569620254,,,,
inner_to_R3,inner,full94,rf::Light_XM,46,94,0.629500580720093,,,,
inner_to_R3,inner,full94,rf::Sensor,46,94,0.22692307692307692,,,,
inner_to_R3,inner,full94,rf::Socket,46,94,0.99867197875166,,,,
inner_to_R3,inner,full94,xgboost::Camera,46,94,0.9307692307692308,,,,
inner_to_R3,inner,full94,xgboost::Light_T1,46,94,0.10684931506849316,,,,
inner_to_R3,inner,full94,xgboost::Light_XM,46,94,0.597457627118644,,,,
inner_to_R3,inner,full94,xgboost::Sensor,46,94,0.029978586723768737,,,,
inner_to_R3,inner,full94,xgboost::Socket,46,94,0.99867197875166,,,,
inner_to_R3,inner,full94,lightgbm::Camera,46,94,0.9391979301423027,,,,
inner_to_R3,inner,full94,lightgbm::Light_T1,46,94,0.14225941422594143,,,,
inner_to_R3,inner,full94,lightgbm::Light_XM,46,94,0.6081632653061224,,,,
inner_to_R3,inner,full94,lightgbm::Sensor,46,94,0.07538802660753881,,,,
inner_to_R3,inner,full94,lightgbm::Socket,46,94,0.99867197875166,,,,
inner_to_R3,inner,full94,stacking::Camera,46,94,0.9193954659949622,,,,
inner_to_R3,inner,full94,stacking::Light_T1,46,94,0.22255192878338279,,,,
inner_to_R3,inner,full94,stacking::Light_XM,46,94,0.44940867279894875,,,,
inner_to_R3,inner,full94,stacking::Sensor,46,94,0.03757225433526012,,,,
inner_to_R3,inner,full94,stacking::Socket,46,94,0.99867197875166,,,,
inner_to_R4,inner,full94,rf,46,94,0.6580600178979088,0.7088168879634462,308.0,0.7333333333333333,61.0
inner_to_R4,inner,full94,xgboost,46,94,0.6638971224640832,0.7156106003615025,308.0,0.7333333333333333,61.0
inner_to_R4,inner,full94,lightgbm,46,94,0.6661799166983895,0.7202734515053244,308.0,0.7333333333333333,61.0
inner_to_R4,inner,full94,stacking,46,94,0.44304933968211574,0.4108527131782946,308.0,0.4,61.0
inner_to_R4,inner,full94,rf::Camera,46,94,0.9213793103448276,,,,
inner_to_R4,inner,full94,rf::Light_T1,46,94,0.5400372439478585,,,,
inner_to_R4,inner,full94,rf::Light_XM,46,94,0.05181347150259067,,,,
inner_to_R4,inner,full94,rf::Sensor,46,94,0.7770700636942676,,,,
inner_to_R4,inner,full94,rf::Socket,46,94,1.0,,,,
inner_to_R4,inner,full94,xgboost::Camera,46,94,0.9365721997300944,,,,
inner_to_R4,inner,full94,xgboost::Light_T1,46,94,0.5244267198404786,,,,
inner_to_R4,inner,full94,xgboost::Light_XM,46,94,0.06965174129353234,,,,
inner_to_R4,inner,full94,xgboost::Sensor,46,94,0.7888349514563107,,,,
inner_to_R4,inner,full94,xgboost::Socket,46,94,1.0,,,,
inner_to_R4,inner,full94,lightgbm::Camera,46,94,0.9378378378378378,,,,
inner_to_R4,inner,full94,lightgbm::Light_T1,46,94,0.5449160908193484,,,,
inner_to_R4,inner,full94,lightgbm::Light_XM,46,94,0.055,,,,
inner_to_R4,inner,full94,lightgbm::Sensor,46,94,0.7931456548347613,,,,
inner_to_R4,inner,full94,lightgbm::Socket,46,94,1.0,,,,
inner_to_R4,inner,full94,stacking::Camera,46,94,0.9306122448979591,,,,
inner_to_R4,inner,full94,stacking::Light_T1,46,94,0.17852834740651388,,,,
inner_to_R4,inner,full94,stacking::Light_XM,46,94,0.05405405405405406,,,,
inner_to_R4,inner,full94,stacking::Sensor,46,94,0.05205205205205205,,,,
inner_to_R4,inner,full94,stacking::Socket,46,94,1.0,,,,
pos_R5,outer,full94,rf,46,94,0.6977284530738025,0.771854563585787,304.0,0.7232323232323232,60.0
pos_R5,outer,full94,xgboost,46,94,0.660445173525362,0.6950303471440323,304.0,0.712962962962963,60.0
pos_R5,outer,full94,lightgbm,46,94,0.6583908067353137,0.6994959648853432,304.0,0.7117241379310345,60.0
pos_R5,outer,full94,stacking,46,94,0.7154562934178051,0.7674874534563705,304.0,0.7885714285714285,60.0
pos_R5,outer,full94,rf::Camera,46,94,0.8703427719821163,,,,
pos_R5,outer,full94,rf::Light_T1,46,94,0.2871452420701169,,,,
pos_R5,outer,full94,rf::Light_XM,46,94,0.6884875846501128,,,,
pos_R5,outer,full94,rf::Sensor,46,94,0.6426666666666667,,,,
pos_R5,outer,full94,rf::Socket,46,94,1.0,,,,
pos_R5,outer,full94,xgboost::Camera,46,94,0.9152542372881356,,,,
pos_R5,outer,full94,xgboost::Light_T1,46,94,0.10782608695652174,,,,
pos_R5,outer,full94,xgboost::Light_XM,46,94,0.6969353007945517,,,,
pos_R5,outer,full94,xgboost::Sensor,46,94,0.5822102425876011,,,,
pos_R5,outer,full94,xgboost::Socket,46,94,1.0,,,,
pos_R5,outer,full94,lightgbm::Camera,46,94,0.8625730994152047,,,,
pos_R5,outer,full94,lightgbm::Light_T1,46,94,0.14965986394557823,,,,
pos_R5,outer,full94,lightgbm::Light_XM,46,94,0.7060158910329172,,,,
pos_R5,outer,full94,lightgbm::Sensor,46,94,0.5737051792828686,,,,
pos_R5,outer,full94,lightgbm::Socket,46,94,1.0,,,,
pos_R5,outer,full94,stacking::Camera,46,94,0.9035087719298246,,,,
pos_R5,outer,full94,stacking::Light_T1,46,94,0.3622641509433962,,,,
pos_R5,outer,full94,stacking::Light_XM,46,94,0.6702470461868958,,,,
pos_R5,outer,full94,stacking::Sensor,46,94,0.6412614980289093,,,,
pos_R5,outer,full94,stacking::Socket,46,94,1.0,,,,
jit_R6,outer,full94,rf,46,94,0.7482805249725685,0.8975616492404814,333.0,0.9542145593869732,66.0
jit_R6,outer,full94,xgboost,46,94,0.7793861555088145,0.9373626373626374,333.0,1.0,66.0
jit_R6,outer,full94,lightgbm,46,94,0.7640759809256255,0.8988112877184232,333.0,0.9690476190476189,66.0
jit_R6,outer,full94,stacking,46,94,0.6975870362457721,0.7917580401620027,333.0,0.8426890756302521,66.0
jit_R6,outer,full94,rf::Camera,46,94,0.8108882521489972,,,,
jit_R6,outer,full94,rf::Light_T1,46,94,0.6093023255813953,,,,
jit_R6,outer,full94,rf::Light_XM,46,94,0.6243093922651933,,,,
jit_R6,outer,full94,rf::Sensor,46,94,0.6969026548672567,,,,
jit_R6,outer,full94,rf::Socket,46,94,1.0,,,,
jit_R6,outer,full94,xgboost::Camera,46,94,0.9031413612565445,,,,
jit_R6,outer,full94,xgboost::Light_T1,46,94,0.6177215189873417,,,,
jit_R6,outer,full94,xgboost::Light_XM,46,94,0.6546681664791901,,,,
jit_R6,outer,full94,xgboost::Sensor,46,94,0.721399730820996,,,,
jit_R6,outer,full94,xgboost::Socket,46,94,1.0,,,,
jit_R6,outer,full94,lightgbm::Camera,46,94,0.9057104913678619,,,,
jit_R6,outer,full94,lightgbm::Light_T1,46,94,0.5947441217150761,,,,
jit_R6,outer,full94,lightgbm::Light_XM,46,94,0.640625,,,,
jit_R6,outer,full94,lightgbm::Sensor,46,94,0.6793002915451894,,,,
jit_R6,outer,full94,lightgbm::Socket,46,94,1.0,,,,
jit_R6,outer,full94,stacking::Camera,46,94,0.8942436412315931,,,,
jit_R6,outer,full94,stacking::Light_T1,46,94,0.380449141347424,,,,
jit_R6,outer,full94,stacking::Light_XM,46,94,0.5481997677119629,,,,
jit_R6,outer,full94,stacking::Sensor,46,94,0.6650426309378806,,,,
jit_R6,outer,full94,stacking::Socket,46,94,1.0,,,,
jit_R7,outer,full94,rf,46,94,0.8224775367311377,0.9728288788615064,333.0,1.0,66.0
jit_R7,outer,full94,xgboost,46,94,0.8174573878405453,0.9545768999570632,333.0,1.0,66.0
jit_R7,outer,full94,lightgbm,46,94,0.8088477748505276,0.9367889416390183,333.0,1.0,66.0
jit_R7,outer,full94,stacking,46,94,0.7312335025885333,0.7923791339257301,333.0,0.7654135338345864,66.0
jit_R7,outer,full94,rf::Camera,46,94,0.9379128137384413,,,,
jit_R7,outer,full94,rf::Light_T1,46,94,0.6890756302521008,,,,
jit_R7,outer,full94,rf::Light_XM,46,94,0.7174770039421814,,,,
jit_R7,outer,full94,rf::Sensor,46,94,0.7679222357229648,,,,
jit_R7,outer,full94,rf::Socket,46,94,1.0,,,,
jit_R7,outer,full94,xgboost::Camera,46,94,0.9609375,,,,
jit_R7,outer,full94,xgboost::Light_T1,46,94,0.6982248520710059,,,,
jit_R7,outer,full94,xgboost::Light_XM,46,94,0.7086801426872771,,,,
jit_R7,outer,full94,xgboost::Sensor,46,94,0.7194444444444444,,,,
jit_R7,outer,full94,xgboost::Socket,46,94,1.0,,,,
jit_R7,outer,full94,lightgbm::Camera,46,94,0.9703989703989704,,,,
jit_R7,outer,full94,lightgbm::Light_T1,46,94,0.7016645326504481,,,,
