filter_mode,task,feature_set,model,accuracy_old,precision_old,recall_old,macro_f1_old,accuracy_new,precision_new,recall_new,macro_f1_new,_merge,accuracy_diff,precision_diff,recall_diff,macro_f1_diff,max_abs_metric_diff
raw_all,loro_R2_R4_to_R3,selected_features,rf,0.5824714207947741,0.5153843569488687,0.5786317932389068,0.5367882349976272,0.5824714207947741,0.5153843569488687,0.5786317932389068,0.5367882349976272,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R2_R4_to_R3,all_features,xgboost,0.5802939575394666,0.5072755801621621,0.5765608209486349,0.5331577734068969,0.5802939575394666,0.5072755801621621,0.5765608209486349,0.5331577734068969,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R2_R4_to_R3,all_features,extra_trees,0.6102340772999456,0.5942643798065045,0.6070356266796446,0.588776651529636,0.6102340772999456,0.5942643798065045,0.6070356266796446,0.588776651529636,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R2_R4_to_R3,all_features,rf,0.6336418072945019,0.6225074706021854,0.6305451136456817,0.6148161314237031,0.6336418072945019,0.6225074706021854,0.6305451136456817,0.6148161314237031,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R2_R3_to_R4,selected_features,xgboost,0.7231516459794927,0.6810459037996924,0.7220165311332771,0.6668737837158973,0.7231516459794927,0.6810459037996924,0.7220165311332771,0.6668737837158973,both,0.0,0.0,0.0,0.0,0.0
raw_all,position_R2_R3_R4_to_R5,selected_features,rf,0.6662995594713657,0.6594411458009447,0.666849110745136,0.6540706309859254,0.6662995594713657,0.6594411458009447,0.666849110745136,0.6540706309859254,both,0.0,0.0,0.0,0.0,0.0
raw_all,position_R2_R3_R4_to_R5,selected_features,extra_trees,0.6189427312775331,0.6095900717972433,0.6195959067776767,0.6087937945787203,0.6189427312775331,0.6095900717972433,0.6195959067776767,0.6087937945787203,both,0.0,0.0,0.0,0.0,0.0
raw_all,position_R2_R3_R4_to_R5,all_features,xgboost,0.6855726872246696,0.6475509489947956,0.6861976528250102,0.6603072409777727,0.6855726872246696,0.6475509489947956,0.6861976528250102,0.6603072409777727,both,0.0,0.0,0.0,0.0,0.0
raw_all,position_R2_R3_R4_to_R5,all_features,rf,0.711453744493392,0.7064556600220291,0.7119468617496043,0.7012224296594887,0.711453744493392,0.7064556600220291,0.7119468617496043,0.7012224296594887,both,0.0,0.0,0.0,0.0,0.0
raw_all,position_R2_R3_R4_to_R5,all_features,extra_trees,0.6547356828193832,0.6412327430383273,0.6553317325223781,0.6422760760425074,0.6547356828193832,0.6412327430383273,0.6553317325223781,0.6422760760425074,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R3_R4_to_R2,all_features,xgboost,0.7786343612334802,0.7844321532025695,0.778674996387855,0.7752091537055984,0.7786343612334802,0.7844321532025695,0.778674996387855,0.7752091537055984,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R3_R4_to_R2,selected_features,rf,0.8083700440528634,0.8112339455271751,0.8084135396332062,0.808439856947941,0.8083700440528634,0.8112339455271751,0.8084135396332062,0.808439856947941,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R3_R4_to_R2,selected_features,xgboost,0.7808370044052864,0.7851914900022191,0.7808849161200495,0.7776117222128324,0.7808370044052864,0.7851914900022191,0.7808849161200495,0.7776117222128324,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R3_R4_to_R2,all_features,rf,0.8083700440528634,0.814255723120555,0.8084345974485851,0.8097991283932819,0.8083700440528634,0.814255723120555,0.8084345974485851,0.8097991283932819,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R3_R4_to_R2,selected_features,extra_trees,0.7626651982378855,0.7679976406261121,0.7626938658583801,0.761742155767663,0.7626651982378855,0.7679976406261121,0.7626938658583801,0.761742155767663,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R2_R3_to_R4,selected_features,rf,0.7112790070156503,0.6520267489085032,0.710112026718391,0.6553752936563216,0.7112790070156503,0.6520267489085032,0.710112026718391,0.6553752936563216,both,0.0,0.0,0.0,0.0,0.0
raw_all,single_round_R2,all_features,stacking,0.9559633027522936,0.956173619890434,0.9559633027522936,0.9559484718363224,0.9559633027522936,0.956173619890434,0.9559633027522936,0.9559484718363224,both,0.0,0.0,0.0,0.0,0.0
raw_all,single_round_R2,selected_features,extra_trees,0.9504587155963304,0.9502097902097904,0.9504587155963304,0.9501969689165384,0.9504587155963304,0.9502097902097904,0.9504587155963304,0.9501969689165384,both,0.0,0.0,0.0,0.0,0.0
raw_all,single_round_R2,all_features,xgboost,0.9522935779816514,0.9522294372294372,0.9522935779816514,0.9521632581811664,0.9522935779816514,0.9522294372294372,0.9522935779816514,0.9521632581811664,both,0.0,0.0,0.0,0.0,0.0
raw_all,position_R2_R3_R4_to_R5,selected_features,xgboost,0.6685022026431718,0.630821612458574,0.6691539908000281,0.6432364714395001,0.6685022026431718,0.630821612458574,0.6691539908000281,0.6432364714395001,both,0.0,0.0,0.0,0.0,0.0
raw_all,single_round_R2,all_features,extra_trees,0.9486238532110092,0.9482812682812684,0.9486238532110092,0.948368928046306,0.9486238532110092,0.9482812682812684,0.9486238532110092,0.948368928046306,both,0.0,0.0,0.0,0.0,0.0
raw_all,single_round_R3,all_features,rf,0.960144927536232,0.960477388974588,0.9600300550759266,0.9601634996130408,0.960144927536232,0.960477388974588,0.9600300550759266,0.9601634996130408,both,0.0,0.0,0.0,0.0,0.0
raw_all,single_round_R3,all_features,extra_trees,0.9565217391304348,0.9569337194337194,0.9563439502889044,0.956582760505804,0.9565217391304348,0.9569337194337194,0.9563439502889044,0.956582760505804,both,0.0,0.0,0.0,0.0,0.0
raw_all,single_round_R2,selected_features,rf,0.9486238532110092,0.9488050896746548,0.9486238532110092,0.9481493506493508,0.9486238532110092,0.9488050896746548,0.9486238532110092,0.9481493506493508,both,0.0,0.0,0.0,0.0,0.0
