replicate,r2_M0,r2_M1,r2_M0_sub,r2_M2,dr2_M1_vs_M0,dr2_M2_vs_M0sub,beta_M1_d_recall_Camera,beta_M1_d_recall_Light_T1,beta_M1_d_recall_Light_XM,beta_M1_d_recall_Sensor,beta_M1_d_recall_Socket,beta_M1_d_recall_l2,beta_M1_d_recall_max,beta_M1_cpd_y,beta_M2_d_recall_Camera,beta_M2_d_recall_Light_T1,beta_M2_d_recall_Light_XM,beta_M2_d_recall_Sensor,beta_M2_d_recall_Socket,beta_M2_d_recall_l2,beta_M2_d_recall_max,beta_M2_cpd_dir_strict
6825,0.3765057305082471,0.3797101815384901,0.6134380022546356,0.792842070710898,0.0032044510302430274,0.17940406845626233,-0.09970659710931562,0.21818026851666178,-0.45358753185103096,0.25502789597669645,0.06914028697681117,1.8651631189055273,-1.140173293277618,-0.23621320789843372,0.4221709004454797,-1.547619696548836,-1.5682352902224654,-0.0020928659519293125,1.3322676295501878e-15,-0.15572510837645814,1.659525389926085,-0.4947572182566744
6826,0.13759569850352438,0.1375973040576859,0.810115473342911,0.8613832049897499,1.6055541615100921e-06,0.05126773164683884,-0.27851388415452727,-0.1836491703797387,-0.21843818334642487,0.10558880626429946,-0.005203292829349379,1.236492343220059,-0.6422573348417364,-0.00393024328928826,-0.07324018849707215,-1.0409204457995955,-0.8605089877302452,-0.35897889977698516,-4.440892098500626e-16,0.19996512655012771,1.559961257949658,-0.34615766496992767
6827,0.17769909407174067,0.17785140441302605,0.7923094811289079,0.8375388684076741,0.00015231034128537768,0.04522938727876624,-0.27144642163742094,0.01681994454547464,-0.2622997935765576,0.12513577220802172,0.03482094249800319,1.0794361474061342,-0.5206300573883396,0.04185956656907176,-0.07711376642375911,-1.084205574301962,-0.8160546514826561,-0.34610336699625843,0.0,0.3550292843231686,1.51196782421199,-0.3172670715087458
6828,0.30170649279516715,0.3154028530995957,0.6108111310450204,0.7263757341616999,0.013696360304428556,0.11556460311667949,-0.09066016211716943,0.22334572364255567,-0.35790329219946737,0.2898107790791505,0.04897035177113782,1.860796741804383,-1.1015973901417428,-0.432844027492609,0.46559087001471156,-1.578419206422574,-1.8612878332281195,0.07882981751563767,-4.440892098500626e-16,-0.07256908701338205,1.3750417874574943,-0.4170153929798101
6829,0.1348431918721581,0.22192671251863316,0.4086616623484217,0.5076881824710177,0.08708352064647507,0.09902652012259594,-0.19582078165926975,0.16495906108328473,0.0750401428754,0.1480075250907423,0.061624946267055586,1.5203733923296074,-0.6625697725395155,-0.7564501578014183,-0.24122507433766743,-0.8776609314619457,-0.3823981143981296,-0.47351962837495976,-5.551115123125783e-17,0.08359988556987435,0.6898581175772989,-0.44007514833254613
6830,0.1659315880890916,0.2555563300120244,0.742682819105393,0.7807732100192531,0.0896247419229328,0.03809039091386013,-0.20070533996955908,-0.33398233752891376,-0.05967802169280631,0.18585765710913882,-0.26329077028539893,2.1731306231276424,-1.257373381250091,-0.7327585989017634,-0.673226975228336,-1.0575441839488622,-1.55740861363848,0.268960340090065,2.7755575615628914e-16,1.1070779842948144,0.23572734070289042,-0.8824376086682127
6831,0.2893304403692937,0.30781460389224735,0.7066849023990798,0.9052406654679129,0.018484163522953678,0.19855576306883316,-0.16721795144118867,0.2111396854942391,-0.23445153699164017,0.22460542443433446,0.06821363826416746,1.8323274217416272,-0.9958160912531047,-0.4949649838146172,0.46007613332222663,-0.2607772706402346,0.7937482394039769,-1.2316513628925652,-7.771561172376096e-16,-0.27892971504011316,0.600248180061999,-0.570970958281551
6832,0.29695626998154623,0.298489610141084,0.3513769155084906,0.585474837047194,0.001533340159537766,0.23409792153870346,-0.22508602144216427,0.06249327930293852,-0.30407367577296707,0.12763847681509038,0.17416927008864816,1.5324955213520064,-0.7138411111235736,-0.14334603237739774,-0.184679836944051,-0.9192341533605974,-0.5880289851088205,-0.3146453802602078,-2.7755575615628914e-17,0.25326468175451106,1.0961765613213095,-0.5003162242627642
6833,0.2009334986764414,0.2244873961881333,0.5157213127502325,0.7169062511613364,0.0235538975116919,0.20118493841110396,-0.19045262726637402,0.13579054732191947,-0.2106636238877081,0.17904195533528888,0.016637525046540508,1.513992123376002,-0.7103867184362274,-0.46774610190123206,-0.1775729240450301,-0.7188928702189341,-0.5010647183773954,-0.3937290093579928,-6.158268339717665e-17,0.15047342930722468,0.9413820376610385,-0.5219011410824915
6834,0.2009334986764414,0.22448739618813318,0.5157213127502326,0.7169062511613364,0.02355389751169179,0.20118493841110385,-0.1904526272663739,0.13579054732191942,-0.21066362388770826,0.1790419553352889,0.016637525046540036,1.5139921233759994,-0.7103867184362257,-0.46774610190123134,-0.1775729240450305,-0.7188928702189344,-0.5010647183773957,-0.3937290093579925,3.3306690738754696e-16,0.15047342930722535,0.9413820376610382,-0.5219011410824915
6835,0.17337692472151145,0.17369913061979347,0.8096581551508566,0.8331510607283248,0.00032220589828202417,0.023492905577468193,-0.12734614127813215,0.022017085835448758,-0.3235111131951954,0.11776562741288395,-0.13930595698046305,0.9444221328437368,-0.485310882679572,-0.06304366745757997,-0.4681757897064418,-1.8559657532347758,-1.9406085817339687,0.46112611452092134,-1.5543122344752192e-15,0.5738541317123904,1.063434337496068,-0.7903545748109525
6836,0.08830900103823158,0.15800713308999736,0.7019928962298096,0.7462232593844225,0.06969813205176578,0.04423036315461282,-0.256575964341351,-0.08655494662012812,0.05694917049086612,0.02749366137912719,-0.004943308307347193,1.4142338977156386,-0.4299346863733551,-0.6446887907406783,-0.3895005305717989,-0.9728654906191677,-0.7532581327409867,-0.2997237992143151,1.1102230246251565e-16,0.24675986159629978,1.2924775711755576,-0.3462247736560931
6837,0.27949437481902695,0.30025293264022845,0.5362794969819878,0.7369102211722357,0.020758557821201506,0.20063072419024786,-0.19384554781620938,0.2532844267034914,-0.1675877866086103,0.23335871885033538,0.08405067195016219,1.8690907315086949,-1.0602236608719682,-0.5117384781131816,-0.19097015001754994,-0.8091327094031426,-0.2613531779401072,-0.5804604541364057,-1.304512053934559e-15,-0.061480175840931586,1.1765172580590542,-0.5663520165629317
6838,0.15109872726210372,0.1698556140687476,0.7836508231130818,0.869708945793946,0.01875688680664389,0.08605812268086421,-0.2528265118903055,0.07604685217651724,-0.04936440257274645,0.1436581908529731,0.0013786285190212026,1.397892646035042,-0.660076823325904,-0.4091823065015856,0.2988573942608568,-0.5608284357955786,0.2608115584208517,-0.826036154999042,-7.771561172376096e-16,-0.020207803692775098,0.895297793754351,-0.4185895466437659
6839,0.33761940056913375,0.33960791482154684,0.6022106069172555,0.6760358898171674,0.001988514252413087,0.07382528289991197,-0.079610028094516,0.2146799662040637,-0.4156060546866502,0.2597786443280568,0.08992441202371276,1.6428974597048944,-0.9876411563916301,-0.18315174198706496,0.4715735114281856,-1.8395870230713707,-1.9872927264649665,0.152154704702258,-2.886579864025407e-15,-0.05161752728318192,1.4878215400065231,-0.38934896056231977
6840,0.2219575795126597,0.22212950719199154,0.6655781187262115,0.7726856789224618,0.00017192767933182918,0.10710756019625023,-0.29180700464954423,0.1499062793454541,-0.28704926795503505,0.13477936388737924,-0.07075472027565477,1.4534480307814928,-0.875448021110073,-0.0484047832478357,0.35506305011354244,-1.225402450939517,-1.3770389922642612,0.002370020653562014,-2.0261570199409107e-15,-0.00813595543596457,1.159899178849359,-0.39466587311009105
6841,0.2437985562085836,0.24745101521294688,0.742285290226497,0.7999336779545032,0.0036524590043632843,0.05764838772800618,-0.3149407078457387,-0.11082961514600553,-0.26217666502863135,0.11935019970318735,0.22392719256827215,1.1860297972655154,-0.5850020320730327,0.21940956702604156,-0.08955909321605304,-1.3091392563201312,-0.8651730265766191,-0.3367363038923249,-9.992007221626409e-16,0.35141425460413805,1.7271262292311782,-0.30237912366223546
6842,0.13450310413066469,0.1571984194866729,0.6596590790911196,0.7398111747482436,0.022695315356008217,0.080152095657124,-0.21628518363410243,0.036250007905459625,-0.05531397484572559,0.17226940181185219,-0.17820434968368845,1.4034201455038526,-0.8123555475956784,-0.42317910751914023,-0.3410171158240548,-0.8967803410906738,-0.5431050011376077,-0.4397589084103863,-5.273559366969494e-16,0.07133371340662681,1.0928050336049082,-0.411046015015832
6843,0.1494310867832367,0.21710269323902542,0.7004790720985969,0.7661128906749082,0.06767160645578874,0.06563381857631123,-0.18561453722739885,0.16119347372620013,-0.002569719393425259,0.1513574024804215,-0.012590955655624375,1.3349353250241436,-0.532089000040063,-0.6614960915672855,-0.2941702841301512,-0.8089842321891011,-0.47133635386310024,-0.45570706995589894,6.661338147750939e-16,0.1419897111146448,1.0849108286627187,-0.4003664672935652
6844,0.12258586252355708,0.12542236433747633,0.8729864835018781,0.8772690594551219,0.0028365018139192566,0.004282575953243772,-0.35389577276697126,-0.3224538483365104,-0.2086373785485942,0.005149208303317276,0.10798041260868688,1.4871479722513787,-0.539455457357965,-0.16272516305212248,-0.12475748345135745,-1.0755129013066034,-1.1564228393793583,-0.2400713814727791,-2.220446049250313e-15,0.3314708525237236,1.814355287999762,-0.20561830264155323
6845,0.14369788956083762,0.1462580904108105,0.7999439944810611,0.8129873628022529,0.0025602008499728823,0.013043368321191795,-0.25236207928648496,-0.11433332378837371,-0.35254707982091427,0.044749178819317656,-0.1905944255441437,1.0354971448109347,-0.6515931562835175,0.179017702881263,-0.4308079076386676,-2.1459557105131846,-2.355215246388215,0.7469044787180283,-1.3322676295501878e-15,0.8656479304410915,0.7788643450878697,-0.7306804682697492
6846,0.14937961696221436,0.18461962774291907,0.6741887354611925,0.7591398088319524,0.03524001078070471,0.08495107337075991,-0.1987723938225936,0.09901051723571067,-0.05484667664365459,0.17321241644790863,-0.1302270923142362,1.3972271695323046,-0.7205251938016091,-0.52013889671369,-0.30018614237032626,-0.8371373991024891,-0.4737040929266984,-0.4825823089099895,-2.220446049250313e-16,0.05336520880883955,1.065756754061368,-0.4225136142594176
6847,0.17769909407174078,0.17785140441302594,0.792309481128908,0.8375388684076741,0.00015231034128515564,0.04522938727876613,-0.2714464216374203,0.016819944545473926,-0.26229979357655814,0.12513577220802188,0.034820942498003354,1.079436147406133,-0.5206300573883386,0.041859566569071804,-0.07711376642376078,-1.0842055743019607,-0.8160546514826539,-0.34610336699626176,-2.220446049250313e-16,0.35502928432316905,1.5119678242119905,-0.3172670715087461
6848,0.16867702435533016,0.1840840642500563,0.6822590990329713,0.7042770181237259,0.015407039894726138,0.022017919090754567,-0.21490049262544425,0.0697159259594415,-0.09596521581279077,0.19042396356682678,-0.23788310222391623,1.4770708403478354,-0.9759666868456484,-0.37247844429455257,1.2443452670054493,-0.3449474232967685,-1.8909057346752696,0.39213244614605847,-4.9960036108132044e-15,0.2879647960422865,-0.09515762367341918,-0.21410723305363058
6849,0.17640393352103423,0.18068033082469936,0.6543452314815557,0.7051102559495973,0.004276397303665136,0.05076502446804165,-0.24778811659914157,0.11837467434145714,-0.2159417584673425,0.15672347831055564,-0.12053598834483314,1.3803042419462077,-0.8106122931115479,-0.21336235332089012,0.4285045359710474,-1.330473919301659,-1.7382082853855205,0.11593221671602971,-2.220446049250313e-16,0.09531819862157491,0.898011184428088,-0.2958210350448777
6850,0.2516515169992495,0.28112824113322,0.6854942112588892,0.7662640015898352,0.02947672413397051,0.080769790330946,-0.058731728567319896,0.11197636782544793,-0.3672144213621223,0.29054554605370075,0.007299821324677547,1.83320539527569,-0.9918887542279617,-0.5762899146065878,0.4042969097840494,-1.4355981337408872,-1.7751200227621955,0.05742588001125017,-1.1300422403381916e-14,0.008145100879385081,1.1153677419680736,-0.3633834080160245
6851,0.09662364080901553,0.15518038680776747,0.5859393962624855,0.6490345525009937,0.058556745998751936,0.06309515623850825,-0.2925628923120262,-0.005764651510403472,0.048512296192380885,0.07721042398395456,-0.07263373988352945,1.485594389778051,-0.617394657290674,-0.6100815389399329,-0.4322307611345928,-0.9999459687494284,-0.5994237074435446,-0.36675684246106516,0.0,0.20230418294644714,1.0179322680056653,-0.38540349189273415
6852,0.15520015477334292,0.15563097252104896,0.7198806673657212,0.7376566500303106,0.000430817747706036,0.01777598266458935,-0.18700064014861123,0.05350298687707611,-0.271280496891935,0.13028539289276667,-0.13146365710642927,1.0240630756249067,-0.5705253313572354,-0.07129880565632918,-0.16690389720011023,-2.024346977375914,-2.255052352804633,0.4733955849001923,1.2212453270876722e-15,0.5608100075307245,0.8217853667582388,-0.5791064792501345
6853,0.16478074323953207,0.19059268391773942,0.5332277715301466,0.6959546779134809,0.025811940678207357,0.1627269063833343,-0.2492717354259465,0.10027865928557228,-0.09909752787129864,0.0968108002656925,0.06113474009659373,1.312267528255882,-0.4758020326757727,-0.44822717390224853,-0.21929259256209388,-0.7443363847812162,-0.5642953918540043,-0.32129412015089154,2.220446049250313e-16,0.18605107534483034,1.021981825961156,-0.48874979835780713
6854,0.23390341216864907,0.26213838665346256,0.6274148876457961,0.6877788734377129,0.02823497448481349,0.06036398579191682,-0.08790167976364094,0.18416873872513606,-0.2916708943358631,0.31297739108761796,0.024783136040362808,1.7610452484467762,-0.998069398063467,-0.5456504788745711,0.4914746716101441,-1.641443354217085,-2.0902298513062245,0.1552241065650931,1.887379141862766e-15,0.009498696795743278,1.0867160475275748,-0.32452202861419926
6855,0.18409885356419664,0.20954103258495704,0.38363713259667975,0.6081414631136755,0.025442179020760403,0.2245043305169957,-0.21480548500428476,0.1547586188616431,-0.15608192661763437,0.17069880333814705,0.03467965256653616,1.5033341758802785,-0.7100016981980831,-0.4723698949281207,-0.20684202235780869,-0.7937738852620231,-0.5115082485832991,-0.3541589531377204,9.020562075079397e-17,0.16630627188174235,0.8262103716266748,-0.5206690088359366
6856,0.09662364080901531,0.15518038680776747,0.5859393962624854,0.6490345525009938,0.05855674599875216,0.06309515623850848,-0.29256289231202554,-0.005764651510403465,0.04851229619238205,0.077210423983954,-0.07263373988352928,1.4855943897780517,-0.6173946572906748,-0.6100815389399336,-0.43223076113459036,-0.9999459687494255,-0.5994237074435441,-0.3667568424610653,1.2212453270876722e-15,0.2023041829464447,1.017932268005665,-0.38540349189273615
6857,0.1708479794614408,0.17814815362710668,0.8659961789110798,0.9324567958843759,0.0073001741656658625,0.06646061697329608,-0.23329369129553107,-0.0025390529963187913,-0.36718631406534297,0.10273915332291472,-0.06840303557684113,0.8417490291797294,-0.5292717752564925,0.320215578960907,0.2573982668758672,-0.8969872483256434,-0.8238935544426083,-0.19982205917089507,9.992007221626409e-16,-0.020427763377819153,1.1500082261009639,-0.3974783209976517
6858,0.12515385634716347,0.12531233066503966,0.8666606971443214,0.8746972445952377,0.00015847431787618937,0.00803654745091631,-0.22367238618818647,-0.059355324652821145,-0.24982902697213846,0.11381094419536768,-0.07146321138879305,0.8631851708756013,-0.41277749242421274,0.039940289049238076,-0.11642380034750305,-1.0024947001390103,-0.9912041226868966,-0.28621531929681676,0.0,0.28257732892779447,1.5823021366586394,-0.27863408308264914
6859,0.15716239977980961,0.17207929641698894,0.9611415613752704,0.9977835961504421,0.014916896637179322,0.036642034775171695,-0.1319440339854735,-0.0403880676877737,-0.3958059450515989,0.11345981360619027,-0.056502596746405814,0.3923466645320045,-0.2975558531971817,0.49196452792570106,-4.013546377411657,-2.634768595430541,-2.379932919898145,1.411380027462864,-5.551115123125783e-17,-1.0458348738660845,4.8565343991222205,-3.379816778285415
6860,0.1857918642924562,0.18760147321656573,0.9335234732830258,0.9962034180925342,0.0018096089241095292,0.06267994480950845,-0.03414737102764309,-0.06269598338434815,-0.3188440629955988,0.028807150990716686,-0.3286784120933597,0.8382652201208783,-0.41962844967430757,-0.13381343269200413,-2.716726081774845,-1.6402965615472556,-2.2501820890093005,1.5195795061936552,-7.993605777301127e-15,-0.7277684052683422,3.4136705570083326,-2.4931337826890267
6861,0.28817431196252796,0.29632104082372845,0.7385358867319467,0.846357374576416,0.008146728861200492,0.10782148784446932,-0.029220496282893027,0.070612851957497,-0.49629602453314825,0.22417800416820657,0.025876877767567752,1.6763393252719148,-0.8629962414507449,-0.35177428561406676,0.34311620313605745,-1.3213689868160132,-1.4033746189323082,-0.025191507559730108,6.661338147750939e-16,0.0158058324845598,1.1810286441208069,-0.4280587166931647
6862,0.22457872263244516,0.26518048284106555,0.6109960199402147,0.767651726004464,0.040601760208620385,0.15665570606424928,-0.157115687680711,0.2199201278717028,-0.1360138128063681,0.2303400400572464,0.031255817851862155,1.7629051340614745,-0.9361744698197867,-0.6363136965623264,-0.20778026200948319,-0.7763954330277196,-0.31164385251128657,-0.5629479113865185,2.831068712794149e-15,-0.047010096076751856,1.1180986632247496,-0.5194575446618599
6863,0.17703401113678008,0.17708369556553472,0.9329770949652421,0.996037412029715,4.968442875463719e-05,0.0630603170644729,-0.047838375137229217,-0.08586320263906383,-0.302559992192179,0.044982606794071164,-0.32911273768786664,0.8562159848962386,-0.5549330344655277,-0.02230560205228474,-2.846913061667496,-1.7321687148658584,-2.3196250803511163,1.5763330986671562,-4.440892098500626e-16,-0.7799327546187536,3.6087840360052557,-2.6168449688871442
6864,0.15949482264673231,0.15952985439755596,0.7143437531195982,0.7700955754618197,3.503175082364418e-05,0.055751822342221535,-0.24372310178409112,0.050956709410706374,-0.24883577928501247,0.1037146628254835,-0.17556007467893042,1.1597526253753805,-0.7253861412452594,-0.019720775483045766,0.32349363982709545,-1.0897435973099667,-1.3439082889873986,0.011157458732884595,2.7755575615628914e-16,0.09738984884393914,0.8803016381283532,-0.3164507720344137
6865,0.14938919797984607,0.14949703860732544,0.6537824845969437,0.6751831561835149,0.00010784062747937195,0.021400671586571218,-0.31754426884418546,0.07958837499980045,-0.2196016529524767,0.12538865042144257,-0.1842184431206858,1.2979813792220345,-0.8568658669041267,-0.033787733646653884,0.5299284632452997,-1.255521900625656,-1.8112753500484735,0.21144783673616427,-4.6074255521944e-15,0.16454274950411368,0.6695682374308646,-0.19899798752911668
6866,0.1462600178875253,0.1633901148630038,0.35617678481211,0.5554278389431861,0.017130096975478515,0.19925105413107613,-0.2147248925446814,0.06719961020147952,-0.13783310961003475,0.08587815550152467,0.06949169583131928,1.1945834267067015,-0.3857349409420705,-0.4085402551153159,-1.2721908205267494,-2.246267235343464,-2.4217430176886494,0.7399352436577823,1.1407541578023483e-14,1.3327774300989452,0.5319271827385612,-0.9407685304151578
6867,0.30947455628294984,0.31009455236618,0.9068579392852142,0.9872131102593436,0.0006199960832301565,0.08035517097412936,-0.4108588539538997,0.20865031336699688,-0.331619397200718,0.12185473386969523,-0.04232032967878463,1.708497033528468,-1.099495669784176,0.11234658734027331,-2.2926119024764366,-5.338738500517028,-1.3890522782626644,0.6995311374691313,8.881784197001252e-15,-0.40451251241806396,7.823568923825862,-1.0639926290302382
6868,0.14131067161486854,0.14805192512960808,0.5918652103916988,0.7202145672163451,0.006741253514739531,0.12834935682464632,-0.32963190027508515,0.07032733584146472,-0.09497393534709973,0.12698935389086607,-0.10485430516658284,1.5085805517169728,-0.8729931713512776,-0.2591157982749131,-0.31529741212145684,-0.9342123457811362,-0.4760616717689553,-0.45335832184425595,-5.551115123125783e-17,0.010938314097780177,1.185260922810049,-0.4687712269766504
6869,0.3592486731378238,0.36399812188689384,0.6354251641203215,0.887589877119271,0.004749448749070018,0.2521647129989495,-0.21486254263354254,0.21047730425475863,-0.25900572491353,0.253359322133194,0.15445331730510892,1.8642052128238602,-1.1233141233942556,-0.27875746970196424,0.5323878346480413,-0.3084408647337665,0.869364841544653,-1.273722405876529,6.661338147750939e-16,-0.29199189580343476,0.6027548060339324,-0.6214875399960464
6870,0.14698219497118292,0.15361792570217847,0.48696345659660645,0.6841446880419138,0.006635730730995548,0.1971812314453073,-0.2841166018420124,0.07498179982477304,-0.15847839098228553,0.11415090208150819,-0.0672696908737104,1.291935825462692,-0.6333696384242832,-0.24541251908390116,-0.21337558895410044,-0.7647748203418766,-0.570632154305043,-0.3438116034199543,1.734723475976807e-16,0.15620431849120908,0.9693213663713507,-0.5144277115199274
6871,0.13090433090025233,0.20258963562324617,0.7509979139607552,0.7723375558454827,0.07168530472299384,0.021339641884727478,-0.16787598796696046,-0.11809756775265418,0.004407526174021098,0.2139632217544131,-0.246183283682201,1.4717768450950028,-0.7960407385782657,-0.6208133395376919,-0.5673628031726534,-0.9838975906539236,-1.145658506357289,-0.03415474592730344,-1.6653345369377348e-16,0.8205748519928565,0.5161512674660493,-0.6287356512120088
6872,0.18543454280315863,0.1854357506980866,0.7314027628959777,0.8914678263409508,1.207894927968134e-06,0.16006506344497307,-0.3790057176089482,0.0048313400528216255,-0.15453801674102735,0.12623901446078103,0.039159241481896534,1.4407370936346666,-0.8346665503584583,0.003944084861981889,0.031034275197072025,-0.9165246720790928,-0.3158795218273832,-0.59914896882604,-1.8041124150158794e-16,-0.11384127897481994,1.450841458766503,-0.5161895450633671
6873,0.12244466220289651,0.13166453511395992,0.583986712267015,0.7225881495331167,0.00921987291106341,0.13860143726610163,-0.23835755501577283,-0.051297384094410814,-0.15977431863571978,0.12146806224556086,-0.1874146696761157,1.1855980128212462,-0.6156902904351021,-0.2654164226664522,-0.6854167673234759,-1.170780164084699,-1.4973211534907669,0.19489443906895296,-5.578870698741412e-15,0.7691679023715565,0.7126718818923813,-0.8110563917991823
6874,0.15520015477334292,0.15563097252104896,0.7198806673657212,0.7376566500303106,0.000430817747706036,0.01777598266458935,-0.18700064014861176,0.053502986877075887,-0.27128049689193556,0.13028539289276664,-0.13146365710642896,1.0240630756249087,-0.5705253313572355,-0.07129880565633008,-0.1669038972001144,-2.024346977375918,-2.2550523528046345,0.4733955849001929,-1.787459069646502e-14,0.5608100075307265,0.8217853667582409,-0.5791064792501368
6875,0.3445469557997922,0.36782199093370704,0.6962370233142776,0.8441257473934081,0.023275035133914823,0.14788872407913045,-0.03401621975697089,0.24747973742272128,-0.3546614723826944,0.3030862838417167,0.04165819852123038,2.0980034608715252,-1.2526344857359517,-0.6119799853096491,0.8575147811789983,-0.6024224958091285,-1.3365751749001629,-0.03883102199822219,2.220446049250313e-16,-0.1386811917852397,0.6954583685603634,-0.5371736367881113
6876,0.1970121011497289,0.1974033307842229,0.7164205098023669,0.7888908168943596,0.00039122963449400583,0.07247030709199265,-0.22838501386816362,0.08618000527261827,-0.33507709988577455,0.11752099081973832,-0.06594599828605217,1.1396265304823907,-0.6605228477817596,0.07376232768151336,0.34959776876804205,-1.3048834459008796,-1.4253124743872416,0.037876532317179704,-1.2212453270876722e-15,0.05920812477415516,1.0779684997745456,-0.36059517000572505
6877,0.14698219497118314,0.15361792570217858,0.48696345659660656,0.6841446880419136,0.006635730730995437,0.19718123144530708,-0.2841166018420127,0.07498179982477199,-0.15847839098228605,0.11415090208150805,-0.06726969087371021,1.291935825462694,-0.6333696384242837,-0.24541251908390121,-0.21337558895410033,-0.7647748203418765,-0.5706321543050422,-0.3438116034199543,-3.3306690738754696e-16,0.15620431849120914,0.9693213663713507,-0.5144277115199264
6878,0.1506801053839879,0.16335320649875884,0.6016348189311096,0.703044679324798,0.012673101114770935,0.10140986039368838,-0.23782727154993222,0.06468261452889468,-0.1259325958382724,0.07514483573524809,0.05445068751188987,1.0059055529459489,-0.2575575275788166,-0.32380451887377515,-0.5813148480897605,-1.096451514032933,-1.3139885021809463,0.07201682351185262,-2.192690473634684e-15,0.6856294235242244,0.931729600308387,-0.6859555060132058
6879,0.1817512708945187,0.1938779068838088,0.6025599870633203,0.7270597172887834,0.012126635989290091,0.12449973022546312,-0.1800393054517606,0.08334138184419734,-0.24776430529565593,0.1537339622728533,0.009472834923187373,1.2402002106958996,-0.5026835812495748,-0.34811830896004703,-0.5602598660399698,-1.1441813857045233,-1.2679400002136452,0.04102143219030653,6.938893903907228e-16,0.6193952721527531,0.916018003977126,-0.7352223198238239
6880,0.22457872263244483,0.2651804828410653,0.6109960199402149,0.767651726004464,0.040601760208620497,0.15665570606424906,-0.1571156876807097,0.2199201278717031,-0.13601381280636698,0.23034004005724742,0.03125581785186285,1.762905134061474,-0.9361744698197879,-0.6363136965623275,-0.20778026200948319,-0.7763954330277196,-0.31164385251128635,-0.562947911386519,-1.3600232051658168e-15,-0.04701009607675072,1.1180986632247494,-0.5194575446618604
6881,0.16478074323953185,0.19059268391773942,0.5332277715301466,0.695954677913481,0.02581194067820758,0.16272690638333442,-0.2492717354259455,0.10027865928557128,-0.09909752787129972,0.09681080026569253,0.06113474009659403,1.3122675282558816,-0.4758020326757729,-0.448227173902248,-0.21929259256209477,-0.7443363847812164,-0.564295391854007,-0.3212941201508898,0.0,0.18605107534482979,1.021981825961158,-0.4887497983578073
6882,0.11334360119506781,0.11698703791838039,0.40994505542626447,0.6087307309012243,0.0036434367233125764,0.19878567547495984,-0.33522548720440404,-0.027438951849158177,-0.18719136742221176,0.03848078662529569,-0.05959215454796399,1.2204056298300336,-0.507441457759823,-0.18995432009281957,-1.0928395721220683,-1.8882337936777285,-2.1047258618104805,0.5448064838024632,3.3306690738754696e-16,1.1300663672248077,0.7027630672126417,-0.9363913256329641
6883,0.13559905047302745,0.14167375471635568,0.8614041499193567,0.8679674944552428,0.006074704243328233,0.00656334453588614,-0.1589543134087117,-0.03872829524445259,-0.18822176485662886,0.14047527720739203,-0.17424758370347093,0.9556079081079494,-0.45161356130032965,-0.22131286004815479,-0.05237201830064542,-0.8313706652910299,-0.8974055039181257,-0.34455594767344544,1.4432899320127035e-15,0.30121693938566835,1.36804038759704,-0.2645028561112285
6884,0.29419103185262574,0.30734266768958485,0.5716425819685473,0.6320502887803683,0.013151635836959108,0.06040770681182095,-0.08911465495218196,0.3127398434115313,-0.29504331325506716,0.3420102247670275,0.0633464656412066,1.8011137225486693,-1.141249176249652,-0.41867333105370313,0.5728602030114107,-1.7662081226637936,-2.2130812832715967,0.19577980984445392,1.5543122344752192e-15,-0.05796088879036665,1.320027331067566,-0.3645892714718209
6885,0.13669727313369318,0.13742820014900947,0.7934012868448936,0.8478801449118172,0.0007309270153162961,0.05447885806692354,-0.26143278618535465,-0.007273941621755541,-0.1996011608561241,0.12193266741894984,-0.07983880414172058,1.1330858672069994,-0.5920411480528596,-0.08375495123174315,-0.055139718820145234,-0.9297893398492074,-0.7503442413901649,-0.3939540233396718,5.551115123125783e-17,0.20709417411488307,1.4365251010501228,-0.356754722332002
6886,0.3056131331002535,0.305811120749205,0.7236569021242476,0.8038700112892907,0.00019798764895151422,0.0802131091650431,-0.19439440063944935,0.07060225921918485,-0.3446137052736746,0.20339884681075843,0.18072466529853834,1.4424309785560645,-0.7598716597020785,-0.05258086543377831,-0.054114343249275665,-1.102655547528042,-0.6836519575710527,-0.40993576072572424,1.7763568394002505e-15,0.3362480973378311,1.5187745043947276,-0.35666174163780934
6887,0.11354192988170952,0.15929849497040416,0.6882466332451982,0.7488793089965992,0.045756565088694634,0.060632675751400966,-0.2276277607957503,0.06131129530577815,0.015942258464329506,0.13757664759467178,-0.08890480691061192,1.330337667144425,-0.5931758877856557,-0.550398585544779,-0.3429692234397608,-0.888486986841002,-0.5943253123531708,-0.3948599480602536,7.771561172376096e-16,0.16303231057425782,1.1572571823745434,-0.3847358917614565
6888,0.49378155869465834,0.4937905223801493,1.0,1.0,8.963685490970263e-06,0.0,-0.15340725896451113,0.24987614947556397,-0.5327663349740022,0.251007587854175,0.09643819574345508,1.9679027144720103,-1.3053198468551344,-0.015498399475284419,-0.15624772842611415,0.44666095205650636,-0.6485426845844057,-0.4914634467617585,0.0,0.006185584024228169,0.2921636114168785,-0.6700887045027617
6889,0.16973300265907343,0.1706682030225628,0.7494181668954792,0.8344959589544889,0.0009352003634893746,0.08507779205900967,-0.34666633606294384,-0.09076534441109191,-0.2125930879809436,0.10488845503551565,0.0779273483495483,1.2414699299525407,-0.6473576367409534,0.10276002871871863,-0.05768974646960978,-1.0934937730356147,-0.7218442930837906,-0.41028756699276503,0.0,0.17442078677640982,1.582261209842077,-0.38633636022780105
