replicate,r2_M0,r2_M1,r2_M0_sub,r2_M2,dr2_M1_vs_M0,dr2_M2_vs_M0sub,beta_M1_d_recall_Camera,beta_M1_d_recall_Light_T1,beta_M1_d_recall_Light_XM,beta_M1_d_recall_Sensor,beta_M1_d_recall_Socket,beta_M1_d_recall_l2,beta_M1_d_recall_max,beta_M1_cpd_y,beta_M2_d_recall_Camera,beta_M2_d_recall_Light_T1,beta_M2_d_recall_Light_XM,beta_M2_d_recall_Sensor,beta_M2_d_recall_Socket,beta_M2_d_recall_l2,beta_M2_d_recall_max,beta_M2_cpd_dir_lenient
2526,0.14799470284587568,0.14874180179619712,0.13938167587034045,0.23870452683573817,0.0007470989503214343,0.09932285096539772,-0.19032846373957862,0.02390773966000094,-0.24215855328732955,0.12354863745758383,-0.06594968513594268,0.8474548626993705,-0.33194430868170943,-0.08694398767305521,-0.3524290327530467,-0.1285077707128376,-0.1715989711039207,-0.13389761209880519,-0.19014491666774136,-0.3426903902391365,0.7603609116517582,-0.3871619147660466
2527,0.3448049978053851,0.3460983006940249,0.17211317776219925,0.24364769305710787,0.0012933028886398246,0.07153451529490862,-0.06692558303551466,0.14241330088052476,-0.49430635031624104,0.22594679520490574,0.0758917688865875,1.6473031270357512,-0.9467933061858838,-0.15015944902906364,0.005167044987370806,-0.33366968167373046,-0.5189791228249473,0.0011393543318688332,-0.007008801519747601,0.026583003659768727,0.4786291003302996,-0.30348981361995087
2528,0.1788514661146149,0.19173968178428646,0.1745922572005828,0.22430135649833316,0.012888215669671577,0.04970909929775036,-0.15188709022341396,0.04139332623953956,-0.14332483665161072,0.15049504088431243,-0.24100269287865766,1.3410440937325894,-0.8292046148732577,-0.35208681417370097,-0.27624909761381256,-0.19253450795779553,-0.10021111716950445,-0.18771611995173526,-0.4141599731895231,0.2686178067954291,0.17195134171649126,-0.23352023052216087
2529,0.13134576006232146,0.14009112129982804,0.12311198548188285,0.2280266561790173,0.008745361237506577,0.10491467069713445,-0.33798713334809266,0.05100191760456429,-0.1288397740223135,0.082283636156853,-0.06052860964891062,1.3897356107934646,-0.6641076747588124,-0.2773065244873999,-0.35721834385701645,-0.5698945960874958,-0.1045930170631029,-0.5114010584836284,-0.09385820277793469,0.0018698779883773511,0.9645004854534153,-0.36076382916284383
2530,0.2219575795126595,0.22212950719199143,0.11296419785409395,0.14744916312359269,0.0001719276793319402,0.034484965269498735,-0.2918070046495451,0.14990627934545386,-0.28704926795503494,0.13477936388737854,-0.07075472027565466,1.453448030781495,-0.8754480211100731,-0.048404783247836175,-0.2660949836051432,-0.28075929307554626,-0.14735684419642978,-0.2528074808611353,-0.1855149387513337,0.17801336298588444,0.5182850113142176,-0.2010085050051878
2531,0.25097797883084294,0.26215421273893813,0.12303336014941046,0.20258154076181378,0.01117623390809519,0.07954818061240332,-0.21929482973093928,0.1656679296746051,-0.23743672262468646,0.18087675292026692,0.07910172054916259,1.6396384702285376,-0.8379701384664897,-0.3551778438180469,-0.2320818802273642,-0.11215360607633065,-0.23717666749412322,-0.08122147143359731,0.026233490915103207,0.3550299273491559,0.17579675815362952,-0.30445283467918394
2532,0.1026624734703131,0.12914994314677342,0.11518325885440617,0.31699380450830805,0.026487469676460318,0.20181054565390188,-0.3741904077534671,-0.06442077566037935,-0.09947522971688774,0.06280345580600302,-0.15605403777189025,1.4523997284900452,-0.6674292094864056,-0.43167673031100273,-0.45068496839538,-0.7325232127989194,-0.25128081190593393,-0.5530602401353603,-0.23852464763250986,0.009860834739084945,0.7649477311097392,-0.5426999578698813
2533,0.21459491677386555,0.22701891605376023,0.12912388940233843,0.17442595421281915,0.012423999279894682,0.04530206481048071,-0.21888265363817339,0.17022313807447192,-0.1758407107326585,0.16583728454250274,-0.11971685153054606,1.6379847433828547,-0.9673570776193021,-0.39086157141919076,-0.24651451571869398,-0.17856779176298782,-0.21218907252618857,-0.13115921020969765,-0.3008958461835318,0.3724587902900185,0.13753101631389508,-0.22331327627613975
2534,0.16867702435533038,0.18408406425005663,0.1669999001671919,0.23033712247674532,0.015407039894726249,0.06333722230955341,-0.21490049262544408,0.06971592595944053,-0.09596521581279155,0.1904239635668261,-0.23788310222391645,1.4770708403478352,-0.9759666868456467,-0.3724784442945522,-0.32744571196112926,-0.33619415488967486,-0.06436213828809095,-0.26755818713259494,-0.36287989528923964,0.2525288634712278,0.3329921277020095,-0.26595394191940797
2535,0.31351673214293185,0.322170313029557,0.2346625661477184,0.3693077428860658,0.008653580886625156,0.13464517673834742,0.09180629839939332,-0.01578357974066265,-0.650514867463661,0.13789342147934186,-0.053826645395056424,1.6458278765806917,-0.7400477744119879,-0.373958886639348,0.049564959882573575,-0.5034748435788671,-0.8695773658741187,0.1298790425333049,-0.1402331223673955,0.0235246798137256,0.37702859601353106,-0.45547121088985326
2536,0.15939676537566494,0.16209785077550154,0.30552093358788623,0.34519349072529726,0.0027010853998366002,0.039672557137411024,-0.3177070142885219,-0.1717139011476309,-0.2600656411272161,0.08270749123839875,0.10624328942197592,1.100040825016602,-0.5110894721954864,0.17424500806067622,-0.2946179948961488,-0.6831447048840695,0.032031983855491955,-0.45807743745891827,0.08491601041686955,0.029590758738530787,1.0424012408580097,-0.23387433696624083
2537,0.15775356118719985,0.15989265645970197,0.2060385684918904,0.24400005327906504,0.0021390952725021117,0.03796148478717465,-0.08907148126169045,-0.02652884933919919,-0.35910299026791154,0.06365381231335045,-0.2005329107511649,0.630440939138359,-0.36078571560954587,0.1637184596055148,-0.19932812253819332,-0.16721473559932304,-0.14533284090347967,-0.253814878156205,-0.3678294063016311,-0.4718963702797007,0.8417624056675386,-0.27156005968449476
2538,0.12630730717386596,0.13042003308406225,0.25465842066046807,0.32920704922518684,0.004112725910196291,0.07454862856471878,-0.2935471886320723,-0.19816481483120996,-0.1193154483535866,0.08097293171276754,0.08585877095189101,1.3174776159346893,-0.5414060709740264,-0.1847824854398685,-0.24099057286461859,-0.5684216389411128,-0.009216913823811273,-0.4142557656938953,0.028661354296161106,0.05002875761435466,0.860861809530715,-0.3031028240160747
2539,0.29695626998154645,0.2984896101410841,0.1976767473364618,0.2628791175827616,0.001533340159537655,0.06520237024629982,-0.22508602144216172,0.062493279302937355,-0.3040736757729691,0.12763847681509094,0.1741692700886483,1.5324955213520042,-0.7138411111235732,-0.1433460323773963,-0.2626559453471631,-0.4083498342918114,-0.14522839369368237,-0.3307777434969353,0.15732731618578,0.22162402308170454,0.7055995445141199,-0.28040029351943113
2540,0.1025935734765735,0.12585906789314738,0.12176034133377367,0.2614799373649932,0.023265494416573884,0.13971959603121953,-0.2631609639416235,-0.004669808592262827,-0.06780224754303085,0.08718980374570191,-0.09959672299015615,1.076678258989582,-0.38047566393450793,-0.38745023543105006,-0.34189701357983704,-0.26712255629293524,-0.16148939224759162,-0.2368907029894608,-0.2120267976000022,-0.09287280716985763,0.606738603894086,-0.4264002291265246
2541,0.17250516893035395,0.17250559487277373,0.182393525315225,0.21182198897175386,4.259424197794459e-07,0.029428463656528847,-0.16841608163416533,0.03053619308276196,-0.3028955919421414,0.05155944400315292,-0.21043666776435088,1.0303610127658553,-0.5916897401488693,-0.002245979485533088,-0.21829441199928817,0.005988637759944666,-0.008455014610031411,-0.365359948226814,-0.4367385445097681,-0.005645709594092219,0.3902202517660744,-0.2023706601454884
2542,0.27949437481902706,0.3002529326402287,0.14393973782207947,0.21235535983576692,0.020758557821201618,0.06841562201368745,-0.19384554781620533,0.25328442670349316,-0.16758778660860907,0.233358718850338,0.08405067195016436,1.8690907315086958,-1.0602236608719686,-0.5117384781131891,-0.19494566008128114,-0.033598529998282486,-0.2076338505779727,-0.03620514697964654,0.024107147124438393,0.5848038448415867,-0.11032104928589526,-0.2809913089682213
2543,0.14938919797984607,0.14949703860732544,0.19146222037219396,0.28096834401662174,0.00010784062747937195,0.08950612364442778,-0.3175442688441851,0.07958837499980026,-0.21960165295247697,0.1253886504214433,-0.18421844312068575,1.2979813792220365,-0.8568658669041287,-0.03378773364665488,-0.3976220002677422,-0.7343282753600648,-0.015308162324494307,-0.6590729576989208,-0.1686507795652984,-0.08866521989732795,1.230859509941886,-0.3409569051312261
2544,0.20251742831839825,0.2153772052599754,0.11151200998637112,0.16124140099828754,0.012859776941577139,0.049729391011916424,-0.2696026781241233,0.22268248578909733,-0.11853314003861495,0.20747818111768596,-0.10785540820295969,1.7062036438244998,-1.084457802611865,-0.38572112387530527,-0.2770807834817784,-0.2862022471930493,-0.14191995543365354,-0.21406894153236372,-0.23532770854930984,0.35704428487745743,0.29598636680957335,-0.23990677046357017
2545,0.23259165779594415,0.24325091945840582,0.14185056693857578,0.16098032367385728,0.010659261662461672,0.0191297567352815,-0.20292769733394223,0.010081780408166985,-0.43763111569513613,0.15689777458034995,0.06557312688732614,0.7930177433620916,-0.49976477939543507,0.44286355003076705,-0.20551019679601154,-0.27487727522519534,-0.17517137333222116,-0.20990795977704366,-0.14206261246226742,-0.28534192239106626,0.9067378318990647,-0.16816385659847924
2546,0.21140716548673344,0.250299067527183,0.2370037614840692,0.3282182096151658,0.038891902040449566,0.09121444813109658,-0.11719763845267905,-0.1592211282760702,-0.1564331117455441,0.22178260939901512,-0.36592055572005966,1.3829255311147475,-0.8330427382057837,-0.5130510808591299,-0.2568465638911037,-0.34305357546417065,-0.2117922030545436,-0.07508886209630675,-0.497410631734347,0.3715754918680607,-0.07938904711724469,-0.32554003849072877
2547,0.22601830858411198,0.2317867873001841,0.11766329988780355,0.2093918365390277,0.005768478716072112,0.09172853665122416,-0.20912851254655163,0.10476036228850208,-0.27439500180692933,0.15211873923258645,0.0812047830693153,1.4206310693642543,-0.6515745231717082,-0.2566426098104992,-0.2582639468521687,-0.16655802606226133,-0.2591835178668385,-0.11881459096399359,0.020261283897439565,0.09428531787133704,0.44699400349414947,-0.33862861709430975
2548,0.14799470284587546,0.1487418017961969,0.13938167587034078,0.2387045268357384,0.0007470989503214343,0.09932285096539761,-0.19032846373957868,0.02390773966000187,-0.2421585532873293,0.12354863745758371,-0.0659496851359424,0.8474548626993685,-0.3319443086817082,-0.08694398767305458,-0.3524290327530448,-0.12850777071283842,-0.17159897110392125,-0.13389761209880385,-0.19014491666774053,-0.3426903902391387,0.76036091165176,-0.3871619147660453
2549,0.16973300265907332,0.1706682030225628,0.31320809990464427,0.34654987591456965,0.0009352003634894857,0.033341776009925383,-0.34666633606294317,-0.0907653444110918,-0.212593087980943,0.1048884550355164,0.07792734834954863,1.241469929952539,-0.6473576367409533,0.10276002871871953,-0.238253077866673,-0.7244765893887578,0.08724855081956656,-0.49672063474709705,0.11716342577383812,0.12015025234726429,1.026251375100589,-0.2010923811144169
2550,0.1645446065682835,0.16461546240525238,0.17873149166773983,0.2475816925386365,7.085583696886388e-05,0.06885020087089666,-0.3386161981178202,-0.011584133159170631,-0.2430265605445297,0.050839578892502416,0.024494278209288185,1.2576517629699542,-0.5515508154661265,-0.02803124653913952,-0.35759934643879654,-0.5638619357606598,-0.08007544613720173,-0.4924576549165622,-0.009440650029036213,-0.023024492272308433,1.0655507296202393,-0.2951431737207839
2551,0.1356284583457551,0.1437093807369899,0.1274442067548055,0.21454240977037498,0.008080922391234813,0.08709820301556948,-0.2683238003950389,0.013056246950186534,-0.11821419339014869,0.1091665548283336,0.003863765471757742,1.164651104757645,-0.46839108133952595,-0.257731266404177,-0.3072263520920737,-0.18888149606580085,-0.0980400601776271,-0.19057643448017444,-0.10127712430173694,-0.05976552051661027,0.6160557138880262,-0.32448859208268144
2552,0.2166852081565006,0.2210865349936848,0.15405145701969714,0.260725566501119,0.004401326837184194,0.10667410948142186,-0.22624506838520858,0.03179699090915264,-0.1952880235020892,0.13784964708022962,0.15928427090031835,1.2269605297132353,-0.47978803370681694,-0.2086698673739668,-0.33892786422753113,-0.08681682160307831,-0.1767744523846769,-0.06939119362598274,0.09955581463279693,-0.06118620784099432,0.4909353113560134,-0.37247405198451694
2553,0.1244406100640898,0.12636339886494885,0.20956470296849328,0.2882396972190304,0.0019227888008590543,0.07867499425053714,-0.3371006466084596,-0.029636827938739757,-0.18521753124750112,0.0738881056673483,-0.09553755117251383,1.3258054254327338,-0.6773323280590966,-0.13264313106583359,-0.36538537069205024,-0.5985919046457395,-0.03782523240582646,-0.534238499439171,-0.11729693331807475,0.05500235091263435,0.9769289759783419,-0.3062800822377882
2554,0.2219575795126595,0.2221295071919911,0.11296419785409373,0.14744916312359246,0.00017192767933160713,0.034484965269498735,-0.2918070046495448,0.14990627934545525,-0.28704926795503466,0.13477936388737927,-0.07075472027565498,1.4534480307814945,-0.8754480211100747,-0.04840478324783584,-0.26609498360514294,-0.28075929307554637,-0.14735684419642958,-0.25280748086113614,-0.18551493875133465,0.17801336298588416,0.5182850113142174,-0.20100850500518735
2555,0.1436978895608375,0.14625809041081062,0.3084900725882669,0.40306992785325746,0.0025602008499731044,0.09457985526499058,-0.2523620792864846,-0.1143333237883739,-0.3525470798209137,0.04474917881931689,-0.19059442554414358,1.035497144810935,-0.6515931562835173,0.1790177028812641,-0.46823528469821324,-0.7084355012155281,-0.024307832305586988,-0.5837753024530037,-0.15645385606988232,-0.09939825894156197,1.1326630519906153,-0.40877330672440265
2556,0.16459557719913243,0.1953760342371661,0.1160562003457628,0.2491632980922348,0.03078045703803367,0.133107097746472,-0.2900592420879331,0.19000335243174038,-0.0182070626582983,0.27509576356843035,-0.18980619193027712,1.692670466520446,-1.1445261153351196,-0.49434659392104685,-0.259196577986639,-0.8136458086546144,-0.16241693272282162,-0.6168333638603989,-0.2082632170493842,-0.23845459758040383,1.1554948611361684,-0.44756932066190547
2557,0.12046557712680894,0.13459509204327336,0.15193474937501472,0.25126964070645386,0.014129514916464414,0.09933489133143913,-0.3409765768083104,-0.05804143152049901,-0.10251060185616877,0.018404714570141728,0.02088845208758662,1.3631195980280302,-0.4757114924068937,-0.3340885377684542,-0.3279722343146202,-0.4796534344801384,-0.10242229982987049,-0.4449107300149656,-0.03604236178794255,0.05193962989593403,0.8590426879834744,-0.3427764215248258
2558,0.13090433090025255,0.20258963562324617,0.1857107667956427,0.37531592726255636,0.07168530472299361,0.18960516046691367,-0.16787598796696013,-0.11809756775265468,0.004407526174019974,0.21396322175441235,-0.24618328368220102,1.4717768450950028,-0.796040738578265,-0.6208133395376916,-0.287492420632039,-0.33751607492346564,-0.14227920774957376,-0.14216476851287613,-0.4095379482629249,0.34241397076206437,0.05375362998798586,-0.4702829216704379
2559,0.27035298880483627,0.2948372041902889,0.151569989385971,0.24607930664518785,0.024484215385452646,0.09450931725921685,-0.19159062683214623,0.27633893825487615,-0.10956575005225841,0.23133732087042547,0.11045145897956116,1.8639387949521875,-1.0542931065260848,-0.5489976319963767,-0.13632209556167962,-0.27233465954524905,-0.15103828522505644,-0.241282184583751,0.1418152031558512,0.43816104484299856,0.3239527857128293,-0.35590790257356036
2560,0.14938919797984584,0.14949703860732544,0.19146222037219396,0.28096834401662174,0.000107840627479594,0.08950612364442778,-0.3175442688441851,0.0795883749998002,-0.21960165295247647,0.1253886504214435,-0.18421844312068592,1.2979813792220367,-0.8568658669041289,-0.03378773364665455,-0.3976220002677414,-0.7343282753600653,-0.015308162324495223,-0.6590729576989187,-0.16865077956529914,-0.08866521989732695,1.2308595099418844,-0.34095690513122545
2561,0.3448049978053853,0.34609830069402503,0.17211317776219937,0.2436476930571082,0.0012933028886397135,0.07153451529490884,-0.06692558303551444,0.14241330088052484,-0.4943063503162407,0.22594679520490524,0.07589176888658844,1.6473031270357479,-0.9467933061858826,-0.15015944902906356,0.005167044987371361,-0.33366968167373035,-0.5189791228249483,0.0011393543318697977,-0.007008801519747414,0.02658300365976843,0.47862910033029826,-0.30348981361995087
2562,0.14369788956083762,0.1462580904108105,0.3084900725882668,0.40306992785325724,0.0025602008499728823,0.09457985526499046,-0.2523620792864852,-0.11433332378837424,-0.3525470798209141,0.044749178819317406,-0.1905944255441433,1.0354971448109378,-0.6515931562835189,0.17901770288126226,-0.4682352846982105,-0.7084355012155288,-0.024307832305591123,-0.5837753024529995,-0.1564538560698844,-0.09939825894156307,1.1326630519906127,-0.40877330672440154
2563,0.2532485741869883,0.26541234299995,0.3953369795464009,0.4209738084976222,0.012163768812961662,0.025636828951221324,0.10819043395859684,-0.15074856540836434,-0.22149123843896862,0.08071122725991961,-0.4692507713992451,1.1109081914500285,-0.7968895884066003,-0.31713148716832196,-0.2423922149869707,-0.04730641911771184,0.0045663643545047275,-0.36832207416389723,-0.7619377234837795,0.09845272238085304,0.03265956469372616,-0.19461943604912207
2564,0.10255808340532113,0.14056412267876817,0.18861740492478762,0.3019049003758054,0.038006039273447034,0.1132874954510178,-0.25601406515409064,-0.06707587147668892,-0.010958966549826643,0.12191474925796225,-0.11484402076371958,1.507464394570063,-0.7317331105480264,-0.5126903265052607,-0.2814896620214063,-0.5003967845313697,-0.05684878536941357,-0.42029942512326046,-0.18293302939824868,0.19724320683797458,0.6363450324022142,-0.35431158649521943
2565,0.14864211443078434,0.17950164905149923,0.16276604622343305,0.3308412550916876,0.03085953462071489,0.16807520886825456,-0.3512366424920772,-0.17336791071821117,-0.09845722188163183,-0.129881729674331,0.19148871887487312,1.3581883871158436,-0.13396029117973685,-0.5019331179544696,-0.42102383268704757,-0.4110161755172176,-0.2966848375013359,-0.4361050629108332,0.09669269550366162,0.13578725735185185,0.6447672055138706,-0.5204005026827301
2566,0.14943108678323636,0.2171026932390253,0.08486042194426446,0.2321032620272353,0.06767160645578896,0.14724284008297084,-0.18561453722739685,0.16119347372619947,-0.0025697193934251994,0.15135740248042218,-0.012590955655624472,1.3349353250241416,-0.5320890000400614,-0.6614960915672855,-0.16263285251913062,-0.03648348293780859,-0.22719657721356928,0.005049889423571242,-0.046682907584880896,0.3279148847956589,0.003011143860249272,-0.4150164017942091
2567,0.2658115515177253,0.31259996396159784,0.15193172037880942,0.2681004213221606,0.04678841244387255,0.11616870094335119,-0.055116808010318596,0.3325863458877006,-0.1795516720747536,0.3967967394032922,0.05597967446849683,2.043586075726871,-1.3085493331406233,-0.7273717765865544,0.11300712240928634,-0.18292802511797981,-0.4549781902494308,0.12412607149695987,0.03890582537901403,0.3450198366894185,-0.0473939204381114,-0.3968065861820678
2568,0.1025935734765735,0.1258590678931476,0.12176034133377345,0.2614799373649931,0.023265494416574106,0.13971959603121964,-0.2631609639416231,-0.004669808592262681,-0.06780224754303033,0.08718980374570236,-0.09959672299015687,1.0766782589895807,-0.3804756639345074,-0.38745023543104984,-0.34189701357983726,-0.26712255629293474,-0.16148939224759126,-0.2368907029894606,-0.21202679760000281,-0.09287280716985878,0.6067386038940868,-0.42640022912652475
2569,0.2574884058439024,0.3224389013602308,0.35656478447409645,0.5572340200095107,0.06495049551632837,0.20066923553541427,-0.3111987634633011,-0.2660669630625081,-0.13594024812071653,0.2527954300175297,-0.4654421871438593,2.2458017242610016,-1.5251201216072094,-0.6871468423425546,-0.5661211198043211,-0.7502058235351156,-0.26894652625129517,-0.2670311174035529,-0.6365360924359649,0.9099599995370888,-0.367144628387836,-0.5062215360296443
2570,0.1477708367412881,0.15399972876434942,0.2642748426392362,0.3049985710254547,0.0062288920230613165,0.040723728386218516,-0.12842838170877124,-0.08873651453989218,-0.3622381042515029,0.07172595372547062,-0.18206314989324457,0.6645240894084322,-0.45506825972964127,0.2781809157531821,-0.32920791515256514,-0.22093461952138094,-0.008605063005538593,-0.30271864133917964,-0.30727796165309457,-0.3510010366005269,0.8510445006447662,-0.3059490579380776
2571,0.13178856873570732,0.1794124486981311,0.14176724976801092,0.3229972077067548,0.04762387996242379,0.18122995793874386,-0.21182539933334743,0.0355974781394627,0.022451245002905552,-0.01689624134240144,0.02901114761351883,0.6722195011971381,0.17548386151476353,-0.5106428813163311,-0.29552549211831536,-0.09775911581896075,-0.17456143254124776,-0.11621691324037686,0.005999939975296437,-0.24647214898402534,0.5903748038910805,-0.5080229681002769
2572,0.20468794249016597,0.20658861182972132,0.14400490718250447,0.24481593602160878,0.0019006693395553498,0.10081102883910431,-0.17178682464931,0.0681001801744077,-0.2872376953356248,0.13794510629652373,0.08144789331955643,1.1317682835476233,-0.45257658937950274,-0.15872862784637304,-0.2922412295732757,-0.20572682542323767,-0.2808036261972679,-0.16075875673632245,-0.002690612079052822,-0.24430518868300305,0.7571587052098188,-0.3960965780660148
2573,0.1392321149053617,0.15721433762352133,0.26930851659499455,0.361778883228843,0.017982222718159635,0.09247036663384844,-0.2333587005925645,-0.05150805232392401,-0.08293376123636773,0.1670378145957268,-0.20264046582414164,1.539877991015782,-0.9464143326879152,-0.384156600768476,-0.3228477750155799,-0.5601800308028456,-0.0051330418059686855,-0.48564062960158444,-0.2358492603818273,0.24867435159935858,0.6509478980081222,-0.31477108720862645
2574,0.14698219497118303,0.15361792570217858,0.10321657145427654,0.1780470199903439,0.006635730730995548,0.07483044853606735,-0.28411660184201204,0.0749817998247729,-0.1584783909822862,0.114150902081508,-0.06726969087371087,1.2919358254626907,-0.633369638424282,-0.24541251908390024,-0.31465728724249964,-0.25928792192141636,-0.127308621371502,-0.23868105699792602,-0.16722591520717148,0.05701323891700327,0.5781857425890201,-0.2956072579944086
2575,0.1524288333809769,0.15760228146640753,0.19257913618021927,0.243569918216465,0.005173448085430632,0.05099078203624574,-0.27296526099880314,0.067877397606463,-0.12115863145829438,0.14474722895359188,-0.09156698548493336,1.386403742196524,-0.7934718498309956,-0.23337164762284862,-0.3450490724698697,-0.20782662893332432,-0.02855872362409216,-0.3684408285601158,-0.2976882551907334,0.12009424361260201,0.6233078526169206,-0.23616905149984863
2576,0.17640393352103423,0.18068033082469948,0.10495190035651603,0.17325095512560718,0.004276397303665247,0.06829905476909115,-0.24778811659914265,0.11837467434145768,-0.21594175846734256,0.1567234783105568,-0.12053598834483253,1.3803042419462086,-0.8106122931115483,-0.21336235332088987,-0.21086795106972678,-0.4183437349796335,-0.23072270857045363,-0.243501934387763,-0.2231204099879583,-0.07483371378270541,0.7119886179607642,-0.2884506425082127
