task,n_sources,source_envs,target_env,dv_gain_absolute,recall_src_iid_Camera,recall_tgt_Camera,d_recall_Camera,recall_src_iid_Light_T1,recall_tgt_Light_T1,d_recall_Light_T1,recall_src_iid_Light_XM,recall_tgt_Light_XM,d_recall_Light_XM,recall_src_iid_Sensor,recall_tgt_Sensor,d_recall_Sensor,recall_src_iid_Socket,recall_tgt_Socket,d_recall_Socket,d_recall_l2,d_recall_max,cpd_y,cpd_dir_strict,cpd_dir_lenient,n_ref,n_ref_dir_defined,per_ref_cpd_y,per_ref_cpd_dir,dir_included_rows,_diag_d_recall_max_abs,variant
g0_R4_R7_to_R2,2,R4;R7,R2,-0.2233035949745523,0.9515669515669516,0.5386740331491713,0.4128929184177803,0.7234912146676853,0.9715335169880625,-0.24804230232037716,0.8731638418079096,0.4401826484018265,0.4329811934060831,0.8420361875637105,0.888888888888889,-0.04685270132517849,0.9969696969696971,1.0,-0.003030303030302939,0.6493709402346419,0.4329811934060831,0.5779779903468993,,0.7826072936257594,2,1,0.6298958091066392;0.5260601715871595,nan;0.7826072936257594,|Light_XM;Sensor,0.4329811934060831,sens_recall_3model
g0_R5_R6_to_R2,2,R5;R6,R2,-0.1160302552229013,0.9855504587155963,0.9825046040515654,0.003045854664030956,0.7402670775552131,0.2396694214876033,0.5005976560676099,0.6308116933602861,0.880365296803653,-0.24955360344336697,0.7072241439815511,0.9072543617998163,-0.20003021781826524,0.9970585186337013,1.0,-0.0029414813662986816,0.5940581047638687,0.5005976560676099,0.5630370632863055,,1.0368153003631522,2,1,0.559613503313235;0.5664606232593761,nan;1.0368153003631522,|Light_T1;Light_XM;Sensor,0.5005976560676099,sens_recall_3model
g0_R5_R7_to_R2,2,R5;R7,R2,-0.1668009890412389,0.9938837920489296,0.916206261510129,0.07767753053880067,0.840157881334352,0.3370064279155189,0.503151453418833,0.8271393769761053,0.9150684931506848,-0.08792911617457955,0.8817915392456677,0.9467401285583105,-0.0649485893126428,0.9984709480122325,1.0,-0.001529051987767538,0.5207181296565512,0.503151453418833,0.37103406613352313,,0.7129096320436085,2,1,0.4507985084323549;0.29126962383469135,nan;0.7129096320436085,|Light_T1;Light_XM;Sensor,0.503151453418833,sens_recall_3model
g0_R6_R7_to_R2,2,R6;R7,R2,-0.1758832328031087,0.9916666666666667,0.9953959484346223,-0.0037292817679556167,0.6592128376774438,0.31772268135904497,0.3414901563183988,0.5833333333333334,0.4246575342465753,0.15867579908675805,0.6226548269581056,0.6887052341597797,-0.0660504072016741,0.9985875706214689,1.0,-0.0014124293785311437,0.3823245935967849,0.3414901563183988,0.5932017459527303,1.6012636083208374,1.6012636083208374,2,2,0.6900225234555907;0.4963809684498701,1.5694649350135004;1.6330622816281744,Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.3414901563183988,sens_recall_3model
g0_R3_R4_R5_to_R2,3,R3;R4;R5,R2,-0.0948721796130495,0.9626237280671531,0.9732965009208102,-0.010672772853657087,0.8696969696969697,0.5316804407713499,0.33801652892561984,0.9250727792012196,0.847488584474886,0.0775841947263336,0.9143730886850153,0.7943067033976124,0.12006638528740288,0.9930272933114535,1.0,-0.006972706688546548,0.3672232899656439,0.33801652892561984,0.31514469755055013,,0.17732399156690512,3,1,0.37717027586499574;0.18525779761192884;0.3830060191747259,nan;0.17732399156690512;nan,|Light_T1|,0.33801652892561984,sens_recall_3model
g0_R3_R4_R6_to_R2,3,R3;R4;R6,R2,-0.019212794592582,0.9611456444789779,0.9686924493554327,-0.007546804876454871,0.7490669405923643,0.519742883379247,0.22932405721311733,0.762535416772705,0.8246575342465753,-0.06212211747387031,0.7416152804933073,0.8044077134986226,-0.06279243300531534,0.993105041717611,1.0,-0.006894958282388952,0.24595947847645278,0.22932405721311733,0.28917530405705943,,0.3288938537806743,3,2,0.294839846243694;0.1668626668703043;0.40582339905717996,nan;0.12973265143419746;0.5280550561271512,|Light_T1|Light_T1;Light_XM;Sensor,0.22932405721311733,sens_recall_3model
g0_R3_R4_R7_to_R2,3,R3;R4;R7,R2,-0.017867001942737,0.9667012000345334,0.9023941068139963,0.06430709322053707,0.8156608097784569,0.5169880624426079,0.29867274733584903,0.8934205391832512,0.8438356164383561,0.04958492274489501,0.8579935440027183,0.8383838383838383,0.01960970561887998,0.9940466613032984,1.0,-0.00595333869670156,0.3101926169323389,0.29867274733584903,0.1965958780102879,,0.3586623504232438,3,2,0.28250241288305133;0.15411488991114394;0.15317033123666846,nan;0.13019483185662414;0.5871298689898634,|Light_T1|Light_T1;Light_XM;Sensor,0.29867274733584903,sens_recall_3model
g0_R3_R5_R6_to_R2,3,R3;R5;R6,R2,0.0420604128689362,0.9893568714669633,0.9880294659300185,0.0013274055369447701,0.8268447183701421,0.3241505968778696,0.5026941214922724,0.7318524402181686,0.858447488584475,-0.1265950483663063,0.7681188482812787,0.3333333333333333,0.43478551494794543,0.994105875745968,1.0,-0.005894124254032018,0.6766111385193763,0.5026941214922724,0.5147429237366435,,0.8435456827113782,3,1,0.5612626076409282;0.5632295108519215;0.4197366527170806,nan;nan;0.8435456827113782,||Light_T1;Light_XM;Sensor,0.5026941214922724,sens_recall_3model
g0_R3_R5_R7_to_R2,3,R3;R5;R7,R2,0.0280789497648928,0.9949124270225188,0.9659300184162062,0.028982408606312626,0.8934385875562346,0.3379247015610652,0.5555138859951694,0.8627375626287148,0.8876712328767123,-0.02493367024799753,0.8844971117906898,0.404040404040404,0.4804567077502858,0.9950474953316554,1.0,-0.004952504668344626,0.7354729911960376,0.5555138859951694,0.4588066242912432,,0.9259360794822566,3,1,0.5138731226693436;0.5165280397472986;0.34601871045708726,nan;nan;0.9259360794822566,||Light_T1;Light_XM;Sensor,0.5555138859951694,sens_recall_3model
g0_R3_R6_R7_to_R2,3,R3;R6;R7,R2,-0.1187578552532353,0.9934343434343434,0.9650092081031308,0.028425135331212603,0.7728085584516292,0.1891643709825528,0.5836441874690764,0.7002002002002002,0.847488584474886,-0.1472883842746857,0.7117393035989817,0.4141414141414141,0.29759788945756765,0.9951252437378132,1.0,-0.004874756262186808,0.6721091139729457,0.5836441874690764,0.4335505816422153,,0.9054294842750324,3,2,0.5369451974606837;0.4086392489024274;0.3550672985635347,nan;0.8580432185918708;0.9528157499581941,|Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.5836441874690764,sens_recall_3model
g0_R4_R5_R6_to_R2,3,R4;R5;R6,R2,-0.0289577439075371,0.9580782735216986,0.9935543278084714,-0.03547605428677281,0.7228043143297381,0.6262626262626262,0.09654168806711194,0.7427633511290797,0.7205479452054795,0.022215405923600162,0.7670994802894336,0.9044995408631772,-0.13740006057374354,0.9960188104022656,1.0,-0.003981189597734414,0.17310978810927308,0.09654168806711194,0.3044545298201242,,0.4245610626061668,3,2,0.13802228209706832;0.31782795032295674;0.45751335704034757,0.2416701193913309;nan;0.6074520058210027,Light_T1||Light_T1;Light_XM;Sensor,0.13740006057374354,sens_recall_3model
g0_R4_R5_R7_to_R2,3,R4;R5;R7,R2,-0.0513493401241902,0.9636338290772541,0.9779005524861878,-0.014266723408933646,0.7893981835158307,0.7520661157024794,0.0373320678133513,0.8736484735396258,0.6675799086757991,0.20606856486382674,0.8834777437988447,0.9118457300275482,-0.028367986228703512,0.996960429987953,1.0,-0.0030395700120470215,0.21183828203989688,0.20606856486382674,0.20535499778216806,,0.4389882725672223,3,2,0.1529965582359128;0.2906118992172905;0.1724565358933009,0.3052075777691435;nan;0.5727689673653011,Light_T1||Light_T1;Light_XM;Sensor,0.20606856486382674,sens_recall_3model
g0_R4_R6_R7_to_R2,3,R4;R6;R7,R2,-0.0179790898079909,0.9621557454890789,0.93646408839779,0.025691657091288844,0.6687681544112252,0.9733700642791551,-0.3046019098679299,0.7111111111111111,0.4292237442922375,0.28188736681887366,0.7107199356071366,0.9017447199265382,-0.1910247843194015,0.9970381783941106,1.0,-0.0029618216058894253,0.4576047562284117,0.28188736681887366,0.5093906545528346,,0.8703393654701046,3,2,0.550203287996606;0.5342849781219168;0.4436836975399812,nan;0.9026819772900356;0.8379967536501736,|Light_XM;Sensor|Light_XM;Sensor,0.3046019098679299,sens_recall_3model
g0_R5_R6_R7_to_R2,3,R5;R6;R7,R2,0.0087347513734321,0.9903669724770642,0.9917127071823204,-0.0013457347052562296,0.746545932189003,0.33884297520661155,0.40770295698239145,0.6804281345565749,0.9251141552511415,-0.24468602069456657,0.7372235033951081,0.9384756657483931,-0.20125216235328502,0.9980390124224675,1.0,-0.0019609875775324914,0.5163342320450744,0.40770295698239145,0.39988060018495436,,0.8548555505287614,3,2,0.4137881165121654;0.5215706311377444;0.26428305290495335,nan;0.852098179260548;0.8576129217969749,|Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.40770295698239145,sens_recall_3model
g0_R2_to_R3,1,R2,R3,-0.0232073138050085,1.0,0.9269406392694064,0.0730593607305936,0.9113149847094801,0.0073461891643709825,0.9039687955451091,0.903030303030303,0.8102981029810299,0.09273220004927307,0.9908256880733944,0.0009157509157509159,0.9899099371576435,1.0,0.9503546099290782,0.049645390070921835,1.3466561784191096,0.9899099371576435,1.2544092722335234,,,1,0,1.2544092722335234,nan,,0.9899099371576435,sens_recall_3model
g0_R4_to_R3,1,R4,R3,-0.0602150488918291,0.9031339031339032,0.7013698630136987,0.20176404012020444,0.6878787878787879,0.06887052341597796,0.6190082644628099,0.9666666666666667,0.06052393857271906,0.9061427280939476,0.8868501529051988,0.35073260073260076,0.536117552172598,0.993939393939394,1.0,-0.006060606060605989,1.2379149258853734,0.9061427280939476,1.1719306146552018,0.3136706883808019,0.3136706883808019,1,1,1.1719306146552018,0.3136706883808019,Light_T1,0.9061427280939476,sens_recall_3model
g0_R5_to_R3,1,R5,R3,-0.0053335117982447,0.9877675840978594,0.13059360730593608,0.8571739767919233,0.9212121212121213,0.013774104683195593,0.9074380165289256,0.874617737003058,0.46702800361336955,0.40758973338968846,0.9663608562691132,0.6593406593406593,0.30702019692845384,0.9969418960244649,0.9875886524822696,0.009353243542195355,1.3485804594397233,0.9074380165289256,1.061252337783798,,,1,0,1.061252337783798,nan,,0.9074380165289256,sens_recall_3model
g0_R6_to_R3,1,R6,R3,-0.1256166785843284,0.9833333333333334,0.9981735159817351,-0.0148401826484017,0.559322033898305,0.22130394857667587,0.33801808532162914,0.3870056497175141,0.27100271002710025,0.11600293969041386,0.44808743169398907,0.694139194139194,-0.24605176244520494,0.9971751412429378,0.9884751773049646,0.008699963937973232,0.43422378817525586,0.33801808532162914,0.7986255543430162,1.659839747874877,1.659839747874877,1,1,0.7986255543430162,1.659839747874877,Light_T1;Light_XM;Sensor,0.33801808532162914,sens_recall_3model
g0_R7_to_R3,1,R7,R3,-0.2657809327355812,1.0,1.0,0.0,0.7591036414565826,0.25344352617079885,0.5056601152857838,0.7796610169491526,0.13550135501355012,0.6441596619356025,0.7972222222222222,0.16483516483516483,0.6323870573870574,1.0,0.9716312056737588,0.028368794326241176,1.0350613513690905,0.6441596619356025,0.9386468506840432,1.964935103516096,1.964935103516096,1,1,0.9386468506840432,1.964935103516096,Light_T1;Light_XM;Sensor,0.6441596619356025,sens_recall_3model
g0_R2_R4_to_R3,2,R2;R4,R3,-0.1240995412342971,0.9515669515669516,0.9936073059360732,-0.04204035436912157,0.7995968862941341,0.1662075298438935,0.6333893564502405,0.9348484848484848,0.7651309846431799,0.16971750020530496,0.9388379204892966,0.08333333333333333,0.8555045871559632,0.9969696969696971,1.0,-0.003030303030302939,1.0787264618601045,0.8555045871559632,0.7667737863359269,,0.0447462313919453,2,1,0.8170336282808094;0.7165139443910443,nan;0.0447462313919453,|Light_T1,0.8555045871559632,sens_recall_3model
g0_R2_R5_to_R3,2,R2;R5,R3,0.0185120941950908,0.9938837920489296,0.9141552511415525,0.07972854090737713,0.9162635529608008,0.015610651974288339,0.9006529009865124,0.8888240200166805,0.6404697380307137,0.24835428198596676,0.9785932721712538,0.33516483516483514,0.6434284370064187,0.9984709480122325,1.0,-0.001529051987767538,1.1371959502301743,0.9006529009865124,1.0917270341725747,,,2,0,1.0772870211077166;1.106167047237433,nan;nan,|,0.9006529009865124,sens_recall_3model
g0_R2_R6_to_R3,2,R2;R6,R3,0.0078741237750509,0.9916666666666667,0.9908675799086758,0.0007990867579908967,0.7353185093038925,0.28558310376492196,0.44973540553897057,0.6450179763739086,0.8030713640469739,-0.15805338767306532,0.7194565598836917,0.023809523809523808,0.6956470360741679,0.9985875706214689,1.0,-0.0014124293785311437,0.8433091014837948,0.6956470360741679,0.780900137817008,,1.058569640998426,2,1,0.900123672902519;0.6616766027314969,nan;1.058569640998426,|Light_T1;Light_XM;Sensor,0.6956470360741679,sens_recall_3model
g0_R2_R7_to_R3,2,R2;R7,R3,0.009546833925622,1.0,0.9872146118721461,0.012785388127853903,0.8352093130830314,0.4637281910009183,0.3714811220821131,0.8413456599897278,0.8030713640469739,0.03827429594275389,0.8940239551478083,0.06593406593406594,0.8280898892137424,1.0,1.0,0.0,0.9084929700118253,0.8280898892137424,0.8058404284237866,,1.0869937405023995,2,1,0.8600309704834437;0.7516498863641295,nan;1.0869937405023995,|Light_T1;Light_XM;Sensor,0.8280898892137424,sens_recall_3model
g0_R4_R5_to_R3,2,R4;R5,R3,-0.006143950346755,0.9454507436158812,0.9844748858447488,-0.03902414222886763,0.8045454545454546,0.14508723599632692,0.6594582185491277,0.9206422018348623,0.24570912375790424,0.6749330780769581,0.926605504587156,0.5970695970695971,0.3295359075175589,0.9954406449819295,1.0,-0.004559355018070477,1.0002786549920613,0.6749330780769581,0.7553866808719334,,0.23451289766018213,2,1,0.6734234107914556;0.837349950952411,0.23451289766018213;nan,Light_T1|,0.6749330780769581,sens_recall_3model
g0_R4_R6_to_R3,2,R4;R6,R3,-0.0572796349012939,0.9432336182336183,0.9899543378995433,-0.04672071966592506,0.6236004108885465,0.42516069788797056,0.1984397130005759,0.6768361581920904,0.09394760614272808,0.5828885520493623,0.6674687922995939,0.4276556776556777,0.2398131146439162,0.9955572675911659,1.0,-0.0044427324088340825,0.6624577550897323,0.5828885520493623,0.830710736741719,0.530406929200824,0.530406929200824,2,2,0.9834869101678372;0.677934563315601,0.16865583098577824;0.8921580274158697,Light_T1|Light_T1;Light_XM;Sensor,0.5828885520493623,sens_recall_3model
g0_R4_R7_to_R3,2,R4;R7,R3,0.1144651655427813,0.9515669515669516,0.9077625570776257,0.04380439448932594,0.7234912146676853,0.45270890725436175,0.27078230741332354,0.8731638418079096,0.14092140921409216,0.7322424325938175,0.8420361875637105,0.44597069597069594,0.3960654915930145,0.9969696969696971,1.0,-0.003030303030302939,0.8765260517764678,0.7322424325938175,0.8176303509801282,0.5011994212575752,0.5011994212575752,2,2,0.8882933682071804;0.7469673337530759,0.08586932145538795;0.9165295210597626,Light_T1|Light_T1;Light_XM;Sensor,0.7322424325938175,sens_recall_3model
g0_R5_R6_to_R3,2,R5;R6,R3,-0.1084630752693276,0.9855504587155963,0.9826484018264839,0.002902056889112381,0.7402670775552131,0.41230486685032136,0.3279622107048918,0.6308116933602861,0.6124661246612466,0.018345568699039472,0.7072241439815511,0.7454212454212454,-0.03819710143969435,0.9970585186337013,1.0,-0.0029414813662986816,0.3307141731866677,0.3279622107048918,0.4555926289022697,,0.6271822385693846,2,1,0.504552285543835;0.4066329722607044,nan;0.6271822385693846,|Light_T1;Light_XM;Sensor,0.3279622107048918,sens_recall_3model
g0_R5_R7_to_R3,2,R5;R7,R3,-0.1693590366858176,0.9938837920489296,0.9406392694063926,0.053244522642536984,0.840157881334352,0.4912764003673094,0.3488814809670426,0.8271393769761053,0.6124661246612466,0.21467325231485868,0.8817915392456677,0.7811355311355311,0.10065600811013653,0.9984709480122325,1.0,-0.001529051987767538,0.42517272041051346,0.3488814809670426,0.32868914315358727,,0.47083130752059354,2,1,0.442331530186368;0.2150467561208065,nan;0.47083130752059354,|Light_T1;Light_XM;Sensor,0.3488814809670426,sens_recall_3model
g0_R6_R7_to_R3,2,R6;R7,R3,-0.22907259454839,0.9916666666666667,0.9990867579908675,-0.00742009132420085,0.6592128376774438,0.4637281910009183,0.1954846466765255,0.5833333333333334,0.28635953026196925,0.2969738030713641,0.6226548269581056,0.5119047619047619,0.11075006505334373,0.9985875706214689,1.0,-0.0014124293785311437,0.37246518819648644,0.2969738030713641,0.7181390976454194,1.7196202556501274,1.7196202556501274,2,2,0.7973768977695066;0.6389012975213323,1.6847688579057936;1.7544716533944613,Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.2969738030713641,sens_recall_3model
g0_R2_R4_R5_to_R3,3,R2;R4;R5,R3,0.0361085085710948,0.9636338290772541,0.9926940639269407,-0.02906023484968656,0.8401352979334632,0.22038567493112948,0.6197496230023337,0.9147715689000092,0.6395663956639566,0.27520517323605265,0.948012232415902,0.43498168498168494,0.5130305474342172,0.996960429987953,1.0,-0.0030395700120470215,0.8508122950589337,0.6197496230023337,0.6091444936959596,,0.1617212118279892,3,1,0.5962815686201315;0.5323245575962928;0.6988273548714543,nan;0.1617212118279892;nan,|Light_T1|,0.6197496230023337,sens_recall_3model
g0_R2_R4_R6_to_R3,3,R2;R4;R6,R3,-0.057054222561757,0.9621557454890789,0.9963470319634703,-0.0341912864743914,0.7195052688288577,0.44536271808999084,0.27414255073886684,0.7522342064714946,0.7597109304426377,-0.007476723971143073,0.775254424224194,0.10622710622710622,0.6690273179970878,0.9970381783941106,1.0,-0.0029618216058894253,0.723868363869653,0.6690273179970878,0.5990297899476501,,0.4330743296901377,3,2,0.7036266370584149;0.6490312307538951;0.4444315020306402,nan;0.1642795573856009;0.7018691019946744,|Light_T1|Light_T1;Light_XM;Sensor,0.6690273179970878,sens_recall_3model
g0_R2_R4_R7_to_R3,3,R2;R4;R7,R3,-0.0510207273257083,0.9677113010446344,0.9936073059360732,-0.02589600489143873,0.7860991380149502,0.4857667584940312,0.300332379520919,0.8831193288820408,0.7579042457091237,0.12521508317291707,0.8916326877336052,0.11904761904761903,0.7725850686859861,0.9979797979797981,1.0,-0.002020202020201922,0.8387137341696317,0.7725850686859861,0.6442369162090854,,0.4819303580209622,3,2,0.7021262908564783;0.6558472942513358;0.5747371635194422,nan;0.1678301200541563;0.796030595987768,|Light_T1|Light_T1;Light_XM;Sensor,0.7725850686859861,sens_recall_3model
g0_R2_R5_R6_to_R3,3,R2;R5;R6,R3,-0.0566634294610742,0.9903669724770642,0.9926940639269407,-0.0023270914498765283,0.7972830466066355,0.5188246097337007,0.2784584368729348,0.7215512299169583,0.6702800361336947,0.05127119378326361,0.8017579920121656,0.5641025641025642,0.23765542790960137,0.9980390124224675,1.0,-0.0019609875775324914,0.36967174576841855,0.2784584368729348,0.4494152406259595,,0.8583284790570287,3,1,0.4524469867523062;0.5120628001513517;0.38373593497422054,nan;nan;0.8583284790570287,||Light_T1;Light_XM;Sensor,0.2784584368729348,sens_recall_3model
g0_R2_R5_R7_to_R3,3,R2;R5;R7,R3,0.0115839857481944,0.9959225280326197,0.9908675799086758,0.005054948123943914,0.8638769157927281,0.5445362718089991,0.31934064398372897,0.8524363523275045,0.6467931345980126,0.2056432177294919,0.9181362555215765,0.5384615384615384,0.3796747170600381,0.998980632008155,1.0,-0.0010193679918449883,0.537072678772939,0.3796747170600381,0.43403093759395467,,0.7967844529957031,3,1,0.44418541528721944;0.5255357272394361;0.3323716702552086,nan;nan;0.7967844529957031,||Light_T1;Light_XM;Sensor,0.3796747170600381,sens_recall_3model
g0_R2_R6_R7_to_R3,3,R2;R6;R7,R3,-0.0536852450532711,0.9944444444444445,0.989041095890411,0.00540334855403346,0.7432468866881226,0.5160697887970614,0.2271770978910611,0.6898989898989899,0.7859078590785907,-0.09600886917960083,0.7453784473298685,0.07967032967032966,0.6657081176595387,0.9990583804143126,1.0,-0.0009416195856873921,0.7099468413256004,0.6657081176595387,0.5826696321713324,,0.9697092258603053,3,2,0.6909917009874088;0.47262239514168497;0.5843948003849037,nan;0.8991985396431487;1.040219912077462,|Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.6657081176595387,sens_recall_3model
g0_R4_R5_R6_to_R3,3,R4;R5;R6,R3,0.0248140719777647,0.9580782735216986,0.9926940639269407,-0.0346157904052421,0.7228043143297381,0.45362718089990817,0.26917713342982996,0.7427633511290797,0.4679313459801265,0.2748320051489532,0.7670994802894336,0.7161172161172161,0.05098226417221752,0.9960188104022656,1.0,-0.003981189597734414,0.38961808773697004,0.2748320051489532,0.43504034321720103,,0.32644365263738234,3,2,0.42382826388425476;0.553694651023174;0.32759811474417433,0.03164486698029932;nan;0.6212424382944653,Light_T1||Light_T1;Light_XM;Sensor,0.2748320051489532,sens_recall_3model
g0_R4_R5_R7_to_R3,3,R4;R5;R7,R3,0.0407677422069203,0.9636338290772541,0.989041095890411,-0.02540726681315686,0.7893981835158307,0.4986225895316805,0.2907755939841502,0.8736484735396258,0.39656729900632337,0.47708117453330245,0.8834777437988447,0.663003663003663,0.22047408079518171,0.996960429987953,1.0,-0.0030395700120470215,0.6011825693133195,0.47708117453330245,0.4508754176734699,,0.36950722825057064,3,2,0.4616642468767991;0.5684335738051484;0.32252843233846223,0.011142814474134403;nan;0.7278716420270068,Light_T1||Light_T1;Light_XM;Sensor,0.47708117453330245,sens_recall_3model
g0_R4_R6_R7_to_R3,3,R4;R6;R7,R3,-0.0761902009574223,0.9621557454890789,0.9899543378995433,-0.02779859241046445,0.6687681544112252,0.4912764003673094,0.17749175404391576,0.7111111111111111,0.15627822944896116,0.55483288166215,0.7107199356071366,0.46520146520146516,0.24551847040567149,0.9970381783941106,1.0,-0.0029618216058894253,0.6327746066054485,0.55483288166215,0.6593790734281345,0.610876066166863,0.610876066166863,3,3,0.7991916765525249;0.5212362960135719;0.6577092477183069,0.0933627132204622;0.8437881823761773;0.8954773029039493,Light_T1|Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.55483288166215,sens_recall_3model
g0_R5_R6_R7_to_R3,3,R5;R6;R7,R3,0.0010389373179018,0.9903669724770642,0.9908675799086758,-0.0005006074316116216,0.746545932189003,0.5068870523415978,0.2396588798474052,0.6804281345565749,0.6522131887985546,0.028214945758020304,0.7372235033951081,0.7637362637362637,-0.026512760341155572,0.9980390124224675,1.0,-0.0019609875775324914,0.24277455466920006,0.2396588798474052,0.3356809374318512,,0.5474506560753414,3,2,0.42021267561409614;0.3641351304337329;0.22269500624772448,nan;0.4967462711793682;0.5981550409713146,|Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.2396588798474052,sens_recall_3model
g0_R2_to_R4,1,R2,R4,-0.1323159516411857,1.0,0.3564102564102564,0.6435897435897435,0.9113149847094801,0.2602739726027397,0.6510410121067405,0.903030303030303,0.04076086956521739,0.8622694334650856,0.9908256880733944,0.9972375690607734,-0.006411880987378993,1.0,0.9855072463768115,0.01449275362318847,1.2577050073496803,0.8622694334650856,1.1282624827649748,,,1,0,1.1282624827649748,nan,,0.8622694334650856,sens_recall_3model
g0_R3_to_R4,1,R3,R4,0.0017795234633472,0.9969696969696971,0.8666666666666667,0.13030303030303036,1.0,0.7232876712328767,0.27671232876712326,0.933933933933934,0.012681159420289856,0.9212527745136441,0.889908256880734,0.07550644567219153,0.8144018112085425,0.9882005899705014,0.9990942028985508,-0.010893612928049357,1.2671322930338982,0.9212527745136441,1.3744964431297715,,,1,0,1.3744964431297715,nan,,0.9212527745136441,sens_recall_3model
g0_R5_to_R4,1,R5,R4,-0.0114350222407956,0.9877675840978594,0.012820512820512822,0.9749470712773466,0.9212121212121213,0.04840182648401827,0.872810294728103,0.874617737003058,0.7880434782608695,0.08657425874218849,0.9663608562691132,0.9143646408839778,0.051996215385135325,0.9969418960244649,0.9936594202898551,0.0032824757346098243,1.312451555568326,0.9749470712773466,0.9943694047624475,,,1,0,0.9943694047624475,nan,,0.9749470712773466,sens_recall_3model
g0_R6_to_R4,1,R6,R4,-0.0680412606635189,0.9833333333333334,0.9769230769230769,0.0064102564102564985,0.559322033898305,0.12602739726027398,0.433294636638031,0.3870056497175141,0.5353260869565218,-0.14832043723900773,0.44808743169398907,0.7937384898710865,-0.34565105817709746,0.9971751412429378,0.9954710144927535,0.001704126750184276,0.5738134223737076,0.433294636638031,0.6572534687868512,1.382841611456686,1.382841611456686,1,1,0.6572534687868512,1.382841611456686,Light_T1;Light_XM;Sensor,0.433294636638031,sens_recall_3model
g0_R7_to_R4,1,R7,R4,-0.2638125415834005,1.0,1.0,0.0,0.7591036414565826,0.09954337899543376,0.6595602624611488,0.7796610169491526,0.35144927536231885,0.4282117415868337,0.7972222222222222,0.21270718232044197,0.5845150399017802,1.0,0.9909420289855072,0.009057971014492794,0.9798596400306158,0.6595602624611488,0.8994762423687163,1.9437242309233067,1.9437242309233067,1,1,0.8994762423687163,1.9437242309233067,Light_T1;Light_XM;Sensor,0.6595602624611488,sens_recall_3model
g0_R2_R3_to_R4,2,R2;R3,R4,-0.2255505474250119,0.9984848484848485,0.8811965811965812,0.11728826728826736,0.9556574923547401,0.760730593607306,0.19492689874743407,0.9184821184821185,0.026268115942028988,0.8922140025400895,0.9403669724770642,0.8830570902394107,0.05730988223765354,0.9941002949852507,1.0,-0.005899705014749346,0.9225606153249434,0.8922140025400895,0.8886848645006581,,,2,0,0.8399427708393143;0.9374269581620018,nan;nan,|,0.8922140025400895,sens_recall_3model
g0_R2_R5_to_R4,2,R2;R5,R4,-0.1081809570886843,0.9938837920489296,0.6017094017094017,0.39217439033952795,0.9162635529608008,0.36164383561643837,0.5546197173443623,0.8888240200166805,0.0951086956521739,0.7937153243645065,0.9785932721712538,0.9972375690607734,-0.01864429688951963,0.9984709480122325,1.0,-0.001529051987767538,1.0448625494498596,0.7937153243645065,1.0227088570987481,,,2,0,1.063446219642539;0.9819714945549574,nan;nan,|,0.7937153243645065,sens_recall_3model
g0_R2_R6_to_R4,2,R2;R6,R4,-0.0428215216934987,0.9916666666666667,0.970940170940171,0.020726495726495653,0.7353185093038925,0.4374429223744292,0.2978755869294633,0.6450179763739086,0.4990942028985508,0.1459237734753578,0.7194565598836917,0.9861878453038674,-0.26673128542017566,0.9985875706214689,1.0,-0.0014124293785311437,0.4261464233777033,0.2978755869294633,0.5147651694932114,,0.7992019963689924,2,1,0.5054545925087834;0.5240757464776394,nan;0.7992019963689924,|Light_T1;Light_XM,0.2978755869294633,sens_recall_3model
g0_R2_R7_to_R4,2,R2;R7,R4,-0.0696715788079885,1.0,0.9666666666666667,0.033333333333333326,0.8352093130830314,0.47671232876712333,0.35849698431590804,0.8413456599897278,0.6177536231884059,0.2235920368013219,0.8940239551478083,0.9843462246777164,-0.09032226952990807,1.0,1.0,0.0,0.4333390245162655,0.35849698431590804,0.37228472010974817,,0.8140684591147163,2,1,0.41505812158251415;0.3295113186369822,nan;0.8140684591147163,|Light_T1;Light_XM,0.35849698431590804,sens_recall_3model
g0_R3_R5_to_R4,2,R3;R5,R4,0.1470192814336699,0.9923686405337782,0.8794871794871795,0.11288146104659869,0.9606060606060607,0.6191780821917808,0.34142797841427985,0.904275835468496,0.03079710144927536,0.8734787340192206,0.9281345565749236,0.14825046040515655,0.7798840961697671,0.9925712429974831,1.0,-0.007428757002516884,1.2249713373646887,0.8734787340192206,1.3142057763468413,,,2,0,1.3147605083269243;1.3136510443667582,nan;nan,|,0.8734787340192206,sens_recall_3model
