feature,mutual_info,correlation_kept,correlation_dropped,model_importance,shap_importance,mi_norm,model_norm,shap_norm,joint_score,selected,filter_mode,task,rank
interarrival_p25,0.11470051185381269,True,False,0.006931747981444002,0.0015489238254577091,0.11696745111139126,0.08849981056222768,0.04434967943882844,0.08327231370414913,False,raw_all,loro_R2_R3_to_R4,51.0
interarrival_cv,0.0935896716507223,True,False,0.0075804811997774125,0.0019486748012913502,0.0954393765678138,0.0967823919661712,0.055795579709838825,0.08267244941460794,False,raw_all,loro_R2_R3_to_R4,52.0
unique_sa_count,0.0522805371358408,True,False,0.008414863699820032,0.0022681952670582602,0.05331380891575738,0.10743521624482119,0.06494427378891672,0.07523109964983177,False,raw_all,loro_R2_R3_to_R4,53.0
interarrival_min,0.06055429345732044,True,False,0.006006549870516451,0.0011653376654072625,0.06175108763752679,0.07668751476486053,0.03336661948726407,0.057268407296550465,False,raw_all,loro_R2_R3_to_R4,54.0
subwin_byte_min,0.04970008469287546,True,False,0.0011620389857450947,0.0002304665872916799,0.05068235644802555,0.014836117870941506,0.006598852118971326,0.024039108812646124,False,raw_all,loro_R2_R3_to_R4,55.0
subwin_packet_min,0.03362850522476002,True,False,0.0011926338328667068,0.0002585091881204713,0.034293138515715645,0.015226731924091047,0.007401784023657094,0.018973884821154596,False,raw_all,loro_R2_R3_to_R4,56.0
data_ratio,0.030472648642704936,True,False,0.0008938364204967386,0.0001679690492376619,0.031074909629810108,0.01141189121406896,0.0048093865991981856,0.015765395814359085,False,raw_all,loro_R2_R3_to_R4,57.0
subtype_5_ratio,0.017792668298757253,True,False,0.0009001692334687303,0.0001570272312220617,0.01814432233771162,0.011492744232650648,0.004496094161252459,0.011377720243871577,False,raw_all,loro_R2_R3_to_R4,58.0
ctrl_ratio,0.025457863565041983,True,False,0.0,0.0,0.025961012412391737,0.0,0.0,0.008653670804130579,False,raw_all,loro_R2_R3_to_R4,59.0
subtype_12_ratio,0.02117613687679709,True,False,0.0,0.0,0.021594661739799022,0.0,0.0,0.007198220579933007,False,raw_all,loro_R2_R3_to_R4,60.0
up_len_std,0.010257547665034394,True,False,0.0,0.0,0.010460277688750299,0.0,0.0,0.003486759229583433,False,raw_all,loro_R2_R3_to_R4,61.0
subtype_2_ratio,0.007265695315100906,True,False,0.0,0.0,0.007409294412238321,0.0,0.0,0.0024697648040794403,False,raw_all,loro_R2_R3_to_R4,62.0
subtype_1_ratio,0.006694494705294041,True,False,0.0,0.0,0.006826804601839445,0.0,0.0,0.0022756015339464816,False,raw_all,loro_R2_R3_to_R4,63.0
subtype_11_ratio,0.006234179666421369,True,False,0.0,0.0,0.006357391903195174,0.0,0.0,0.0021191306343983913,False,raw_all,loro_R2_R3_to_R4,64.0
subtype_14_ratio,0.00597154870165717,True,False,0.0,0.0,0.006089570303841318,0.0,0.0,0.002029856767947106,False,raw_all,loro_R2_R3_to_R4,65.0
rssi_missing_ratio,0.0010872901790626166,True,False,0.0,0.0,0.0011087793664381544,0.0,0.0,0.00036959312214605145,False,raw_all,loro_R2_R3_to_R4,66.0
subtype_3_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R3_to_R4,67.0
subtype_15_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R3_to_R4,68.0
subtype_7_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R3_to_R4,69.0
subtype_6_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R3_to_R4,70.0
bssid_known,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R3_to_R4,71.0
subtype_9_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R3_to_R4,72.0
subtype_10_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R3_to_R4,73.0
subtype_13_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R3_to_R4,74.0
up_len_mean,0.5015091637729592,False,True,,,0.5114209836333735,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,75.0
len_max,0.9635710511993258,False,True,,,0.9826150555208931,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,76.0
len_p90,0.6110388791548771,False,True,,,0.6231154427261751,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,77.0
up_ia_std,0.5001535738192935,False,True,,,0.510038601819467,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,78.0
subtype_8_ratio,0.3760747799863613,False,True,,,0.38350751649954157,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,79.0
qos_data_ratio,0.38092147698145684,False,True,,,0.3884500035439594,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,80.0
subtype_4_ratio,0.42293429105639646,False,True,,,0.43129315826872294,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,81.0
subwin_packet_max,0.17115205890589724,False,True,,,0.17453470572305946,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,82.0
subwin_byte_std,0.17578647126852776,False,True,,,0.17926071254460613,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,83.0
subwin_byte_mean,0.21549028389976588,False,True,,,0.21974923075452563,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,84.0
len_std,0.23998685041558598,False,True,,,0.2447299470567161,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,85.0
burst_packet_fraction,0.21809633042178334,False,True,,,0.22240678314231782,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,86.0
len_mean,0.31134377290543247,False,True,,,0.31749716673074946,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,87.0
down_len_mean,0.333837511328853,False,True,,,0.3404354710750853,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,88.0
burst_size_max,0.1915190599484604,False,True,,,0.19530423987969778,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,89.0
packet_count,0.18981444791470903,False,True,,,0.19356593791836196,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,90.0
byte_count,0.21564774249415875,False,True,,,0.21990980135830104,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,91.0
interarrival_p10,0.08393364171204842,False,True,,,0.08559250499306918,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,92.0
side_packet_ratio,0.02951992000818615,False,True,,,0.030103351280336237,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,93.0
mgmt_ratio,0.006943672045944815,False,True,,,0.007080906679847453,0.0,0.0,-1.0,False,raw_all,loro_R2_R3_to_R4,94.0
up_len_p50,0.5047057836805551,True,False,0.08576669736302422,0.047437585882357,0.5448958052811289,1.0,1.0,0.8482986017603763,True,raw_all,loro_R2_R4_to_R3,1.0
rssi_min,0.7460834343772971,True,False,0.07405231479719966,0.03573486390768823,0.8054945018011498,0.8634157204836609,0.7533027501928329,0.8074043241592145,True,raw_all,loro_R2_R4_to_R3,2.0
rssi_std,0.556584416137258,True,False,0.06683956686230315,0.03510019412537131,0.6009055640820521,0.7793184174900858,0.7399237012696674,0.7067158942806017,True,raw_all,loro_R2_R4_to_R3,3.0
rssi_p10,0.6266475254078827,True,False,0.05198764743582563,0.028641489590751853,0.6765478403962074,0.6061519101729871,0.603772073515322,0.6288239413615054,True,raw_all,loro_R2_R4_to_R3,4.0
rssi_max,0.529702591911728,True,False,0.05604648264590451,0.024281226544236277,0.5718831242122785,0.6534760503680919,0.5118562863728476,0.5790718203177393,True,raw_all,loro_R2_R4_to_R3,5.0
len_range,0.9262427399678026,True,False,0.020229371603689664,0.006965872274546341,1.0,0.2358651111172547,0.14684289145365406,0.4609026675236363,True,raw_all,loro_R2_R4_to_R3,6.0
rssi_p90,0.4458300917012843,True,False,0.03778128815980236,0.017239608294249423,0.48133180694812455,0.4405123354567999,0.36341664470453555,0.42842026236981995,True,raw_all,loro_R2_R4_to_R3,7.0
up_packet_ratio,0.491591138356712,True,False,0.02903097453673658,0.015303134076866357,0.5307368329535305,0.3384877280963418,0.3225951277288312,0.3972732295929012,True,raw_all,loro_R2_R4_to_R3,8.0
len_p95,0.6690669157523341,True,False,0.018641370739106745,0.00668131492234956,0.7223451120119891,0.2173497559338623,0.14084432835429084,0.36017973210004744,True,raw_all,loro_R2_R4_to_R3,9.0
len_p10,0.5547737415688541,True,False,0.023925311800629862,0.008309306483337593,0.5989507044213256,0.27895806340031176,0.17516292890503082,0.35102389890888935,True,raw_all,loro_R2_R4_to_R3,10.0
up_ia_mean,0.49804554992987393,True,False,0.022802843611832012,0.011672796513699011,0.5377052131573918,0.26587060377659805,0.24606641119231917,0.34988074270876973,True,raw_all,loro_R2_R4_to_R3,11.0
len_min,0.3079610826080219,True,False,0.02758818632055027,0.013850699320307242,0.33248420669804873,0.3216654851915063,0.2919773226794536,0.3153756715230029,True,raw_all,loro_R2_R4_to_R3,12.0
rssi_p50,0.43865881905899906,True,False,0.02244083939393601,0.009246534724654875,0.47358948160203385,0.2616498021248363,0.19492001021270033,0.31005309797985686,True,raw_all,loro_R2_R4_to_R3,13.0
burst_count,0.34611437833513437,True,False,0.02689194241226099,0.01064219646202005,0.37367567204593233,0.313547603429751,0.22434102124025032,0.3038547655719779,True,raw_all,loro_R2_R4_to_R3,14.0
qos_data_ratio,0.4079891453398736,True,False,0.023289070986747897,0.008388603352105225,0.44047756353162437,0.2715397899510153,0.17683453312545394,0.29628396220269787,True,raw_all,loro_R2_R4_to_R3,15.0
len_p25,0.47331852042594535,True,False,0.0198775399683187,0.006757776285705183,0.5110091555939197,0.23176291707005045,0.14245615918280818,0.29507607728225943,True,raw_all,loro_R2_R4_to_R3,16.0
down_packet_ratio,0.3721019163415664,True,False,0.022392563020680937,0.009109447261646135,0.4017326131533308,0.2610869219541014,0.19203016115190052,0.2849498987531109,True,raw_all,loro_R2_R4_to_R3,17.0
down_ia_std,0.43219767241209883,True,False,0.015976909811022726,0.006011734552436851,0.4666138300065084,0.1862833745760006,0.12672935269821006,0.25987551909357304,True,raw_all,loro_R2_R4_to_R3,18.0
len_p75,0.5528408466353394,True,False,0.009773312966081926,0.0030969850805174937,0.5968638919151549,0.11395230627471264,0.06528546980021016,0.25870055599669256,True,raw_all,loro_R2_R4_to_R3,19.0
len_up_down_diff,0.4950620311697267,True,False,0.012330841569142355,0.0037333707839737242,0.534484115024681,0.143771906209116,0.07870069090851946,0.2523189040474388,True,raw_all,loro_R2_R4_to_R3,20.0
down_len_std,0.38741226218173574,True,False,0.017249524683845066,0.005829404333037307,0.418262130934708,0.20112147505031117,0.1228857713690144,0.24742312578467784,False,raw_all,loro_R2_R4_to_R3,21.0
len_p50,0.4546472429716397,True,False,0.011412623614047998,0.0042377284067102615,0.49085107321590865,0.13306590978712693,0.08933271640803203,0.23774989980368919,False,raw_all,loro_R2_R4_to_R3,22.0
up_down_ratio,0.503969789791054,True,False,0.0065911986211125905,0.0038941724846637675,0.5441012037606606,0.0768503256364654,0.08209044394293448,0.23434732444668685,False,raw_all,loro_R2_R4_to_R3,23.0
len_cv,0.315609630784627,True,False,0.017439694530467793,0.0065576559296782275,0.34074181331299613,0.2033387674548187,0.1382375558895621,0.22743937888579233,False,raw_all,loro_R2_R4_to_R3,24.0
rssi_mean,0.223203133884891,True,False,0.020749246652060155,0.009071464152119412,0.24097693212974583,0.24192661359262715,0.19122946464046928,0.22471100345428074,False,raw_all,loro_R2_R4_to_R3,25.0
len_iqr,0.4457686372031966,True,False,0.009709769995849177,0.0032652905856736013,0.4812654587918196,0.11321142464831878,0.06883340551459279,0.22110342965157706,False,raw_all,loro_R2_R4_to_R3,26.0
down_ia_mean,0.36178416064360075,True,False,0.009560995301227032,0.0026382247819178224,0.390593248435261,0.11147678055922172,0.05561465097445087,0.18589489332297784,False,raw_all,loro_R2_R4_to_R3,27.0
interarrival_p75,0.3472110639900192,True,False,0.009734428477176302,0.0027948136470943483,0.374859687431492,0.11349893112910062,0.0589155960428795,0.18242473820115737,False,raw_all,loro_R2_R4_to_R3,28.0
down_len_p50,0.3238596137325649,True,False,0.00952690801074031,0.002851782157471682,0.3496487473076687,0.11107933852711874,0.06011651108351022,0.17361486563943254,False,raw_all,loro_R2_R4_to_R3,29.0
other_packet_ratio,0.21190386818246232,True,False,0.013421590815613232,0.0054181303684436915,0.22877789918205282,0.1564895376442413,0.11421598016982572,0.16649447233203996,False,raw_all,loro_R2_R4_to_R3,30.0
unique_da_count,0.24055485511846353,True,False,0.011444282859714836,0.004022046892375431,0.25971038124069457,0.13343504194028463,0.084786078750928,0.1593105006439691,False,raw_all,loro_R2_R4_to_R3,31.0
burst_packet_ratio,0.21953101039336476,True,False,0.010304945729007203,0.004440063609735439,0.23701239526152285,0.12015089826053947,0.09359800940854347,0.15025376764353526,False,raw_all,loro_R2_R4_to_R3,32.0
retry_ratio,0.0994628629810066,True,False,0.014048066566973032,0.007516909983121245,0.10738314989056114,0.16379395498362095,0.15845894860170226,0.1432120178252948,False,raw_all,loro_R2_R4_to_R3,33.0
subwin_byte_max,0.237622642363589,True,False,0.009463333508121792,0.002674665626608365,0.2565446746409576,0.1103380892476994,0.05638283603304374,0.14108853330723356,False,raw_all,loro_R2_R4_to_R3,34.0
burst_size_std,0.24421759024759515,True,False,0.008846439847388058,0.0024766647170622364,0.2636647821456441,0.10314539465060409,0.05220891137260335,0.13967302938961718,False,raw_all,loro_R2_R4_to_R3,35.0
interarrival_p90,0.21100412212739927,True,False,0.008545623267854774,0.002605791051397846,0.22780650581372874,0.09963801254563599,0.05493093720789432,0.12745848518908634,False,raw_all,loro_R2_R4_to_R3,36.0
packet_count,0.17151688994151248,True,False,0.010658330869603137,0.0029580008155144265,0.1851748818538374,0.12427120545973315,0.06235563552601793,0.12393390761319616,False,raw_all,loro_R2_R4_to_R3,37.0
interarrival_p50,0.20119864728264636,True,False,0.00863388358235705,0.002248553612270854,0.21722021517776247,0.10066708696747945,0.047400253837688165,0.12176251866097669,False,raw_all,loro_R2_R4_to_R3,38.0
burst_size_mean,0.19906201745140617,True,False,0.008156827021409206,0.002376113350955131,0.2149134442428405,0.09510482823984523,0.05008925531851012,0.12003584260039862,False,raw_all,loro_R2_R4_to_R3,39.0
unique_sa_count,0.10572496911545404,True,False,0.011337812089536598,0.005126223651995667,0.11414391125929815,0.132193642032724,0.10806249004130317,0.11813334777777511,False,raw_all,loro_R2_R4_to_R3,40.0
subwin_packet_std,0.13770266172590695,True,False,0.008844223959045012,0.002340612278455988,0.14866800654296483,0.10311955841799661,0.049340880968534055,0.10037614864316517,False,raw_all,loro_R2_R4_to_R3,41.0
long_gap_ratio,0.11042668043547677,True,False,0.008928775461570627,0.003037576166453805,0.11922002264688773,0.10410538980856228,0.06403311024272719,0.09578617423272573,False,raw_all,loro_R2_R4_to_R3,42.0
subwin_packet_cv,0.11793686497176381,True,False,0.008258633163207942,0.0029962719402821226,0.12732824764258174,0.09629184073920523,0.0631624034939876,0.09559416395859154,False,raw_all,loro_R2_R4_to_R3,43.0
subtype_0_ratio,0.09857563313753248,True,False,0.008313899204100049,0.003941281730565136,0.10642526940719567,0.09693621719989816,0.08308352242753944,0.09548166967821109,False,raw_all,loro_R2_R4_to_R3,44.0
active_subwin_count,0.0687959662589992,True,False,0.009234512081068222,0.004516220198837803,0.07427422995120117,0.10767013730261005,0.09520341549500048,0.09238259424960389,False,raw_all,loro_R2_R4_to_R3,45.0
interarrival_max,0.13371049897829668,True,False,0.007823150100126526,0.0019513279516294518,0.14435794550243344,0.09121430975724204,0.041134638606371204,0.09223563128868223,False,raw_all,loro_R2_R4_to_R3,46.0
interarrival_p95,0.125911037360658,True,False,0.007193417926172821,0.0019511087500992872,0.1359374081194254,0.08387192403743006,0.04113001776561619,0.08697978330749055,False,raw_all,loro_R2_R4_to_R3,47.0
burst_size_min,0.10001251780813147,True,False,0.006785611939697321,0.003174645629640695,0.10797657405833815,0.07911709496024895,0.06692257986132912,0.08467208295997207,False,raw_all,loro_R2_R4_to_R3,48.0
interarrival_cv,0.08306405017414331,True,False,0.007752861596913002,0.002237228058914199,0.08967848987084177,0.09039477833800115,0.04716150742709421,0.07574492521197905,False,raw_all,loro_R2_R4_to_R3,49.0
interarrival_p25,0.10707016289159821,True,False,0.00645407780132678,0.001339208279654586,0.1155962236155504,0.07525156033476071,0.028230953467483784,0.07302624580593163,False,raw_all,loro_R2_R4_to_R3,50.0
interarrival_mean,0.07882727243698362,True,False,0.007375812828923966,0.0018210560030270833,0.08510433500372025,0.08599856419449618,0.038388462843434265,0.06983045401388356,False,raw_all,loro_R2_R4_to_R3,51.0
interarrival_p10,0.10211061135029498,True,False,0.006294609218435898,0.0012198420417774906,0.11024174003657451,0.07339223045738535,0.025714673693611686,0.06978288139585719,False,raw_all,loro_R2_R4_to_R3,52.0
interarrival_std,0.03332789212069809,True,False,0.007139740732495371,0.0017587158972334923,0.03598181198360228,0.08324607279997072,0.03707431279481687,0.052100732526129956,False,raw_all,loro_R2_R4_to_R3,53.0
subwin_byte_min,0.048736597246559654,True,False,0.001429353322034564,0.00028613574967778266,0.05261752145906569,0.016665598256448515,0.0060318362403050186,0.025104985318606412,False,raw_all,loro_R2_R4_to_R3,54.0
subwin_packet_min,0.030551319640344854,True,False,0.0015513658763532528,0.00033558999378373,0.032984139385974415,0.01808820817463444,0.007074348062651788,0.019382231874420213,False,raw_all,loro_R2_R4_to_R3,55.0
data_ratio,0.02538976302634044,True,False,0.0010987137125304924,0.00024498192476459174,0.027411564950266733,0.012810493423571772,0.00516429999983843,0.01512878612455898,False,raw_all,loro_R2_R4_to_R3,56.0
subtype_5_ratio,0.02603785604830211,True,False,0.001020639027096637,0.00023663845140081547,0.02811126600485659,0.011900178722943987,0.004988416821793331,0.014999953849864635,False,raw_all,loro_R2_R4_to_R3,57.0
ctrl_ratio,0.027941276696093365,True,False,0.0,0.0,0.03016625717040939,0.0,0.0,0.01005541905680313,False,raw_all,loro_R2_R4_to_R3,58.0
subtype_12_ratio,0.01711205924189363,True,False,0.0,0.0,0.018474702692394075,0.0,0.0,0.006158234230798025,False,raw_all,loro_R2_R4_to_R3,59.0
subtype_2_ratio,0.009467819968988156,True,False,0.0,0.0,0.010221748101709569,0.0,0.0,0.003407249367236523,False,raw_all,loro_R2_R4_to_R3,60.0
subtype_14_ratio,0.009108430937692091,True,False,0.0,0.0,0.009833740708195685,0.0,0.0,0.0032779135693985616,False,raw_all,loro_R2_R4_to_R3,61.0
subtype_11_ratio,0.007206215891595313,True,False,0.0,0.0,0.007780051147117019,0.0,0.0,0.0025933503823723394,False,raw_all,loro_R2_R4_to_R3,62.0
subtype_13_ratio,0.004870655992274209,True,False,0.0,0.0,0.005258509224529543,0.0,0.0,0.0017528364081765143,False,raw_all,loro_R2_R4_to_R3,63.0
subtype_1_ratio,0.0047702704081991065,True,False,0.0,0.0,0.005150129876715609,0.0,0.0,0.001716709958905203,False,raw_all,loro_R2_R4_to_R3,64.0
up_len_std,0.003737527114695993,True,False,0.0,0.0,0.004035148620788018,0.0,0.0,0.0013450495402626726,False,raw_all,loro_R2_R4_to_R3,65.0
subtype_15_ratio,0.0009587851457575347,True,False,0.0,0.0,0.0010351337769091322,0.0,0.0,0.0003450445923030441,False,raw_all,loro_R2_R4_to_R3,66.0
subtype_10_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R4_to_R3,67.0
subtype_3_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R4_to_R3,68.0
rssi_missing_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R4_to_R3,69.0
subtype_7_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R4_to_R3,70.0
bssid_known,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R4_to_R3,71.0
subtype_9_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R4_to_R3,72.0
subtype_6_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,loro_R2_R4_to_R3,73.0
up_len_mean,0.49538405265098095,False,True,,,0.5348317792679284,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,74.0
len_p90,0.6014881623915664,False,True,,,0.6493850223457351,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,75.0
len_max,0.9056415235835937,False,True,,,0.9777582965077546,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,76.0
up_ia_std,0.4973047527389145,False,True,,,0.5369054258457145,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,77.0
null_data_ratio,0.4652320354724391,False,True,,,0.5022787390361744,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,78.0
subtype_8_ratio,0.4039253417623838,False,True,,,0.4360901568593399,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,79.0
subtype_4_ratio,0.44559701697594667,False,True,,,0.4810801723438461,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,80.0
burst_size_max,0.19096150242115772,False,True,,,0.20616788038500122,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,81.0
subwin_packet_max,0.13165915350522583,False,True,,,0.14214325016982318,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,82.0
subwin_byte_std,0.14154669062945446,False,True,,,0.1528181377533656,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,83.0
subwin_byte_mean,0.20987391836069147,False,True,,,0.22658630324917522,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,84.0
len_mean,0.22662248527747542,False,True,,,0.24466856850651603,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,85.0
burst_packet_fraction,0.21298124202105395,False,True,,,0.22994106493990707,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,86.0
len_std,0.2750753016356513,False,True,,,0.29697971143634905,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,87.0
interarrival_iqr,0.3248786478388994,False,True,,,0.3507489277057034,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,88.0
down_len_mean,0.34280411633533303,False,True,,,0.37010181191514585,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,89.0
subwin_packet_mean,0.16912174782653766,False,True,,,0.18258901314834225,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,90.0
byte_count,0.20900629045940056,False,True,,,0.2256495856223023,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,91.0
interarrival_min,0.06149442838519814,False,True,,,0.06639126627576672,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,92.0
side_packet_ratio,0.021512307131847486,False,True,,,0.023225344937759275,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,93.0
mgmt_ratio,0.006867297387000537,False,True,,,0.007414144360515315,0.0,0.0,-1.0,False,raw_all,loro_R2_R4_to_R3,94.0
up_len_p50,0.5055800056808812,True,False,0.06681439078891466,0.03819742459917772,0.5993711138594248,1.0,1.0,0.8664570379531416,True,raw_all,loro_R3_R4_to_R2,1.0
rssi_min,0.6577107463978167,True,False,0.06287708839051816,0.02768042019869933,0.7797239175526208,0.941071042451984,0.7246671860514703,0.8151540486853585,True,raw_all,loro_R3_R4_to_R2,2.0
rssi_std,0.5271331157792973,True,False,0.06178347596829663,0.027896102980919307,0.6249225823939151,0.9247031251618817,0.7303137128653387,0.7599798068070452,True,raw_all,loro_R3_R4_to_R2,3.0
rssi_p10,0.5788558908129517,True,False,0.050355301054942965,0.026688937225374337,0.6862405477712674,0.7536595104792535,0.6987103844155208,0.7128701475553473,True,raw_all,loro_R3_R4_to_R2,4.0
len_max,0.8435174702120511,True,False,0.02343279850369937,0.009000720669533715,1.0,0.35071484192275487,0.23563684630527354,0.5287838960760095,True,raw_all,loro_R3_R4_to_R2,5.0
rssi_max,0.4333292910579747,True,False,0.0355653565951268,0.01572156007105135,0.5137170317871904,0.532300843803062,0.41158691288809535,0.4858682628261159,True,raw_all,loro_R3_R4_to_R2,6.0
up_packet_ratio,0.492374543639821,True,False,0.02829590069736226,0.015282531924960235,0.5837158814458738,0.4235000927682918,0.40009325459311784,0.4691030762690945,True,raw_all,loro_R3_R4_to_R2,7.0
up_ia_mean,0.5081864206062332,True,False,0.027797673590151558,0.013706879267571094,0.6024610497734927,0.41604320958298013,0.3588430217849337,0.4591157603804688,True,raw_all,loro_R3_R4_to_R2,8.0
len_p10,0.5083393632299096,True,False,0.02872098799445431,0.009882671051200435,0.6026423650740969,0.42986230444264534,0.2587261092836395,0.4304102596001272,True,raw_all,loro_R3_R4_to_R2,9.0
len_min,0.31863948625521044,True,False,0.03206233214547375,0.016227981762025907,0.37775090322089944,0.4798716529013581,0.4248449190570625,0.42748915839310664,True,raw_all,loro_R3_R4_to_R2,10.0
down_packet_ratio,0.3737578907887733,True,False,0.02718426066913439,0.013081467594070613,0.443094427783238,0.4068623592635465,0.3424698845888217,0.3974755572118687,True,raw_all,loro_R3_R4_to_R2,11.0
burst_count,0.33688266319335547,True,False,0.03076594159163632,0.012641352710014828,0.3993784066009526,0.46046878866013363,0.33094777573792133,0.3969316569996692,True,raw_all,loro_R3_R4_to_R2,12.0
null_data_ratio,0.42675870771251523,True,False,0.02368651195154598,0.009385533577992114,0.5059275270318144,0.3545121293761144,0.24571116185131908,0.3687169394197493,True,raw_all,loro_R3_R4_to_R2,13.0
down_ia_std,0.43665428946070994,True,False,0.02170489161575262,0.009425934430296828,0.5176588569658668,0.3248535436673282,0.246768847093941,0.3630937492423787,True,raw_all,loro_R3_R4_to_R2,14.0
rssi_p90,0.304146726691334,True,False,0.026659405063764508,0.01247469249255843,0.3605695642733693,0.3990069317250684,0.32658464866311887,0.3620537148871856,True,raw_all,loro_R3_R4_to_R2,15.0
len_p90,0.5696380638626517,True,False,0.015782979518207688,0.0057480423808547775,0.6753127042163701,0.2362212591007607,0.15048245899223572,0.3540054741031222,True,raw_all,loro_R3_R4_to_R2,16.0
rssi_p50,0.40308903641536675,True,False,0.022288099281181428,0.009377901364417468,0.4778668500061232,0.3335823168933137,0.2455113522135036,0.35232017303764684,True,raw_all,loro_R3_R4_to_R2,17.0
len_up_down_diff,0.5124576251153283,True,False,0.01592815403216015,0.004995672662752868,0.6075246135524639,0.23839406217863515,0.1307855886928149,0.3255680881413046,True,raw_all,loro_R3_R4_to_R2,18.0
len_p25,0.44152207065972915,True,False,0.016309637085879486,0.005477368536298019,0.5234296695108582,0.2441036563126975,0.14339627851286943,0.303643201445475,True,raw_all,loro_R3_R4_to_R2,19.0
up_down_ratio,0.5019977339774915,True,False,0.00829382307005557,0.005041599358295709,0.5951242881209025,0.12413228605583003,0.13198793927076014,0.28374817114916423,True,raw_all,loro_R3_R4_to_R2,20.0
len_p75,0.5096689113026955,True,False,0.010337868218961472,0.0030944368347138973,0.6042185601379072,0.15472517367735475,0.08101166157627579,0.27998513179717927,True,raw_all,loro_R3_R4_to_R2,21.0
len_p50,0.45672285887537756,True,False,0.011229165583129152,0.0037879430276387006,0.5414503848516171,0.16806507476219046,0.09916749800247643,0.26956098587209465,True,raw_all,loro_R3_R4_to_R2,22.0
